"city_code","covid.percapita.committed.fed","covid.percapita.committed.city","covid.percapita.committed.state","covid.percapita.disbursed.fed","covid.percapita.disbursed.city","covid.percapita.disbursed.state"
1200708,71.9260007144315,1.39236788391446e-16,0,72.532671463564,2.04123290468185e-05,0
1200807,79.213990118997,0,0,79.213990118997,0,0
1300029,30.6388440197287,0,0,21.8657244143033,0,0
1300060,137.139635310157,8.52079072937969e-05,0,136.756209952284,0,0
1300086,177.711592863285,0,0,177.711592863285,0,0
1300102,135.258521208735,0,0,130.964159798855,0,0
1300144,117.534306990474,0.27431146294557,27.552997450691,95.8183536830807,0.27431146294557,27.5529616709155
1300201,98.0488283165016,0,0,95.6956564369056,0,0
1300300,155.06698163316,0,151.578348721767,154.987999255398,0,149.953282204021
1300409,86.5871206310153,0,-1.26039945003256,86.5871929951516,0,-1.26039945003256
1300508,0.00618415786719221,0,0,27.6129630883847,0,0
1300607,214.638513941049,0.917153749857744,23.0625687948105,213.113294184591,0.917153749857744,23.0625738022078
1300631,86.1429612302792,0,37.831911113323,84.4605569103668,0,37.831911113323
1300680,127.789666768572,0,0,127.789666768572,0,0
1300706,26.1306340407103,0,0,23.229961599538,0,0
1300805,16.4008376449171,0,0,14.4829560697518,0,0
1300839,541.797949258451,0,0,541.797949258451,0,0
1300904,74.7945796166255,0,0,58.3920566837477,0,0
1301001,163.409447172723,18.5971842991441,22.4892745895889,136.441009541181,17.2282675038586,30.3095004910902
1301100,393.145273025973,0,0,390.0378893293,0,0
1301159,222.395143940868,0,0,222.101218958698,0,0
1301209,18.6134791060412,0,0,3.91767826795484,0,0
1301308,15.0228541552386,0.0328784969829951,14.991685408667,15.0228541552386,0.0328784969829951,14.991685408667
1301407,243.584841176471,0,0,232.776595238095,0,0
1301506,0,0,0,0,0,0
1301605,581.609560717436,0,0.213034401646575,571.243239047339,0,0.213034401646575
1301654,84.8067538525122,0,0,83.9252518155517,0,0
1301704,84.44348407666,0,0,81.4997784269022,0,0
1301803,170.515702457616,0,37.3786082270995,163.006353331581,0,31.0307776974635
1301852,150.48486156169,0,0,150.056790312379,0,0
1301902,109.65391184117,0,2.14214077777847e-05,111.749557258449,0,2.14214077777847e-05
1301951,287.604353724085,0,19.1838239058101,287.604353724085,0,19.1838239058101
1302009,327.704275189599,0,2.13,325.101079089924,0,2.13
1302108,587.249622390049,0,0,587.249622390049,0,0
1302207,401.022554614061,0,0,401.022554614061,0,0
1302306,237.2217225983,0,0,237.2217225983,0,0
1302405,0,0,0,0,0,0
1302504,180.844663560131,0,0,108.871905951148,0,0
1302553,84.2584165935429,0,13.054462464825,76.944425549941,0,19.3079587884656
1302603,20.0099213725119,20.729222497049,0,17.881120653457,19.4683806125483,0
1302702,3.46393793182183e-05,0,2.54493399067586e-05,3.46393793182183e-05,0,3.5346305460344e-07
1302801,150.163840972564,0,0,98.8147784896775,0,0
1302900,215.213635762608,0,10.2755159901599,215.14853597786,0,10.2755159901599
1303007,76.4819661427972,0,0,87.6632374201371,0,0
1303106,143.495400252459,0,29.1738783989902,139.510062325777,0,24.5501430600116
1303205,159.554033520674,0,23.3639853472501,159.284653251706,0,21.4759960859093
1303304,81.7677182676803,0,23.2416685863472,78.3998306841741,0,18.2504991169469
1303403,155.463987326959,0.494994062220989,37.6229850125257,152.585639156402,0.494994062220989,37.6229909069632
1303502,147.114553324454,0,0,147.114553324454,0,0
1303536,175.381410480467,39.7143742102008,25.745389455005,175.340951254268,39.5249205495658,25.745389455005
1303569,213.268808127602,0,0,213.617685744444,0,0
1303601,91.8629074038276,0,0,91.8629074038276,0,0
1303700,0,0,0,0,0,0
1303809,99.6036163963458,0,0,95.4562754033216,0,0
1303908,0,0,0,0,0,0
1303957,93.1571279264214,0,26.4472477703456,93.1571279264214,0,26.4471362876254
1304005,50.3147453954496,0.410725893824485,27.0120043336945,66.576210184182,0.410838569880824,-1.96364030335861
1304062,87.9179189366199,0,4.92934729540651,87.7922647435325,0,8.57631910333125
1304104,536.507377020276,0,1.88069350572853e-05,7.52277402445354e-05,0,1.88069350572853e-05
1304203,143.821094093741,0,0,143.572829529615,0,0
1304237,110.096252844367,0,0,110.096252844367,0,0
1304260,232.30276917458,0,0.368955441928415,262.083163623082,0,0.368736303871439
1304302,267.374060756355,0,21.2040700557967,263.285337879727,0,21.2040700557967
1304401,101.874327750689,0,0,102.217836336655,0,0
1400027,109.571627607129,0,0,108.806439893819,0,0
1400050,205.202984395319,0,0,212.26656046814,0,0
1400100,47.9821758266373,16.2779421282396,0.717036473077693,47.1103740241915,15.7913346058162,0.717036473077693
1400159,999.1480926973,0,0,874.729034004937,0,0
1400175,118.844434278419,0,0,109.708599925528,0,0
1400209,79.5618507382309,0,0,79.5618884351299,0,0
1400233,611.81669556005,0,0,598.029944139459,0,0
1400282,694.812906636304,0,0,695.62372804164,0,0
1400308,392.395766563945,0,0,371.240786924939,0,0
1400407,45.3964004509192,0,0,74.3069103364551,0,0
1400456,65.2605472426373,0,0,38.0882710305081,0,0
1400472,319.602575206289,2.01416412187429e-05,0,274.928790202066,1.36443376012575e-05,0
1400506,225.08945376138,0,0,225.08945376138,0,0
1400605,843.026816276202,0,0,843.026816276202,0,0
1400704,609.95442302345,0,0,592.870179812772,0,0
1500107,67.2032339074679,0,0,67.2032339074679,0,0
1500131,124.992348383649,0,0,124.992348383649,0,0
1500206,68.3177267419928,0,0,69.646529486788,0,0
1500305,30.0121543205196,0,0,29.8160199155862,0,0
1500347,115.547011406844,0,2.48325185587543,110.326261814231,0,2.48325185587543
1500404,105.365024872136,0,0,105.365024872136,0,0
1500503,138.45270689048,0,5.693156472234e-05,0,0,5.693156472234e-05
1500602,33.2262446860799,20.5584530348628,63.3738443894489,26.3182102975795,16.7946571928705,63.3738449068286
1500701,40.6720553759095,0,0,40.6720553759095,0,0
1500800,48.6904296541667,0,0.842573107495701,48.5994180716165,0,0.00161330378099401
1500859,130.813329954207,0,0,130.813329954207,0,0
1500909,86.6914835058424,0,0,82.4545043145187,0,0
1500958,56.0054001825449,0,0,56.0054001825449,0,0
1501006,236.401348451597,0,0,236.401348451597,0,0
1501105,66.3402697525938,0.254588986432562,0.019952114924182,66.3402697525938,0.254588986432562,0.019952114924182
1501204,44.2577376751481,0,0,34.5422024804474,0,0
1501253,229.461017780503,0,24.422014101778,217.385603923973,0,24.422014101778
1501303,41.3674824249963,19.0369984334039,0,41.7044578711612,16.70089492785,0
1501402,65.3355585370099,0.735163355763146,0,65.3593985027083,0.0683375487866763,0
1501451,0,0,0,0,0,0
1501501,0,0,0,0,0,0
1501576,110.991180628578,0,0,110.991180628578,0,0
1501600,123.993841500302,0,0,123.993841500302,0,0
1501709,27.7003073366741,0,15.0721132693113,36.1582501512636,0,15.0721132693113
1501725,0,0,0,0,0,0
1501758,0,0.000377307274705204,0,0,0.000377307274705204,0
1501782,84.2084053644627,7.21486752212915,7.58141463197291,83.219709499198,7.21486752212915,7.58225197528664
1501808,71.5945551078775,0,0,68.8300369092824,0,0
1501907,0,0,0,0,0,0
1501956,2.08038371446511e-05,2.54269120716646e-05,0,2.08038371446511e-05,2.54269120716646e-05,0
1502004,28.400486619016,0,0,1.04021442819149,0,0
1502103,1.5785999251748e-06,0,0,9.18458138420209e-06,0,0
1502152,86.2764548723198,310.880903078498,0,85.0823436474818,264.126637535102,0
1502202,29.8324427129092,0,0,33.2233580101108,0,0
1502301,49.5758425355994,0,0,45.7505525034451,0,0
1502400,11.1472488696243,1.24820296087104,0,11.1472488696243,1.24820296087104,0
1502509,112.346785952898,0,0,86.8943114247536,0,0
1502608,66.7296249278707,0.0583051685763746,0,10.9227450333855,0.0583051685763746,0
1502707,0,0,0,81.0703454814444,0,0
1502756,30.8569103934164,0,0,27.9681332701815,0,0
1502764,0,0,0,0,0,0
1502772,116.115025776084,0,0,116.115025776084,0,0
1502806,7.25726838886666,0,0,6.52198576898897,0,0
1502855,37.1233570987866,0,0,59.2226317954343,0,0
1502905,58.2355879164203,0,0,57.048064261778,0,0
1502939,60.401946121153,0,0,54.2143787725942,0,0
1502954,69.0371859163229,0,0,68.4908983500295,0,0
1503002,0,0,0,0,0,0
1503044,124.106877953715,0,0,112.05429183922,0,0
1503077,122.668108077056,0,0,112.711260388342,0,0
1503093,46.7386582605097,0,0,48.7400659672355,0,0
1503101,97.8944473411347,2.12609924455636,0,97.8944473411347,10.4554993334321,0
1503200,118.123519462881,0,0,109.6828603644,0,0
1503309,58.8616433466591,0,0,56.4111158702963,0,0
1503408,0,0,0,0,0,0
1503457,10.1387145142857,0,0,4.70625782857143,0,0
1503507,0.999922687528761,0,0,2.45203313391624,0,0
1503606,28.4838093594359,0,0,22.1303110607032,0,0
1503705,75.9659910036548,0,2.49597038703027,75.9659910036548,0,2.49597038703027
1503754,210.8149828722,7.37812911722888e-05,0,210.814943346509,7.37812911722888e-05,0
1503804,59.3655275558972,0,0,59.3064118846295,0,0
1503903,32.2052888398915,0,0.0253614314789688,32.1961628222524,0,0.0253614314789688
1504000,129.379648589577,0.912160030052592,0.94214705279694,84.4893818728229,0.703004234683423,0.94214705279694
1504059,49.6163112287084,0,0,92.4076024474946,0,0
1504109,93.0532345736615,0,0,87.8860445584976,0,0
1504208,29.9987403277116,5.61766507254657,0,29.9987403277116,5.61766507254657,0
1504307,84.2738619731671,0,0,87.4320856484619,0,0
1504406,129.578700175747,0.536128998242531,0,126.742369420035,0.536128998242531,0
1504422,0,0,0,0,0,0
1504455,0,0,0,0,0,0
1504505,0,0,0,0,0,0
1504604,55.4465727878211,12.673814779575,0,43.0465524896924,12.4459226133841,0
1504703,82.7060878555457,0,12.0218316462696,72.3200860763146,0,12.0218316462696
1504752,2.41870983687593,28.8134719476026,0,11.4142609985171,25.5214959218982,0
1504802,30.8693889481104,0.991778480795021,0,25.9187691276091,0.991778480795021,0
1504901,70.6358343519288,1.8405681318144,0,67.9397726494891,1.8405681318144,0
1504950,129.150773642977,0,0,128.911904029099,0,0
1504976,111.918379019817,4.03465052802311e-05,0,98.8670244452355,4.03465052806628e-05,0
1505007,108.435064491165,0.0882239133238746,0,88.4605365664904,0.0882239133238746,0
1505031,0,0,0,0,0,0
1505064,66.1927954775041,89.9933949801849,0.00259020384904292,66.1927954775041,89.9933949801849,0.00259020384904292
1505106,48.7322714411349,0,0,48.7322714411349,0,0
1505205,0,0,0,0,0,0
1505304,9.72762645562081e-06,0,0,1.32403804580276e-05,0,0
1505403,148.620393073882,11.8074633929069,0,147.09402483158,11.8074633929069,0
1505437,96.8027004649768,0,0,96.8027004649768,0,0
1505486,66.1244040979882,0.00390382947081423,0.0885962738050977,66.1244173173049,0.00390382947081423,0.0885962738050977
1505494,0,0,0,0,0,0
1505502,91.403204806861,0,0,80.982233129263,0,0
1505536,72.3045530396674,0,0,63.2089746507098,0,0
1505551,0,0,0,0,0,0
1505601,128.563948768717,0,0,124.131590149734,0,0
1505635,33.5525656830264,0,0,33.3909199476077,0,0
1505650,94.7966913042105,0,0,92.7784067721659,0,0
1505700,97.0373159212653,4.69111540777699e-05,6.33934514564645e-05,89.0849732162668,4.69111540777699e-05,6.33934514564645e-05
1505809,72.1464329176265,0,0,72.1464329176265,0,0
1505908,85.7672067653884,0,0,85.7672067653884,0,0
1506005,0,0,0,0,0,0
1506104,157.031787786681,0,0,121.126602192134,0,0
1506112,47.3156254561378,0,0,74.4638461538461,0,0
1506138,83.2828764769819,0,0,81.244356439115,0,0
1506161,204.122746002967,7.25234877208387e-05,0,-46.8555299159387,0,0
1506187,6.39309925572411,0,0,6.16782872185293,0,0
1506195,54.8673201941748,0,2.28180213592233,50.260392038835,0,2.28180213592233
1506203,81.5046104784712,0,0,75.4017188798202,0,0
1506302,97.4088004153686,0,0,96.0424888888889,0,0
1506351,61.1246939251247,0,0,48.0390489067089,0,0
1506401,61.1626750048478,0,0,61.0075189063409,0,0
1506500,0,1.19133315700823,0,0,1.14456060247505,0
