"city_UF","votes_pct.JB"
"ARARICÁ (rs)",0.686728395061728
"SÃO NICOLAU (rs)",0.412665274878218
"PASSA SETE (rs)",0.50532829150911
"SÃO PAULO DAS MISSÕES (rs)",0.550143953934741
"TOROPI (rs)",0.635182408795602
"SÃO PEDRO DO SUL (rs)",0.614281227096639
"BALNEÁRIO PINHAL (rs)",0.654173456454825
"SÃO SEBASTIÃO DO CAÍ (rs)",0.705152979066023
"MAMPITUBA (rs)",0.511639185257032
"SÃO SEPÉ (rs)",0.481296163926614
"SÃO VALENTIM (rs)",0.617783396544458
"ACEGUÁ (rs)",0.629160636758321
"SAPIRANGA (rs)",0.681411359724613
"ALMIRANTE TAMANDARÉ DO SUL (rs)",0.616978609625668
"SAPUCAIA DO SUL (rs)",0.595430849845764
"ARROIO DO PADRE (rs)",0.824615384615385
"SARANDI (rs)",0.662751134154245
"BOA VISTA DO CADEADO (rs)",0.705921052631579
"SEBERI (rs)",0.559294396679514
"BOA VISTA DO INCRA (rs)",0.615197568389058
"SELBACH (rs)",0.718449431652579
"BOZANO (rs)",0.670201484623542
"SERAFINA CORRÊA (rs)",0.775792811839323
"CANUDOS DO VALE (rs)",0.457507082152975
"SERTÃO (rs)",0.657378740970072
"CAPÃO BONITO DO SUL (rs)",0.531397704253883
"SEVERIANO DE ALMEIDA (rs)",0.584294752512095
"CAPÃO DO CIPÓ (rs)",0.462935689739813
"CAPÃO DA CANOA (rs)",0.725941343424787
"COQUEIRO BAIXO (rs)",0.801941747572816
"SOBRADINHO (rs)",0.633640009436188
"CORONEL PILAR (rs)",0.80719794344473
"SOLEDADE (rs)",0.549953139643861
"CRUZALTENSE (rs)",0.68145896656535
"TAPEJARA (rs)",0.779826548949137
"FORQUETINHA (rs)",0.700854700854701
"TAPERA (rs)",0.582311168495804
"SANTA CECÍLIA DO SUL (rs)",0.700927908636688
"ITATI (rs)",0.606646825396825
"TAPES (rs)",0.559046318142307
"JACUIZINHO (rs)",0.389420012746973
"TAQUARA (rs)",0.739794565937707
"LAGOA BONITA DO SUL (rs)",0.477247502774695
"TAQUARI (rs)",0.638484746899095
"MATO QUEIMADO (rs)",0.535130718954248
"TENENTE PORTELA (rs)",0.496203904555314
"NOVO XINGU (rs)",0.483037156704362
"TORRES (rs)",0.702130829980629
"PAULO BENTO (rs)",0.688588007736944
"TRAMANDAÍ (rs)",0.662840559622298
"PINHAL DA SERRA (rs)",0.571253822629969
"TRÊS COROAS (rs)",0.744582723279649
"QUATRO IRMÃOS (rs)",0.609060402684564
"TRÊS DE MAIO (rs)",0.68141592920354
"ROLADOR (rs)",0.47750449910018
"TRÊS PASSOS (rs)",0.592219842969308
"TRIUNFO (rs)",0.655540284050003
"SANTA MARGARIDA DO SUL (rs)",0.570203644158628
"TUCUNDUVA (rs)",0.692349137931034
"SÃO JOSÉ DO SUL (rs)",0.765193370165746
"TUPANCIRETÃ (rs)",0.5321085454239
"SÃO PEDRO DAS MISSÕES (rs)",0.462121212121212
"TUPARENDI (rs)",0.715945656060064
"TIO HUGO (rs)",0.636314943760043
"URUGUAIANA (rs)",0.683911351717138
"WESTFALIA (rs)",0.744003915810083
"VACARIA (rs)",0.753747387279785
"PINTO BANDEIRA (rs)",0.848219178082192
"VENÂNCIO AIRES (rs)",0.670345824197728
"PEDRAS ALTAS (rs)",0.343884892086331
"VERA CRUZ (rs)",0.607500517991574
"VERANÓPOLIS (rs)",0.852684232774412
"VIADUTOS (rs)",0.643774260973425
"VIAMÃO (rs)",0.579046885081368
"VICENTE DUTRA (rs)",0.527216706607326
"PALMARES DO SUL (rs)",0.617015222649025
"VICTOR GRAEFF (rs)",0.699948533196089
"TAVARES (rs)",0.549418604651163
"CAPÃO DO LEÃO (rs)",0.52261427425822
"SALTO DO JACUÍ (rs)",0.492707460184409
"COTIPORÃ (rs)",0.82040072859745
"TEUTÔNIA (rs)",0.694793633666037
"BOM PRINCÍPIO (rs)",0.832633399209486
"PAROBÉ (rs)",0.688781996220581
"FORTALEZA DOS VALOS (rs)",0.599931200550396
"JÓIA (rs)",0.423084822345451
"MONTE CARLO (sc)",0.511335012594458
"ABELARDO LUZ (sc)",0.549321959755031
"IPORÃ DO OESTE (sc)",0.667269112597144
"AGROLÂNDIA (sc)",0.814564201707749
"LINDÓIA DO SUL (sc)",0.630802446923354
"AGRONÔMICA (sc)",0.871947587849911
"APIÚNA (sc)",0.818093068662545
"ÁGUA DOCE (sc)",0.716106888943368
"DOUTOR PEDRINHO (sc)",0.863066954643628
"ÁGUAS DE CHAPECÓ (sc)",0.430662983425414
"JOSÉ BOITEUX (sc)",0.678408349641226
"ÁGUAS MORNAS (sc)",0.799291094373062
"VITOR MEIRELES (sc)",0.68888186986734
"ALFREDO WAGNER (sc)",0.756703405165323
"UNIÃO DO OESTE (sc)",0.598987341772152
"ANCHIETA (sc)",0.529519331243469
"URUPEMA (sc)",0.629893238434164
"ANGELINA (sc)",0.627824320893628
"IRACEMINHA (sc)",0.69685178634595
"ANITA GARIBALDI (sc)",0.510974886296223
"TIMBÓ GRANDE (sc)",0.48527865404837
"ANITÁPOLIS (sc)",0.722843093428699
"ABDON BATISTA (sc)",0.626224156692057
"ANTÔNIO CARLOS (sc)",0.870732464307883
"SANTA ROSA DO SUL (sc)",0.774846739736207
"ARAQUARI (sc)",0.766728359908884
"CELSO RAMOS (sc)",0.549050632911392
"ARARANGUÁ (sc)",0.778653663822295
"SERRA ALTA (sc)",0.626679018063918
"ARMAZÉM (sc)",0.830885195206803
"COCAL DO SUL (sc)",0.84798779324814
"ARROIO TRINTA (sc)",0.770877045740663
"NOVA ITABERABA (sc)",0.487333755541482
"ASCURRA (sc)",0.893764434180139
"SANTA TEREZINHA (sc)",0.715998427672956
"ATALANTA (sc)",0.836143536532642
"MIRIM DOCE (sc)",0.752577319587629
"AURORA (sc)",0.82960413080895
"CERRO NEGRO (sc)",0.362211580322159
"BALNEÁRIO CAMBORIÚ (sc)",0.819950381217476
"PASSO DE TORRES (sc)",0.721382783882784
"BARRA VELHA (sc)",0.81853908053147
"BRAÇO DO TROMBUDO (sc)",0.877278250303767
"BENEDITO NOVO (sc)",0.885376109640243
"SUL BRASIL (sc)",0.509307135470527
"BIGUAÇU (sc)",0.751539986073169
"VARGEM (sc)",0.48972972972973
"BLUMENAU (sc)",0.839504005946973
"ARABUTÃ (sc)",0.667697594501718
"BOM RETIRO (sc)",0.679340937896071
"ÁGUAS FRIAS (sc)",0.536420395421436
"BOTUVERÁ (sc)",0.87302036199095
"GUATAMBÚ (sc)",0.458138447146866
"BRAÇO DO NORTE (sc)",0.871306666666667
"PLANALTO ALEGRE (sc)",0.451213925790197
"BRUSQUE (sc)",0.868025828919684
"RIQUEZA (sc)",0.56712962962963
"CAÇADOR (sc)",0.668520668520668
"LAJEADO GRANDE (sc)",0.667548500881834
"CAIBI (sc)",0.691511936339523
"RIO RUFINO (sc)",0.636636636636637
"CAMBORIÚ (sc)",0.784035465085777
"PASSOS MAIA (sc)",0.461628359953253
"CAMPO ALEGRE (sc)",0.854323046983597
"SÃO JOÃO DO OESTE (sc)",0.788395061728395
"CAMPO BELO DO SUL (sc)",0.550406871609403
"CALMON (sc)",0.363680623174294
"CAMPO ERÊ (sc)",0.457380457380457
"BALNEÁRIO BARRA DO SUL (sc)",0.776307877330126
"CAMPOS NOVOS (sc)",0.688427613162204
"PARAÍSO (sc)",0.546448087431694
"CANELINHA (sc)",0.827470686767169
"SANTA HELENA (sc)",0.551948051948052
"CANOINHAS (sc)",0.754300303175363
"BELMONTE (sc)",0.569799022270505
"CAPINZAL (sc)",0.698248658882928
"NOVO HORIZONTE (sc)",0.552164261931188
"CATANDUVAS (sc)",0.664477008590197
"SÃO MIGUEL DA BOA VISTA (sc)",0.479183032207384
"CAXAMBU DO SUL (sc)",0.476121562952243
"ARVOREDO (sc)",0.570491803278689
"CHAPECÓ (sc)",0.644739393298433
"IPUAÇU (sc)",0.325527534740093
"CONCÓRDIA (sc)",0.753521126760563
"OURO VERDE (sc)",0.622057834566241
"CORONEL FREITAS (sc)",0.606310448707785
"IRATI (sc)",0.49734395750332
"CORUPÁ (sc)",0.84143947655398
"FORMOSA DO SUL (sc)",0.465191581219644
"CRICIÚMA (sc)",0.81903387946006
"MACIEIRA (sc)",0.584158415841584
"CUNHA PORÃ (sc)",0.831060714798335
"PONTE ALTA DO NORTE (sc)",0.592887473460722
"CURITIBANOS (sc)",0.673731413736134
"SÃO CRISTÓVÃO DO SUL (sc)",0.633984212712921
"DESCANSO (sc)",0.620014635931211
"VARGEM BONITA (sc)",0.649060272197019
"DIONÍSIO CERQUEIRA (sc)",0.540152259332024
"BOMBINHAS (sc)",0.805766013972252
"DONA EMMA (sc)",0.728892660161222
"SANGÃO (sc)",0.851754113629308
"ERVAL VELHO (sc)",0.748787584869059
"CAPIVARI DE BAIXO (sc)",0.744265344079355
"FAXINAL DOS GUEDES (sc)",0.488294314381271
"CORDILHEIRA ALTA (sc)",0.638709677419355
"FLORIANÓPOLIS (sc)",0.648634620155335
"FORQUILHINHA (sc)",0.818464592984778
"FRAIBURGO (sc)",0.686170476521049
"MORRO GRANDE (sc)",0.864610111396744
"GALVÃO (sc)",0.539748953974895
"CORONEL MARTINS (sc)",0.496231155778894
"GOVERNADOR CELSO RAMOS (sc)",0.85305969449911
"SÃO JOÃO DO ITAPERIÚ (sc)",0.86609152288072
"GAROPABA (sc)",0.697087526684965
"JARDINÓPOLIS (sc)",0.580207501995212
"GARUVA (sc)",0.778582639140408
"ERMO (sc)",0.806024096385542
"GASPAR (sc)",0.825020967291026
"SÃO PEDRO DE ALCÂNTARA (sc)",0.829070896730333
"GRÃO-PARÁ (sc)",0.840027075812274
"SANTIAGO DO SUL (sc)",0.474576271186441
"GRAVATAL (sc)",0.837205946023957
"BELA VISTA DO TOLDO (sc)",0.654488517745303
"GUABIRUBA (sc)",0.872323552735924
"CAPÃO ALTO (sc)",0.677266255339345
"GUARACIABA (sc)",0.606633020908436
"PAINEL (sc)",0.580663293985385
"GUARAMIRIM (sc)",0.811211620422719
"BOCAINA DO SUL (sc)",0.627484143763213
"GUARUJÁ DO SUL (sc)",0.640522875816993
"ALTO BELA VISTA (sc)",0.704907161803713
"HERVAL D'OESTE (sc)",0.737436883866314
"FREI ROGÉRIO (sc)",0.617804154302671
"IBICARÉ (sc)",0.773440814594824
"TREVISO (sc)",0.842237586423633
"IBIRAMA (sc)",0.827699530516432
"IOMERÊ (sc)",0.79470802919708
"IÇARA (sc)",0.826574828612081
"BOM JESUS (sc)",0.514578833693304
"ILHOTA (sc)",0.842322142770573
"IBIAM (sc)",0.658045977011494
"IMARUÍ (sc)",0.642493257416841
"ENTRE RIOS (sc)",0.264346190028222
"IMBITUBA (sc)",0.695240757007107
"PAIAL (sc)",0.499278499278499
"IMBUIA (sc)",0.766386995280545
"BOM JESUS DO OESTE (sc)",0.630697050938338
"INDAIAL (sc)",0.864635962734733
"SÃO BERNARDINO (sc)",0.430365920262152
"IPIRA (sc)",0.617616218105557
"SANTA TEREZINHA DO PROGRESSO (sc)",0.402131239484016
"IPUMIRIM (sc)",0.577571305099395
"SALTINHO (sc)",0.372852953498115
"IRANI (sc)",0.612920738327905
"JUPIÁ (sc)",0.541847489150651
"IRINEÓPOLIS (sc)",0.64242928452579
"PALMEIRA (sc)",0.708929452392699
"ITÁ (sc)",0.556901279707495
"BANDEIRANTE (sc)",0.527633443552197
"ITAIÓPOLIS (sc)",0.772922517759788
"FLOR DO SERTÃO (sc)",0.480891719745223
"ITAJAÍ (sc)",0.813635129017655
"CUNHATAÍ (sc)",0.622507122507122
"ITAPEMA (sc)",0.829933517107183
"PRINCESA (sc)",0.621374045801527
"ITAPIRANGA (sc)",0.724687860665198
"ITAPOÁ (sc)",0.770239570425444
"ITUPORANGA (sc)",0.83940704138357
"TIGRINHOS (sc)",0.53125
"JABORÁ (sc)",0.746856948691811
"CHAPADÃO DO LAGEADO (sc)",0.691997986914947
"JACINTO MACHADO (sc)",0.807742121168513
"BALNEÁRIO ARROIO DO SILVA (sc)",0.723448854108441
"JAGUARUNA (sc)",0.80571376079368
"BALNEÁRIO GAIVOTA (sc)",0.735528942115768
"JARAGUÁ DO SUL (sc)",0.832347331329001
"BARRA BONITA (sc)",0.557872034507549
"JOAÇABA (sc)",0.786712868921018
"BRUNÓPOLIS (sc)",0.55397051830718
"JOINVILLE (sc)",0.831810520713209
"LUZERNA (sc)",0.842381786339755
"LACERDÓPOLIS (sc)",0.793854033290653
"ZORTÉA (sc)",0.652983293556086
"LAGES (sc)",0.738268436907285
"LAGUNA (sc)",0.720007987220447
"LAURENTINO (sc)",0.836698858647937
"LAURO MÜLLER (sc)",0.809791418999243
"LEBON RÉGIS (sc)",0.430330524951393
"LEOBERTO LEAL (sc)",0.718843045512548
"LONTRAS (sc)",0.833229134104408
"LUIZ ALVES (sc)",0.871648840116683
"MAFRA (sc)",0.808026166813436
"MAJOR GERCINO (sc)",0.754790940766551
"MAJOR VIEIRA (sc)",0.646585421936077
"MARAVILHA (sc)",0.718925502402057
"MAREMA (sc)",0.60171568627451
"MASSARANDUBA (sc)",0.867714800721009
"MATOS COSTA (sc)",0.460453709380748
"MELEIRO (sc)",0.855973126180978
"MODELO (sc)",0.616234756097561
"MONDAÍ (sc)",0.61578672242551
"MONTE CASTELO (sc)",0.634343434343434
"MORRO DA FUMAÇA (sc)",0.864709268854347
"NAVEGANTES (sc)",0.784037558685446
"NOVA ERECHIM (sc)",0.605193951347798
"NOVA TRENTO (sc)",0.87122033489941
"NOVA VENEZA (sc)",0.843290684149307
"ORLEANS (sc)",0.864569741089211
"OURO (sc)",0.743213173119715
"PALHOÇA (sc)",0.756965730831645
"PALMA SOLA (sc)",0.443710230053842
"PALMITOS (sc)",0.694084150585258
"PAPANDUVA (sc)",0.63264564209761
"PAULO LOPES (sc)",0.7432716568545
"PEDRAS GRANDES (sc)",0.877737822817914
"PENHA (sc)",0.839560903525438
"PERITIBA (sc)",0.740757644910999
"PETROLÂNDIA (sc)",0.819772942289499
"BALNEÁRIO PIÇARRAS (sc)",0.815913627290873
"PINHALZINHO (sc)",0.616847343166874
"PINHEIRO PRETO (sc)",0.681449690033381
"PIRATUBA (sc)",0.720862930807682
"POMERODE (sc)",0.871617369414726
"PONTE ALTA (sc)",0.606753069577081
"PONTE SERRADA (sc)",0.499832045683574
"PORTO BELO (sc)",0.820060180541625
"PORTO UNIÃO (sc)",0.748305222625956
"POUSO REDONDO (sc)",0.821641448876662
"PRAIA GRANDE (sc)",0.636844424856765
"PRESIDENTE CASTELLO BRANCO (sc)",0.801375095492743
"PRESIDENTE GETÚLIO (sc)",0.838016860698515
"PRESIDENTE NEREU (sc)",0.786926461345066
"QUILOMBO (sc)",0.510166641186363
"RANCHO QUEIMADO (sc)",0.788888888888889
"RIO DAS ANTAS (sc)",0.753794700282995
"RIO DO CAMPO (sc)",0.779722830051058
"RIO DO OESTE (sc)",0.759633808814137
"RIO DOS CEDROS (sc)",0.870117935365293
"RIO DO SUL (sc)",0.829423212065517
"RIO FORTUNA (sc)",0.896259896259896
"RIO NEGRINHO (sc)",0.828305659393202
"RODEIO (sc)",0.877626699629172
"ROMELÂNDIA (sc)",0.537537537537538
"SALETE (sc)",0.79
"SALTO VELOSO (sc)",0.710117468738158
"SANTA CECÍLIA (sc)",0.62813434552565
"SANTA ROSA DE LIMA (sc)",0.747252747252747
"SANTO AMARO DA IMPERATRIZ (sc)",0.760866456963111
"SÃO BENTO DO SUL (sc)",0.850977904641083
"SÃO BONIFÁCIO (sc)",0.846651270207852
"SÃO CARLOS (sc)",0.62235275931365
"SÃO DOMINGOS (sc)",0.574402201961122
"SÃO FRANCISCO DO SUL (sc)",0.783084072005935
"SÃO JOÃO BATISTA (sc)",0.871928426986948
"SÃO JOÃO DO SUL (sc)",0.781859692818597
"SÃO JOAQUIM (sc)",0.664464508551714
"SÃO JOSÉ (sc)",0.732372631514295
"SÃO JOSÉ DO CEDRO (sc)",0.716325120884181
"SÃO JOSÉ DO CERRITO (sc)",0.456773952095808
"SÃO LOURENÇO DO OESTE (sc)",0.649609460544565
"SÃO LUDGERO (sc)",0.867624278270666
"SÃO MARTINHO (sc)",0.876442128768143
"SÃO MIGUEL DO OESTE (sc)",0.685696556003723
"SAUDADES (sc)",0.627373935821873
"SCHROEDER (sc)",0.834142243793168
"SEARA (sc)",0.610249621785174
"SIDERÓPOLIS (sc)",0.813297678376079
"SOMBRIO (sc)",0.779738968303294
"TAIÓ (sc)",0.84001461053785
"TANGARÁ (sc)",0.747476708074534
"TIJUCAS (sc)",0.811471720758114
"TIMBÓ (sc)",0.89621780370679
"TRÊS BARRAS (sc)",0.700377431530049
"TREZE DE MAIO (sc)",0.892390011890606
"TREZE TÍLIAS (sc)",0.803383128295255
"TROMBUDO CENTRAL (sc)",0.834387159533074
"TUBARÃO (sc)",0.834138568207632
"TUNÁPOLIS (sc)",0.764912280701754
"TURVO (sc)",0.8727577751968
"URUBICI (sc)",0.766055831477993
"URUSSANGA (sc)",0.867807635715945
"VARGEÃO (sc)",0.532200357781753
"VIDAL RAMOS (sc)",0.755829596412556
"VIDEIRA (sc)",0.775489980180577
"WITMARSUM (sc)",0.77207062600321
"XANXERÊ (sc)",0.604743840288156
"XAVANTINA (sc)",0.578271433530024
"XAXIM (sc)",0.653763824473778
"BOM JARDIM DA SERRA (sc)",0.593714066692219
"BALNEÁRIO RINCÃO (sc)",0.74916645293665
"MARACAJÁ (sc)",0.770088824623012
"PESCARIA BRAVA (sc)",0.711076004914867
"TIMBÉ DO SUL (sc)",0.785385500575374
"CORREIA PINTO (sc)",0.612178038861274
"OTACÍLIO COSTA (sc)",0.744803457501544
"SANTANA DO SÃO FRANCISCO (se)",0.231589639410868
"AMPARO DE SÃO FRANCISCO (se)",0.258530942741469
"AQUIDABÃ (se)",0.202830188679245
"ARACAJU (se)",0.472437773904804
"ARAUÁ (se)",0.197143305603516
"AREIA BRANCA (se)",0.287462430227565
"BARRA DOS COQUEIROS (se)",0.420536158714357
"BREJO GRANDE (se)",0.183937225940457
"BOQUIM (se)",0.26836414370422
"CAMPO DO BRITO (se)",0.226769230769231
"CANHOBA (se)",0.163132137030995
"CANINDÉ DE SÃO FRANCISCO (se)",0.180254735889313
"CAPELA (se)",0.283243243243243
"CARIRA (se)",0.191711183870412
"CARMÓPOLIS (se)",0.350909723027002
"CEDRO DE SÃO JOÃO (se)",0.28022759601707
"CRISTINÁPOLIS (se)",0.167529835622607
"NOSSA SENHORA APARECIDA (se)",0.289346946638413
"CUMBE (se)",0.305676855895197
"DIVINA PASTORA (se)",0.193548387096774
"ESTÂNCIA (se)",0.259477420329255
"FEIRA NOVA (se)",0.197309417040359
"FREI PAULO (se)",0.386971046770601
"GENERAL MAYNARD (se)",0.258985200845666
"GARARU (se)",0.129655385566373
"GRACCHO CARDOSO (se)",0.164657666345227
"ILHA DAS FLORES (se)",0.218591300507838
"INDIAROBA (se)",0.154324828873678
"ITABAIANA (se)",0.342758079828291
"ITABAIANINHA (se)",0.298230593607306
"ITABI (se)",0.255427841634738
"ITAPORANGA D'AJUDA (se)",0.26979731974748
"JAPARATUBA (se)",0.258317025440313
"JAPOATÃ (se)",0.178887226227724
"LAGARTO (se)",0.265155710003246
"LARANJEIRAS (se)",0.308869311783798
"MACAMBIRA (se)",0.283978913591565
"MALHADA DOS BOIS (se)",0.19035153328347
"MALHADOR (se)",0.22023895206564
"MARUIM (se)",0.20995597697257
"MOITA BONITA (se)",0.317825579456395
"MONTE ALEGRE DE SERGIPE (se)",0.208661417322835
"MURIBECA (se)",0.236573168080017
"NEÓPOLIS (se)",0.234190259247207
"NOSSA SENHORA DA GLÓRIA (se)",0.182266505636071
"NOSSA SENHORA DAS DORES (se)",0.309889022407578
"NOSSA SENHORA DE LOURDES (se)",0.168340506934481
"NOSSA SENHORA DO SOCORRO (se)",0.430722770283874
"PACATUBA (se)",0.173387096774194
"PEDRA MOLE (se)",0.354521038495971
"PEDRINHAS (se)",0.225839900456242
"PINHÃO (se)",0.227390180878553
"PIRAMBU (se)",0.27696958246741
"POÇO REDONDO (se)",0.204121056020605
"POÇO VERDE (se)",0.175660792951542
"PORTO DA FOLHA (se)",0.188993813090199
"PROPRIÁ (se)",0.335467805051583
"RIACHÃO DO DANTAS (se)",0.166359215160154
"RIACHUELO (se)",0.217174416533048
"RIBEIRÓPOLIS (se)",0.326714431934493
"ROSÁRIO DO CATETE (se)",0.221397756686799
"SALGADO (se)",0.19625507860802
"SANTA LUZIA DO ITANHY (se)",0.163239074550129
"SANTA ROSA DE LIMA (se)",0.238874096614682
"SANTO AMARO DAS BROTAS (se)",0.134146341463415
"SÃO CRISTÓVÃO (se)",0.360449667858968
"SÃO DOMINGOS (se)",0.355675877520538
"SÃO FRANCISCO (se)",0.193509127789047
"SÃO MIGUEL DO ALEIXO (se)",0.198397558183899
"SIMÃO DIAS (se)",0.206565551630999
"SIRIRI (se)",0.235229997819926
"TELHA (se)",0.296811120196239
"TOBIAS BARRETO (se)",0.243791036254639
"TOMAR DO GERU (se)",0.240662603531802
"UMBAÚBA (se)",0.258437879401052
"EUCLIDES DA CUNHA PAULISTA (sp)",0.367256637168142
"ADAMANTINA (sp)",0.827011620258715
"BOREBI (sp)",0.678780012978585
"ADOLFO (sp)",0.755366395262768
"TARUMÃ (sp)",0.716001011122346
"AGUAÍ (sp)",0.712913907284768
"MOTUCA (sp)",0.592438720398837
"ÁGUAS DA PRATA (sp)",0.76085392180379
"IARAS (sp)",0.477324263038549
"ÁGUAS DE LINDÓIA (sp)",0.82764522299406
"GUATAPARÁ (sp)",0.607913669064748
"ÁGUAS DE SÃO PEDRO (sp)",0.786422578184592
"DIRCE REIS (sp)",0.570637119113573
"AGUDOS (sp)",0.770877192982456
"ESPÍRITO SANTO DO TURVO (sp)",0.629767441860465
"ALFREDO MARCONDES (sp)",0.687888766922795
"ROSANA (sp)",0.50971250971251
"ALTAIR (sp)",0.610977371208474
"EMBAÚBA (sp)",0.723803755299818
"ALTINÓPOLIS (sp)",0.637780548628429
"ILHA SOLTEIRA (sp)",0.676741130091984
"ALTO ALEGRE (sp)",0.770334928229665
"ALUMÍNIO (sp)",0.681343906510851
"ÁLVARES FLORENCE (sp)",0.759168241965974
"PEDRINHAS PAULISTA (sp)",0.742325113236034
"ÁLVARES MACHADO (sp)",0.701051248357424
"ARAÇARIGUAMA (sp)",0.693194925028835
"ÁLVARO DE CARVALHO (sp)",0.632129774986918
"BERTIOGA (sp)",0.67589653788625
"ALVINLÂNDIA (sp)",0.619733924611973
"SUZANÁPOLIS (sp)",0.57600406710727
"AMERICANA (sp)",0.784765497536789
"SANTO ANTÔNIO DO ARACANGUÁ (sp)",0.66505568396722
"AMÉRICO BRASILIENSE (sp)",0.582626060908637
"CANITAR (sp)",0.64133611691023
"AMÉRICO DE CAMPOS (sp)",0.759457118105689
"BARRA DO CHAPÉU (sp)",0.474442538593482
"AMPARO (sp)",0.806267179769104
"EMILIANÓPOLIS (sp)",0.587284482758621
"ANALÂNDIA (sp)",0.786646201074444
"NOVAIS (sp)",0.705811138014528
"ANDRADINA (sp)",0.716216216216216
"NOVA CANAÃ PAULISTA (sp)",0.587774294670846
"ANGATUBA (sp)",0.66089647098177
"SALTINHO (sp)",0.892048868415782
"ANHEMBI (sp)",0.739079102715466
"UBARANA (sp)",0.634004779788324
"ANHUMAS (sp)",0.699709664039817
"CAJATI (sp)",0.752053971010621
"APARECIDA (sp)",0.779952636411967
"CAMPINA DO MONTE ALEGRE (sp)",0.697473813924831
"APARECIDA D'OESTE (sp)",0.586651497914296
"ASPÁSIA (sp)",0.642576590730558
"APIAÍ (sp)",0.587315802328421
"VARGEM (sp)",0.804528132705671
"ARAÇATUBA (sp)",0.797334709308672
"POTIM (sp)",0.746996383996267
"ARAÇOIABA DA SERRA (sp)",0.771853506554582
"ALAMBARI (sp)",0.765020446681346
"ARAMINA (sp)",0.611741160773849
"ITAOCA (sp)",0.493882091212458
"ARANDU (sp)",0.68957528957529
"TUIUTI (sp)",0.808655416439848
"ARARAQUARA (sp)",0.635692402237666
"ARAPEÍ (sp)",0.603557814485388
"ARARAS (sp)",0.80212481448283
"ESTIVA GERBI (sp)",0.769687964338782
"AREALVA (sp)",0.755069124423963
"ENGENHEIRO COELHO (sp)",0.714981235419414
"AREIAS (sp)",0.460545193687231
"RIBEIRÃO GRANDE (sp)",0.572811163628179
"AREIÓPOLIS (sp)",0.670736022646851
"HORTOLÂNDIA (sp)",0.656837308159963
"ARIRANHA (sp)",0.752410256410256
"HOLAMBRA (sp)",0.775823303795794
"ARTUR NOGUEIRA (sp)",0.743062026495969
"ELISIÁRIO (sp)",0.782032400589102
"ARUJÁ (sp)",0.694828076779969
"BOM SUCESSO DE ITARARÉ (sp)",0.498855835240275
"ASSIS (sp)",0.734315579476736
"PONTALINDA (sp)",0.576464983325393
"ATIBAIA (sp)",0.784765303704117
"PARISI (sp)",0.759085580304807
"AURIFLAMA (sp)",0.711489252814739
"TAQUARIVAÍ (sp)",0.697063369397218
"AVAÍ (sp)",0.58379784466741
"MARAPOAMA (sp)",0.8527673293928
"AVANHANDAVA (sp)",0.637128325508607
"SÃO JOÃO DE IRACEMA (sp)",0.517179023508137
"AVARÉ (sp)",0.773712769234415
"SÃO LOURENÇO DA SERRA (sp)",0.629649030906234
"BADY BASSITT (sp)",0.797819850831899
"ZACARIAS (sp)",0.712397734424166
"BALBINOS (sp)",0.760042283298097
"ITAPIRAPUÃ PAULISTA (sp)",0.530324400564175
"BÁLSAMO (sp)",0.814886605931382
"MESÓPOLIS (sp)",0.614655172413793
"BANANAL (sp)",0.559026516527425
"NOVA CAMPINA (sp)",0.59479015918958
"BARBOSA (sp)",0.654643823264202
"ILHA COMPRIDA (sp)",0.696537059538275
"BARÃO DE ANTONINA (sp)",0.580387685290764
"LOURDES (sp)",0.678678678678679
"BARIRI (sp)",0.825840297688038
"TORRE DE PEDRA (sp)",0.774071743234739
"BARRA BONITA (sp)",0.77368191298443
"ARCO-ÍRIS (sp)",0.700994318181818
"BARRA DO TURVO (sp)",0.506030701754386
"BREJO ALEGRE (sp)",0.504489337822671
"BARRETOS (sp)",0.739529650867388
"CANAS (sp)",0.734095238095238
"BARRINHA (sp)",0.611139796050084
"PRACINHA (sp)",0.640088593576966
"BARUERI (sp)",0.629464594526044
"PRATÂNIA (sp)",0.658022130013831
"BASTOS (sp)",0.834745407264491
"QUADRA (sp)",0.749626679940269
"BATATAIS (sp)",0.708877057452065
"SANTA CRUZ DA ESPERANÇA (sp)",0.715045592705167
"BAURU (sp)",0.729366539981923
"SANTA SALETE (sp)",0.761460761460761
"BEBEDOURO (sp)",0.795144792947393
"VITÓRIA BRASIL (sp)",0.650259067357513
"BENTO DE ABREU (sp)",0.708418891170431
"IPIGUÁ (sp)",0.774768353528154
"BERNARDINO DE CAMPOS (sp)",0.749185667752443
"TAQUARAL (sp)",0.68937875751503
"BILAC (sp)",0.815424610051993
"FERNÃO (sp)",0.752178121974831
"BIRIGUI (sp)",0.830742943515263
"GAVIÃO PEIXOTO (sp)",0.50512070226774
"BIRITIBA MIRIM (sp)",0.748252670447053
"JUMIRIM (sp)",0.782608695652174
"BOA ESPERANÇA DO SUL (sp)",0.542514424536896
"NANTES (sp)",0.580402010050251
"BOCAINA (sp)",0.811815466312645
"NOVA CASTILHO (sp)",0.756788665879575
"BOFETE (sp)",0.727272727272727
"OUROESTE (sp)",0.632752330766113
"BOITUVA (sp)",0.769225327201981
"PAULISTÂNIA (sp)",0.765442404006678
"BOM JESUS DOS PERDÕES (sp)",0.756378673235967
"RIBEIRÃO DOS ÍNDIOS (sp)",0.533965244865719
