"city_code","city.area"
5103353,5801.4
5103361,2672.2
5103379,9460.5
5103403,3362.8
5103437,359.8
5103452,1307.2
5103502,8230
5103601,2204.2
5103700,11462.4
5103809,899.4
5103858,16930.7
5103908,3794.9
5103957,853.8
5104104,4735.3
5104203,5061.7
5104500,603.3
5104526,3467
5104542,2898.1
5104559,4528.4
5104609,8722.5
5104807,1653.5
5104906,1253.8
5105002,1302.1
5105101,22641.2
5105150,26395.8
5105176,3222.7
5105200,2206
5105234,1763.9
5105259,3664
5105309,4243.1
5105507,13421
5105580,12281.2
5105606,5238.8
5105622,1076.4
5105903,3892.1
5106000,1348.9
5106109,5540.7
5106158,9606.3
5106174,4038.1
5106182,4729.9
5106190,2205.1
5106208,3281.9
5106216,5966.2
5106224,9556
5106232,1549.8
5106240,12706.2
5106257,5667.9
5106265,5790.3
5106273,879.7
5106281,5035.2
5106299,4796
5106307,24166.1
5106315,4393.8
5106372,4108.6
5106422,14257.3
5106455,2455.4
5106505,17271
5106653,2738.6
5106703,686
5106752,8559.8
5106778,3972.1
5106802,6993.8
5106828,5808.2
5106851,2062.8
5107008,6910.1
5107040,5471.7
5107065,17786.2
5107107,1289.1
5107156,1337
5107180,11354.8
5107198,625.6
5107206,562.8
5107248,3855.4
5107263,1174.2
5107297,443.9
5107305,4536.2
5107354,7459.6
5107404,343
5107578,12670.8
5107602,4159.1
5107701,7648
5107743,5651.7
5107750,1752.3
5107768,4728.2
5107776,6467.4
5107792,3600.7
5107800,11753.6
5107859,16711.9
5107875,13624.2
5107883,1500.4
5107909,3942.2
5107925,9329.6
5107941,8317.1
5107958,11391.3
5108006,4510.6
5108055,2717
5108105,4169.6
5108204,2399.5
5108303,4581.9
5108352,1932.8
5108402,888
5108501,2963.5
5108600,7431.1
5108808,1114.1
5108857,1939.8
5108907,11557.3
5108956,5248.5
5200050,146.8
5200100,1045.1
5200134,1566
5200159,115.4
5200175,2029.4
5200209,452.9
5200258,188.4
5200308,847.9
5200506,102.2
5200555,503.8
5200605,2593.9
5200803,1259.4
5200829,1343.2
5200852,133.6
5200902,408.5
5201108,933.2
5201207,57
5201306,979.2
5201405,288.3
5201454,602.1
5201504,2900.2
5201603,148.9
5201702,662.9
5201801,219.6
5202155,2193.7
5202353,1074.6
5202502,3050.3
5202601,565.3
5202809,173.6
5203104,1782.6
5203203,1093.2
5203302,1255.4
5203401,1899.5
5203500,1405.1
5203559,122.3
5203575,1628.5
5203609,123.1
5203807,1461.2
5203906,895.5
5203939,199.3
5203962,247
5204003,1127.6
5204102,1654.6
5204201,422.8
5204250,521.1
5204300,2251
5204409,8637.9
5204508,1596
5204557,250.9
5204607,273.8
5204656,1974.4
5204706,1067.2
5204805,2463
5204854,159.6
5204904,724.1
5204953,441.6
5205000,418.5
5205059,297.4
5205109,3821.5
5205208,207.3
5205307,6953.7
5205406,214.3
5205455,415.8
5205471,2185.1
5205497,389.9
5205513,1789
5205521,1708.2
5205703,462.3
5205802,1062
5205901,1883.7
5206206,6162.1
5206305,225.4
5206404,4661.2
5206503,364.1
5206602,570.5
5206701,415.3
5206800,84.5
5206909,481.3
5207105,687.3
5207253,3222.9
5207352,603.7
5207402,1461.5
5207501,301.6
5207535,1945.7
5207600,1281.4
5207808,423.6
5207907,3709.4
5208004,5811.8
5208103,844.3
5208152,592
5208301,831
5208400,162.4
5208509,564.7
5208608,1547.3
5208707,732.8
5208806,209
5208905,3108
5209101,2475.1
5209150,824.3
5209200,516.8
5209291,205.3
5209408,1229.1
5209457,595.9
5209606,229.6
5209705,943.9
5209804,580.4
5209903,1550.4
5209937,688.4
5209952,956.5
5210000,613.2
5210109,4369
5210158,241.3
5210208,1026.4
5210307,577.5
5210406,1457.3
5210562,146.6
5210604,239.7
5210802,2091.4
5210901,956.1
5211008,2043.7
5211206,1276.5
5211305,3433.6
5211404,383.8
5211503,2462.9
5211602,1257.7
5211701,864.1
5211800,1849.6
5211909,7174.2
5212006,527.1
5212055,122.5
5212105,445.5
5212204,4084.1
5212253,458.9
5212303,480.9
5212501,3961.1
5212600,467.4
5212709,880.6
5212808,1687.9
5212907,222.4
5212956,1150.9
5213004,389.8
5213053,1386.9
5213087,2860.7
5213103,9060.1
5213400,460.6
5213509,3119.8
5213707,2899.2
5213756,1874.2
5213772,1333
5213806,2846.2
5213855,282.6
5213905,684.5
5214002,1734.4
5214051,2146.6
5214101,955.9
5214408,269.1
5214507,204.2
5214606,9843.2
5214705,212
5214804,302.7
5214838,7298.8
5214861,413
5214879,628.4
5214903,2136
5215009,123.4
5215207,650
5215231,194.1
5215256,1242.7
5215306,1972.9
5215405,208.8
5215504,413.8
5215603,3138.9
5215652,1320.7
5215702,1539.7
5215801,59
5215900,387.7
5216007,433.8
5216304,1153.8
5216403,3779.4
5216452,1029.6
5216809,531.3
5216908,906.6
5217104,2405.1
5217203,2047.8
5217302,2205
5217401,1073.4
5217609,2538.2
5217708,1437
5218003,4820.5
5218052,603.9
5218102,556.6
5218300,2024.5
5218391,347.5
5218508,3786.7
5218607,268.5
5218706,159.3
5218789,256
5218805,8379.7
5218904,748.3
5219001,496.8
5219100,139.6
5219209,1109
5219258,1169.2
5219308,1141.3
5219357,807.2
5219407,1361.8
5219456,956
5219506,164.1
5219605,794.6
5219704,1202.2
5219712,451.6
5219738,132.8
5219753,944
5219803,3295.7
5219902,415.8
5220009,3327.4
5220058,287.8
5220108,826
5220157,586.1
5220207,6144.4
5220264,537.8
5220280,172
5220405,414
5220454,245.3
5220504,5526.7
5220603,2345.9
5220686,348
5220702,1598.3
5221007,204.2
5221080,774.6
5221197,106.9
5221304,282.1
5221403,710.7
5221452,799.1
5221502,480.8
5221551,934
5221577,1153.5
5221601,2141.8
5221700,522.5
5221809,626.7
5221858,60.5
5221908,519.2
5222005,954.3
5222054,737.3
5222203,1060.2
5222302,2181.6
5300108,5787.8
