"city_code","covid.aidpercapita_people_CU","covid.aidpercapita_people_appCaixa","covid.aidpercapita_people_lawsuit","covid.aidpercapita_people_BolsaFamilia","covid.aidpercapita_people","covid.aidpercapita_value_CU","covid.aidpercapita_value_appCaixa","covid.aidpercapita_value_lawsuit","covid.aidpercapita_value_BolsaFamilia","covid.aidpercapita_value"
2101970,0.0540443808160344,0.109997613934622,0.000119303268909568,0.253638749701742,0.417800047721308,1427.98854688618,315.891195418754,0.357909806728704,940.873299928418,2685.11095204009
2102002,0.0347185691741189,0.0925111185500454,0,0.187604610013868,0.314834297738033,1053.98115824207,275.811773707618,0,674.085409593037,2003.87834154273
2102036,0.0325165620389389,0.105881331906153,0,0.184771602973935,0.323169496919027,1172.24520496427,305.892903636416,0,768.090953799867,2246.22906240056
2102077,0.0369266334103906,0.0850468426815914,0,0.204282759459788,0.32625623555177,1135.83160968488,245.723324005353,0,780.02190047451,2161.57683416474
2102101,0.0198357480014188,0.0854546942784644,5.45687702927615e-05,0.284848980928215,0.390193991978391,1341.21306376361,244.970123598265,0.163706310878284,1035.16411557666,2621.51100924941
2102150,0.0477035722209896,0.0919680497004659,0,0.315398269358775,0.455069891280231,1448.14732638118,261.65964055913,0,1045.70667850011,2755.51364544043
2102200,0.0340995902493229,0.125286478227655,3.47246336551149e-05,0.266685186471283,0.426105979581915,1446.32960622265,362.150149315925,0.104173900965345,975.130217376207,2783.71414681575
2102309,0.0291992146706212,0.130999624044446,0,0.247880028405531,0.408078867120598,1380.05764651823,370.591921132879,0,924.675216174443,2675.32478382556
2102325,0.0397352808188208,0.140457366784046,2.74036419440144e-05,0.133839387254566,0.314059438499377,1081.55871915378,435.175314799337,0.0822109258320431,525.516901196169,2042.33314607511
2102358,0.0244391284670589,0.0896747914915627,0,0.242516325079201,0.356630245037822,1253.10661408159,260.102152970841,0,918.445723152518,2431.65449020495
2102374,0.0399873391010762,0.054758387845537,0,0.342266300907364,0.437012027853978,1467.52479426039,154.209748892171,0,1191.45389322642,2813.18843637898
2102408,0.0343259629101284,0.0813124108416548,0,0.278976462196862,0.394614835948645,1283.1847360913,237.464336661912,0,942.475035663338,2463.12410841655
2102507,0.0341370623618323,0.0462187034085651,0,0.309392833273354,0.389748599043751,1267.95537504498,130.913577708087,0,1036.1729474063,2435.04190015938
2102556,0.050508544938767,0.135542793883623,0,0.153878087594271,0.339929426416661,1151.96844945686,399.903134297378,0,592.818100048433,2144.68968380267
2102606,0.0565637636847815,0.0910839333267581,4.93145280599665e-05,0.296725515336818,0.444422526876418,1472.71920307723,269.079790906401,0.147943584179899,1030.69336226452,2772.64029983233
2102705,0.0249129628792332,0.0590043857666049,0,0.240358095582584,0.324275444228422,1123.68766107519,174.218926617534,0,871.935615137677,2169.8422028304
2102754,0.050297210791038,0.0879743941472337,0,0.31010516689529,0.448376771833562,1538.82030178326,231.604938271605,0,1155.39094650206,2925.81618655693
2102804,0.0602524312021519,0.154521001448376,0.000124146492861577,0.187295675563832,0.402193254707221,1390.83798882682,465.946617008069,0.37243947858473,740.608317815022,2597.76536312849
2102903,0.050559452237809,0.113476953907816,0,0.308700734802939,0.472737140948564,1630.58617234469,329.183366733467,0,1141.53306613226,3101.30260521042
2103000,0.0616341942304788,0.16053164174596,5.43724512913457e-05,0.158296329859538,0.380516538287268,1340.49116447667,480.228364295424,0.177616674218396,674.921613049388,2495.8187584957
2103109,0.0461984475825306,0.0631254091461704,0,0.307116805386702,0.416440662115403,1373.27223417189,183.708968484055,0,1050.18236229309,2607.16356494903
2103125,0.0408466819221968,0.0996567505720824,0,0.296453089244851,0.43695652173913,1569.40503432494,301.922196796339,0,1128.87871853547,3000.20594965675
2103158,0.0221653255303584,0.0871982443306511,0,0.201609363569861,0.310972933430871,1067.75420629115,239.209948792977,0,766.656912948061,2073.62106803219
2103174,0.0169413919413919,0.0696428571428571,0,0.223992673992674,0.310576923076923,1040.52197802198,200.521978021978,0,788.406593406593,2029.45054945055
2103208,0.0412369848494295,0.135582018829104,2.49392106739822e-05,0.248631460814265,0.425475403703473,1508.48806035289,411.122887960596,0.11222644803292,958.451275017146,2878.17444977866
2103257,0.0435812411179536,0.106990593489883,0,0.240305880760642,0.390877715368478,1386.89855857075,318.291940177303,0,924.382486296271,2629.57298504433
2103307,0.0658484681113746,0.158833945222392,2.43672633938724e-05,0.150549075668475,0.375255856265636,1341.13518957731,480.317749114656,0.0974690535754898,654.772734656746,2476.32314240229
2103406,0.0416759033473731,0.119465548860362,2.01527579049193e-05,0.191753491465307,0.352915096430947,1284.484391689,360.839160839161,0.0604582737147579,792.535418472018,2437.9194292739
2103505,0.0259488768396592,0.1204250580945,4.84120836560806e-05,0.24518299767622,0.391605344694036,1375.99728892332,355.843338497289,0.145236250968242,942.0749419055,2674.06080557707
2103554,0.0504268292682927,0.0665853658536585,0,0.255975609756098,0.372987804878049,1195.0243902439,177.073170731707,0,867.365853658537,2239.46341463415
2103604,0.0472964725985597,0.111604418405956,3.05138532893934e-05,0.231767972659587,0.390699377517393,1260.66459172464,320.075064079092,0.13731233980227,805.904430611498,2386.78139875503
2103703,0.043278366946607,0.113866241647766,0,0.292067676086557,0.449212284680929,1602.17617850794,332.955311714583,0,1129.84123092013,3064.97272114265
2103752,0.0761071539176216,0.159879219572623,0.000464540105295757,0.161582533292041,0.398033446887581,1463.20842366058,493.434499845153,1.39362031588727,726.447816661505,2684.48436048312
2103802,0.0364110901933938,0.17217182953962,4.27862399452336e-05,0.221461577956529,0.430087283929488,1561.61218552114,522.471333219237,0.128358719835701,924.208454561013,3008.42033202122
2103901,0.0377159898254539,0.0852556793263749,0,0.284361020963073,0.407332690114902,1371.14288220332,259.608806245066,0,998.859749144812,2629.61143759319
2104008,0.0341440598690365,0.0997427502338634,0,0.312850795135641,0.446737605238541,1466.28858746492,288.704396632367,0,1075.01169317119,2830.00467726848
2104057,0.0539657158981353,0.143461800738354,0,0.119524067063277,0.316951583699767,1088.83767959179,445.650998189386,0,476.873515648882,2011.36219343006
2104073,0.0532767562470533,0.0966525223950967,0,0.257779349363508,0.407708628005658,1319.73125884017,279.70297029703,0,885.502121640735,2484.93635077793
2104081,0.0477055449330784,0.0669216061185468,0,0.318642447418738,0.433269598470363,1403.4034416826,194.512428298279,0,1065.25812619503,2663.17399617591
2104099,0.0314674421019836,0.0839131789386229,0,0.254232007477412,0.369612628518018,1206.91660608578,243.171668916814,0,871.492366808599,2321.5806418112
2104107,0.0780422234522021,0.141772752431407,0,0.243456946311378,0.463271922194987,1598.60836562031,429.066181703171,0,929.010832608524,2956.685379932
2104206,0.0532536776514422,0.104708678615019,0,0.270765079976874,0.428727436243335,1458.97089998073,310.695702447485,0,980.959722489882,2750.6263249181
2104305,0.022903953857728,0.0888573100392878,0,0.210733093705592,0.322494357602608,1123.71478726072,265.167600100309,0,790.738109169941,2179.62049653097
2104404,0.0231832367365136,0.119705751226037,0,0.251783325902809,0.394672313865359,1391.29514043691,343.93669193045,0,976.538118591173,2711.76995095854
2104503,0.0476759140180048,0.10499724416682,0,0.235348153591769,0.388021311776594,1292.09994488334,298.787433400698,0,852.930369281646,2443.81774756568
2104552,0.0602591792656587,0.160907127429806,0.000107991360691145,0.158801295896328,0.380075593952484,1346.76025917927,480.518358531318,0.323974082073434,675.161987041037,2502.76457883369
2104602,0.0290842317260988,0.0909844805117877,0,0.235280180073451,0.355348892311338,1210.09359080678,262.824309915887,0,861.687003909489,2334.60490463215
2104628,0.0485907409769162,0.109169748756536,0.000255069506440505,0.229307486290014,0.387323045529907,1263.28274454789,320.851932151511,0.765208519321515,793.062109424818,2377.96199464354
2104651,0.0323120874790661,0.0766426953009556,0,0.293468623780908,0.40242340656093,1295.04482317013,203.625258595212,0,998.147965717663,2496.81804748301
2104677,0.0346920396256705,0.117232467990133,0,0.242491875171307,0.39441638278711,1387.57194878421,358.557500293669,0,919.346881240456,2665.47633031834
2104701,0.07394984826705,0.0979076824788372,0,0.27631368790928,0.448171218655167,1483.9482510781,291.135601341639,0,970.483948251078,2745.56780067082
2104800,0.0588881752658246,0.169043031470777,0.000156997074145436,0.196431884678513,0.42452008848926,1530.37893384714,518.604153286234,0.470991222436309,823.763648041105,2873.21772639692
2104909,0.0503459198132867,0.0731016087355172,0,0.308660498457948,0.432108027006752,1443.0607651913,207.751937984496,0,1087.62190547637,2738.43460865216
2105005,0.0356352827319231,0.0955689202267386,6.91276095672612e-05,0.290508779206415,0.421782109774644,1354.54168394857,274.906677727084,0.207382828701783,973.2268768146,2602.88262131895
2105104,0.0255601598885181,0.100297040595548,3.66716784627232e-05,0.266016355568594,0.391910227731123,1348.98236092266,291.033774615864,0.11001503538817,981.92819685357,2622.05434742748
2105153,0.0402820441217537,0.110374197151634,0,0.246648980731639,0.397305222005027,1394.35911756493,311.1421390673,0,957.595643674951,2663.09690030718
2105203,0.0418020549749715,0.105998067972249,0,0.249758496531132,0.397558619478353,1338.89523140423,306.033195749539,0,904.505137437429,2549.4335645912
2105302,0.111947003320004,0.200252952721748,0.00018894334398871,0.0770734604009455,0.389462359786687,1323.12011012698,634.817245514524,0.647805750818433,335.133050818048,2293.71821221037
2105351,0.0283661355826304,0.0663542642924086,6.24804748516089e-05,0.246860356138707,0.341643236488597,1093.04592314902,192.127460168697,0.187441424554827,821.143392689784,2106.50421743205
2105401,0.0546396402950977,0.139851287050915,0.000101858184305109,0.185323690758552,0.37991647628887,1346.44005645854,426.241578510833,0.305574552915327,748.264773074516,2521.2519825968
2105427,0.0440003068896732,0.148956575111248,0.000306889673162498,0.181870492557925,0.375134264232009,1394.99769832745,433.865275433482,0.920669019487494,821.674083167101,2651.45772594752
2105450,0.0416100872938894,0.0702230843840931,0,0.250921435499515,0.362754607177498,1217.74975751697,196.062075654704,0,892.78370514064,2306.59553831232
2105476,0.0529929577464789,0.0714788732394366,0,0.240551643192488,0.365023474178404,1148.41549295775,203.098591549296,0,798.556338028169,2150.07042253521
