"city_code","employment.agri.pct","employment.indExtractive.pct","employment.indTransform.pct","employment.power.pct","employment.waterSewage.pct","employment.building.pct","employment.trade.pct","employment.transport.pct","employment.foodLodging.pct","employment.communication.pct","employment.finance.pct","employment.realState.pct","employment.professional.pct","employment.admin.pct","employment.public.pct","employment.education.pct","employment.health.pct","employment.artsSports.pct","employment.otherServices.pct","employment.home.pct","employment.international.pct"
3126000,0.259313367421476,0,0.0628195763330898,0,0,0.0321402483564646,0.157048940832725,0.0043827611395179,0.0788897005113221,0,0.00365230094959825,0.00365230094959825,0.0043827611395179,0.101533966398831,0.241051862673484,0.0058436815193572,0.0160701241782323,0.00949598246895544,0.0197224251278305,0,0
3126109,0.0425609692412136,0.00172332758890804,0.171183873831532,5.22220481487284e-05,0.000574442529636012,0.158337249986944,0.234163663898898,0.0489320591153585,0.0264243563632566,0.0164499451668494,0.0209932633557888,0.00193221578150295,0.0195310460076244,0.0478353961042352,0.0989607812418403,0.034988772259648,0.0471565094783017,0.012689957700141,0.0155099483001723,0,0
3126208,0.340659340659341,0.00732600732600733,0,0,0,0,0.161172161172161,0.00122100122100122,0.00488400488400488,0,0.00732600732600733,0,0.00244200244200244,0.00976800976800977,0.457875457875458,0,0.00122100122100122,0,0.00610500610500611,0,0
3126307,0.228744939271255,0.0425101214574899,0.00607287449392713,0,0,0.0506072874493927,0.101214574898785,0.0182186234817814,0.0222672064777328,0.00202429149797571,0.0222672064777328,0,0.00607287449392713,0.00809716599190283,0.473684210526316,0.00607287449392713,0.00202429149797571,0,0.0101214574898785,0,0
3126406,0.255656108597285,0.0497737556561086,0.0904977375565611,0,0,0.00226244343891403,0.0972850678733032,0.00452488687782805,0,0,0.00678733031674208,0,0.00226244343891403,0.00904977375565611,0.459276018099547,0,0,0,0.0226244343891403,0,0
3126505,0.00634249471458774,0,0.00422832980972516,0,0,0.00211416490486258,0.200845665961945,0.0126849894291755,0.00422832980972516,0.0105708245243129,0.00845665961945032,0,0.00845665961945032,0.00211416490486258,0.691331923890063,0,0.00211416490486258,0,0.0465116279069767,0,0
3126604,0.284090909090909,0.00162337662337662,0.0324675324675325,0,0,0.00162337662337662,0.0876623376623377,0.0454545454545455,0.0146103896103896,0,0.00487012987012987,0,0,0.00324675324675325,0.521103896103896,0,0,0,0.00324675324675325,0,0
3126703,0.164893617021277,0.00455927051671732,0.0117781155015198,0,0.0117781155015198,0.00987841945288754,0.23936170212766,0.0311550151975684,0.0387537993920973,0.00151975683890578,0.013677811550152,0,0.00683890577507599,0.00379939209726444,0.410334346504559,0.0167173252279635,0.0277355623100304,0.00303951367781155,0.00417933130699088,0,0
3126752,0.0676818950930626,0.192893401015228,0.00846023688663283,0,0,0.0287648054145516,0.121827411167513,0.00169204737732657,0,0,0,0,0,0.0050761421319797,0.560067681895093,0.0050761421319797,0,0,0.0050761421319797,0.00338409475465313,0
3126802,0.274253731343284,0.00186567164179104,0.0167910447761194,0,0,0,0.100746268656716,0.00373134328358209,0.00186567164179104,0,0,0,0,0.00373134328358209,0.583955223880597,0.00932835820895522,0,0,0.00373134328358209,0,0
3126901,0.234210526315789,0,0.00789473684210526,0,0,0,0.336842105263158,0.0131578947368421,0.0513157894736842,0.00394736842105263,0.00789473684210526,0.00263157894736842,0.0460526315789474,0.0328947368421053,0.181578947368421,0.0118421052631579,0.00789473684210526,0.00394736842105263,0.0578947368421053,0,0
3126950,0.0175438596491228,0,0,0,0,0,0.0421052631578947,0.00701754385964912,0,0,0,0,0,0,0.926315789473684,0,0.00350877192982456,0,0.00350877192982456,0,0
3127008,0.0156695156695157,0.0118708452041785,0.0227920227920228,0.0360873694207028,0.000949667616334283,0.00284900284900285,0.166666666666667,0.0394112060778727,0.0346628679962013,0.00474833808167141,0.00664767331433998,0,0.00997150997150997,0.153846153846154,0.429724596391263,0.00997150997150997,0.0056980056980057,0.00664767331433998,0.0417853751187085,0,0
3127057,0.0892857142857143,0,0,0,0,0,0.0357142857142857,0.00297619047619048,0,0,0,0,0,0.00297619047619048,0.857142857142857,0,0.00297619047619048,0,0.00892857142857143,0,0
3127073,0.00909090909090909,0.00909090909090909,0.00303030303030303,0,0,0.00909090909090909,0.0696969696969697,0.00606060606060606,0,0,0,0,0,0,0.884848484848485,0,0,0,0.00909090909090909,0,0
3127107,0.116083808350023,0.000539208134339855,0.213141272531197,0.000231089200431367,7.70297334771222e-05,0.0159451548297643,0.286319519334463,0.028346941919581,0.027114466183947,0.00562317054382992,0.0212602064396857,0.00100138653520259,0.0143275304267447,0.0427515020798028,0.137652133723617,0.0342012016638422,0.0254968417809274,0.00184871360345093,0.0280388229856725,0,0
3127206,0.308724832214765,0,0.0859060402684564,0,0,0.00805369127516779,0.0953020134228188,0.00939597315436242,0.00402684563758389,0,0,0.010738255033557,0.00671140939597315,0.0147651006711409,0.405369127516779,0.00402684563758389,0,0,0.0469798657718121,0,0
3127305,0.1875,0.0490196078431373,0.0894607843137255,0,0.0196078431372549,0.0502450980392157,0.0882352941176471,0.0110294117647059,0.0110294117647059,0.00245098039215686,0.0122549019607843,0,0.0134803921568627,0.00367647058823529,0.42156862745098,0.00612745098039216,0.0110294117647059,0,0.0232843137254902,0,0
3127339,0.0517241379310345,0,0,0,0,0,0.0977011494252874,0.0114942528735632,0,0,0,0,0,0,0.839080459770115,0,0,0,0,0,0
3127354,0.0835913312693498,0,0.086687306501548,0,0,0.00928792569659443,0.0340557275541796,0.00619195046439629,0,0,0.00619195046439629,0,0.00309597523219814,0,0.752321981424149,0.0123839009287926,0,0,0.00619195046439629,0,0
3127370,0.0314465408805031,0,0.00943396226415094,0,0.0408805031446541,0,0.254716981132075,0.0157232704402516,0,0,0.0345911949685535,0,0.00314465408805031,0.00628930817610063,0.578616352201258,0,0.00628930817610063,0,0.0188679245283019,0,0
3127388,0.136602451838879,0,0.140105078809107,0,0,0,0.140105078809107,0.185639229422067,0.0560420315236427,0,0,0,0.0122591943957968,0.010507880910683,0.302977232924694,0.00525394045534151,0.00175131348511384,0,0.00875656742556918,0,0
