"city_code","workingHours_less14h","workingHours_15to39h","workingHours_40to44h","workingHours_45to48h","workingHours_49hplus","working_hours.avg"
4320909,4.84,15.38,50.63,12.45,16.7,40.06705
4321006,4.71,18.99,55.76,8.4,12.14,39.0605
4321105,6.36,18.85,40.02,12.18,22.59,39.5211
4321204,7.13,13.57,53,12.76,13.55,39.495
4321303,7.03,11.15,59.61,9.13,13.08,39.68555
4321329,10.29,24.52,40.58,4.62,19.98,37.0431
4321352,4.29,19.66,36.01,16.18,23.86,40.2481
4321402,4.88,19.57,40.99,5.84,28.72,39.9713
4321436,7.32,14.65,40.42,18.58,19.03,39.9211
4321451,3.83,11.64,56.84,8.87,18.81,40.89325
4321469,6.43,14.89,52.4,8.02,18.25,39.6003
4321477,13.73,29.03,30.58,2.44,24.22,35.6063
4321493,15.27,20.05,34.23,9.71,20.74,36.60565
4321501,5.88,19.69,44.21,13.64,16.58,39.1745
4321600,6.04,16.65,37.61,17.6,22.1,40.1503
4321626,4.07,11.74,23.72,13.85,46.63,42.99095
4321634,3.03,12.18,28.82,8.28,47.69,43.0355
4321667,9.07,18.57,34.71,9.47,28.18,39.07365
4321709,4.6,8.66,66.12,10.39,10.23,40.59665
4321808,9.43,19.14,53,5.45,12.98,37.64245
4321832,7.28,21.61,29.53,6,35.59,39.4856
4321857,7.2,24.66,41.25,8.01,18.89,37.97195
4321907,6.92,16.53,49.34,6.35,20.86,39.32885
4321956,6.69,28.81,42.71,8.27,13.52,37.12385
4322004,9.41,17.67,48.47,10.19,14.27,38.17635
4322103,6.5,25.27,41.05,7.84,19.33,38.0912
4322152,2.65,24.56,33.68,25.03,14.08,39.68595
4322186,9.41,40.59,35.63,4.34,10.03,34.1741
4322202,14.91,16.91,40.05,9.51,18.62,37.02005
4322251,4.59,10.27,50.7,7.55,26.88,41.39145
4322301,4.05,18.78,50.63,5.55,20.98,39.76315
4322327,16.43,11.22,23.24,4.73,44.38,39.03605
4322343,7.11,32.03,18.79,8.74,33.33,37.9311
4322350,4.89,19.67,43.3,9.93,22.21,39.68185
4322376,5.97,23.65,44.3,8.23,17.86,38.40565
4322400,6.98,16.03,46.41,12.96,17.62,39.4577
4322509,8.14,13.91,55.39,11.83,10.73,38.91775
4322525,3.54,13.75,42.26,12.45,28,41.46655
4322533,4.57,12.91,43.29,11.28,27.95,41.248
4322541,2.83,11.01,67.82,5.12,13.21,40.707
4322558,2.78,14.76,52.17,3.09,27.2,41.05065
4322608,5.46,12.28,55.34,8.57,18.36,40.30425
4322707,4.64,12.05,52.26,9.2,21.85,40.8368
4322806,3.56,13.72,48.6,9.41,24.71,41.09835
4322855,4.66,19.71,17.88,10.01,47.73,41.52605
4322905,5.59,14.38,27.06,9.59,43.38,41.74595
4323002,6.72,15.37,46.59,14.77,16.54,39.63115
4323101,10.62,17.7,47.8,4.81,19.06,37.91785
4323200,14.09,22.6,34.29,7.67,21.36,36.50935
4323309,3.39,13.22,61.33,5.52,16.55,40.4789
4323358,8.6,27.44,40.54,4.52,18.9,37.0024
4323408,4.3,18.3,52.41,4.48,20.51,39.6883
4323457,5.52,16.14,57.17,13.3,7.86,39.1779
4323507,6.49,25.53,41.3,6.27,20.4,38.05925
4323606,5.43,21.95,47.6,1.8,23.23,38.8984
4323705,3.69,19.6,25.69,14.1,36.92,41.2457
4323754,9.79,24.92,27.1,14.11,24.09,37.84625
4323770,6.63,18.96,41.98,5.86,26.56,39.4183
4323804,3.56,20.31,41.72,16.19,18.22,39.96065
5000203,4.79,11.42,38.95,15.05,29.8,41.71325
5000252,3.78,12.69,46.37,15.33,21.84,41.26095
5000609,6.16,17.89,47.29,10.85,17.8,39.32175
5000708,11,18.96,36.27,16.48,17.29,38.0279
5000807,9.05,17.22,39.42,12.39,21.92,38.97495
5000856,6.91,14.51,39.11,20.38,19.08,40.1372
5000906,12.45,20.61,39.45,14.42,13.07,36.9863
5001003,10.74,11.46,37.41,16.83,23.56,39.68035
5001102,7.25,18.24,44.05,13.77,16.69,39.02195
5001243,12.94,15.38,35.1,24.94,11.64,38.0069
5001508,2.26,13.63,38.21,11.97,33.93,42.23645
5001904,3.81,18.12,36.37,16.24,25.46,40.7282
5002001,6.54,16.77,47.89,10.71,18.09,39.40155
5002100,9.11,18.03,42.75,11.46,18.64,38.561
5002159,8.31,14.92,53.12,15.33,8.31,38.70255
5002209,4.07,15.31,26.14,25.95,28.52,41.72385
5002308,5.08,12.05,38.19,19.28,25.39,41.4108
5002407,6.82,18.41,41.38,13.26,20.13,39.3347
5002605,4.29,13.94,34.43,14.78,32.56,41.6521
5002704,7.41,17.17,48.33,12.13,14.96,38.94275
5002803,6.84,16.7,35.33,22.26,18.87,39.9024
5002902,4.27,16.94,39.54,13.7,25.55,40.6684
5002951,3.86,11.91,44.6,13.95,25.69,41.56295
5003108,12.77,21.51,38.44,6.92,20.36,36.9345
5003157,7.7,19.35,42.06,16.98,13.91,38.6793
5003207,8.19,15,41.23,13.9,21.68,39.5999
5003256,8.82,11.48,34,17.41,28.29,40.57215
5003306,6.23,18.16,39.5,13.54,22.58,39.7257
5003454,5.02,17.91,34.09,24.8,18.18,40.2965
5003488,3.87,24.14,33.04,18.56,20.38,39.553
5003504,6.51,23.04,47.04,9.89,13.53,38.11755
5003702,7.07,15.45,50.63,12.19,14.66,39.27765
5003751,5.45,20.09,47.18,9.65,17.63,39.12885
5003801,6.28,22.01,37.13,18.45,16.13,38.89945
5003900,2.01,9.54,30.26,24.78,33.41,43.46
5004007,7.27,21.6,34.62,12.46,24.05,38.9686
5004106,4.92,17.78,44.69,9.58,23.03,39.9986
5004304,6.6,18.14,38.68,13.54,23.04,39.6531
5004403,4.12,15.98,37.15,20.33,22.41,40.92875
5004502,6.42,17.13,43.16,17.54,15.75,39.5247
5004601,15.41,23.3,38.07,11.83,11.39,35.51985
5004700,3.53,15.73,41.09,18.71,20.94,40.95985
5004809,22.17,28.14,40.57,3.59,5.52,32.11515
5004908,7.67,20.18,42.49,8.1,21.56,38.6991
5005004,5.96,15.45,42.51,16.16,19.92,40.1353
5005103,11.95,13.99,52.83,8.91,12.32,37.81885
5005152,1.9,17.63,45.17,20.48,14.81,40.7776
5005202,4.73,16.82,47.83,11.86,18.75,39.9946
5005251,6.01,15.07,36.74,22.9,19.28,40.4368
5005400,9.04,15.25,41.92,15.95,17.84,39.14785
5005608,6.55,18.12,45.71,14.26,15.35,39.16
5005681,3.33,18.22,54.17,9.18,15.1,39.8047
5005707,3.61,12.99,43.16,18.15,22.09,41.40375
5005806,7.19,20.33,44.34,14.94,13.2,38.5336
5006002,4.87,10.72,39.37,22.83,22.21,41.61045
5006200,6.8,12.96,48.1,12.79,19.34,40.07715
5006259,7.64,25.76,28.11,16.43,22.07,38.28525
5006309,4.08,15.77,42.35,14.49,23.32,40.78075
5006358,7.38,16.76,40.73,20.19,14.94,39.37395
5006408,6.27,15.63,45.05,16.29,16.75,39.80125
5006606,6,20.35,38.06,18.63,16.96,39.29305
5006903,16.86,10.23,43.99,9.26,19.67,37.5425
5007109,7.99,9.89,49.22,13.91,19,40.23945
5007208,10.53,14.27,38.49,20.36,16.35,38.9718
5007307,8.2,28.66,30.43,18.91,13.79,37.21705
5007406,5.55,17.12,36.17,19.16,22,40.2802
5007505,13.76,15.77,32.47,22.06,15.95,37.8951
5007554,9.53,20.42,31.42,23.24,15.39,38.3917
5007695,3.12,13.69,41.32,19.33,22.55,41.52545
5007703,5.95,23.31,39.3,8.56,22.87,38.8194
5007802,5.21,10.78,54.24,14.5,15.26,40.6407
5007901,7.16,17.47,39.56,17.66,18.14,39.435
5007935,3.25,13.93,38.24,23.33,21.25,41.53785
5007950,9.52,18.04,52.73,9.61,10.11,37.77275
5007976,9.13,15.14,48.37,13.71,13.66,38.74995
5008008,9.08,19.48,34.49,18.9,18.05,38.6496
5008305,6.3,13.02,45.22,19.36,16.09,40.2763
5008404,8.54,18.63,28.67,14.89,29.27,39.53325
5100102,5.46,28.22,57.65,4.56,4.11,36.7311
5100201,4.07,14.12,48.07,12.78,20.97,40.7896
5100250,3.58,17.1,46.39,16.81,16.12,40.31745
5100300,5.45,16.05,36.59,18.18,23.74,40.5506
5100359,3.48,33.8,30.54,14.12,18.06,37.8552
5100409,4.91,17.06,20.93,16,41.1,41.6632
5100508,18.71,23.81,27.12,17.12,13.24,34.8869
5100607,2.12,5.82,33.64,26.94,31.48,43.9493
5100805,6.5,20.82,38.57,10.13,23.98,39.19145
5101001,2.3,11.52,36.48,33.36,16.35,42.2779
5101209,1.64,33.19,53.05,4.62,7.5,37.2952
5101258,3.61,16.2,34.52,21.81,23.86,41.21085
5101308,15.49,19.68,38.46,7.37,19,36.37245
5101407,6.78,14.35,38.26,10.74,29.86,40.5184
5101605,2.11,35.84,36.28,11.58,14.19,37.5476
5101704,7.62,20.01,39.41,16.88,16.08,38.7501
5101803,4.58,18.44,46.05,13.58,17.35,39.7772
5101852,4.69,24.65,47.62,9.43,13.62,38.37125
5101902,3.45,20.04,42.26,10.82,23.43,40.155
5102504,10.32,18.24,42.54,14.4,14.5,38.0374
5102603,9.83,40.28,20.1,10.69,19.1,35.02365
5102637,6.09,8.75,39.82,24.36,20.99,41.552
5102678,2.94,12.25,39.4,18.72,26.7,42.0549
5102686,1.41,13.88,33.81,16.62,34.27,42.6658
5102694,2.42,33.07,31.64,12.52,20.35,38.3498
5102702,4.48,17.21,41.25,14.73,22.33,40.39005
5102793,12.09,26.39,26.2,10.7,24.63,36.8661
5102850,4.9,21.78,45.28,10.27,17.77,39.06705
5103007,9.93,17.11,41.32,12.95,18.69,38.54415
5103056,4.37,19.48,27.16,16.24,32.75,40.8777
5103106,3.21,16.57,18.87,28.08,33.26,42.2033
5103205,7.35,17.16,38.79,11.93,24.78,39.64365
5103254,10.94,21.61,25.11,7.58,34.75,38.4647
5103304,5.56,17.9,31.77,14.6,30.17,40.5271
5103353,11.19,21.44,34.71,11.3,21.36,37.6545
5103361,4.47,20.14,34.58,10.85,29.96,40.31285
5103379,5.53,22.95,32.2,16.22,23.1,39.356
5103403,8.19,18.21,50.01,10.94,12.65,38.3531
5103437,3.66,25.59,39.25,13.55,17.96,39.00785
5103452,18.76,13.49,47.39,7.9,12.46,35.9514
5103502,5.18,18.61,34.69,20.39,21.13,40.15475
5103601,7.65,22.68,39.67,17.62,12.37,38.1106
5103700,7.49,17.95,32.79,10.14,31.63,39.8807
5103809,8.08,28.38,30.29,16.11,17.14,37.40535
5103858,5.64,13.58,47.43,10.23,23.12,40.46255
5103908,6.98,22.2,49.55,7.1,14.17,38.027
5103957,5.4,25.28,42.87,7.76,18.69,38.3535
5104104,8.39,17.76,40.94,12.02,20.88,38.9851
5104203,5.94,17.8,28.86,22.59,24.81,40.42005
5104500,2.18,14.02,72.54,4.13,7.14,39.97645
5104526,3.8,12.8,39.11,12.74,31.55,41.7978
5104542,3.06,13.2,40.56,12.42,30.76,41.8753
5104559,4.53,14.38,50.11,11.33,19.66,40.46485
5104609,3.72,15.8,41.49,14.58,24.4,40.9483
5104807,15.87,14.2,37.63,11.87,20.44,37.39555
5104906,5.73,22.7,42.41,10.46,18.71,38.7752
5105002,5.48,23.63,36.96,14.18,19.74,38.9368
5105101,5.15,18.83,42.81,10.68,22.53,39.7912
5105150,9.06,16.71,36.57,14.33,23.34,39.23955
5105176,11.97,14.73,48.53,4.79,19.98,38.05305
5105200,6.35,20.43,27.82,18.4,26.99,39.8706
5105234,3.78,20.19,33.1,26.4,16.53,40.2582
5105259,4.03,8.69,55.01,12.87,19.4,41.50525
5105309,1.51,27.34,59.9,4.71,6.54,38.14595
5105507,11.83,19.38,29.71,27.92,11.16,37.8182
5105580,4.27,19.58,36.13,14.38,25.63,40.3044
5105606,6.43,23.44,32.18,12.33,25.61,39.02695
5105622,6.32,14.18,38.18,16.37,24.96,40.59145
5105903,3.56,15.17,55.55,12.91,12.81,40.20535
5106000,7.54,19.88,36.09,18.86,17.62,38.9847
5106109,19.37,18.05,34.67,12.02,15.88,35.5172
5106158,15.46,11.81,26.88,23.94,21.91,38.5107
5106174,9.95,25.08,45.86,7.59,11.53,36.60485
5106182,6.85,12.04,54.85,8.97,17.29,39.88995
5106190,6.58,18.14,38.07,13.7,23.51,39.6988
5106208,5.79,14.16,47.16,14.86,18.03,40.1856
5106216,10.95,23.16,31.68,8.44,25.77,37.6437
5106224,11.01,9.4,40.59,17.45,21.55,39.80095
5106232,5.36,12.65,49.75,12.63,19.61,40.54275
5106240,11.76,9.84,47.82,6.46,24.12,39.2103
5106257,5.59,16.79,43.88,12.28,21.47,39.976
5106265,6.2,14.55,24.42,30.79,24.05,41.15475
5106273,12.56,24.91,35.29,5.81,21.43,36.50825
5106281,6.06,19.77,29.58,7.96,36.62,40.2551
5106299,8.18,23.9,35.26,8.44,24.22,38.1998
5106307,11.09,10.83,37.74,20.66,19.68,39.5776
5106315,11.17,22.54,42.56,13.43,10.3,36.81675
5106372,7.15,15.84,45.19,12.66,19.16,39.5329
5106422,8.73,17.94,24.43,14.8,34.1,39.9176
5106455,6.14,15.99,37.31,25.88,14.68,40.0745
5106505,12.65,19.4,33.38,17.8,16.78,37.5278
5106653,2.97,19.59,37.8,21.97,17.68,40.46035
5106703,8.36,20.44,34.53,16.54,20.12,38.7417
5106752,4.58,16.56,41.42,20.41,17.03,40.34415
5106778,13.14,25.12,26.29,16.98,18.48,36.6147
5106802,3.11,19.85,39.33,7.8,29.91,40.5964
5106828,2.52,19.94,36.6,29.33,11.61,40.43595
5106851,9.47,19.92,48.59,10.49,11.54,37.64445
5107008,9.06,17.58,46.06,15.77,11.52,38.33805
5107040,4.95,12.81,52.42,10.7,19.12,40.5124
5107065,4.64,16.9,40.75,20.09,17.63,40.30815
5107107,5.45,16.42,37.58,16.41,24.13,40.43435
5107156,9.88,33.03,35.72,6.05,15.32,35.62375
5107180,9.26,25.2,30.84,13.83,20.86,37.70555
5107198,3.67,19.9,37.13,13.33,25.97,40.40515
5107206,11.34,19.67,46.22,7.12,15.65,37.2902
5107248,1.3,19.09,41.61,13.99,24.01,41.08275
5107263,7.57,25.42,30.27,22.59,14.15,38.07445
5107297,11.59,17.46,45.21,2.75,22.99,37.86885
5107305,6.09,17.45,41.45,13.38,21.63,39.7935
5107354,3.18,12.6,60.65,8.48,15.09,40.6575
5107404,2.67,14.12,38.51,25.62,19.09,41.6278
5107578,16.69,27.54,44.21,3.89,7.67,33.90775
5107602,7.37,17.54,42.41,16.95,15.72,39.16435
5107701,13.7,21.65,42.17,12.87,9.61,36.16835
5107743,5.87,22.58,33.91,16.72,20.92,39.1862
5107750,7.84,21.33,33.24,15.61,21.98,38.84635
5107768,2.5,4.04,40.86,31.03,21.57,43.60025
5107776,7.15,26.51,29.41,20.91,16.01,38.07895
5107792,1.08,7.76,37.6,25.22,28.34,43.6523
5107800,7.15,21,48.99,13.23,9.63,38.11745
5107859,7.1,21.65,43.25,11.5,16.5,38.437
5107875,2.73,7.88,42.46,17.71,29.22,42.89595
5107883,3.8,22.85,57.18,9.39,6.78,38.40565
5107909,3.84,15.28,48.22,11.25,21.41,40.63775
5107925,3.86,14.27,38.24,18.97,24.66,41.35855
5107941,10.4,17.5,36.1,9.97,26.03,38.73375
5107958,5.52,12.54,51.08,10.69,20.17,40.46635
5108006,4.44,8.96,40.03,10.8,35.77,42.4027
5108055,7.89,25.68,40.49,7.34,18.6,37.5711
5108105,2.23,17.55,20.56,31.51,28.14,42.12665
5108204,1.93,21.18,35.37,11.31,30.21,40.90625
5108303,4.56,15.48,49.12,9.3,21.53,40.3226
5108352,5.36,26.95,50.47,1.59,15.62,37.61745
5108402,9.46,17.3,45.4,14.55,13.28,38.33635
5108501,4.07,10.24,59.89,7.06,18.73,40.949
5108600,6.59,17.8,29.24,23.59,22.78,40.14095
5108808,6.65,28.33,43.28,7.4,14.34,37.2253
5108857,3.75,18.04,39.54,7.18,31.48,40.7665
5108907,0.86,6.1,57.27,10.67,25.11,43.08625
5108956,8.42,18.72,40.74,7.73,24.39,38.88955
5200050,2.75,17.11,51.77,9.04,19.34,40.4283
5200100,5.83,10.49,59.51,14.22,9.94,40.1256
5200134,6.24,12.19,37.69,20.1,23.78,40.9934
5200159,7.18,20.96,45.71,10.95,15.19,38.39745
5200175,6,14.73,37.63,11.67,29.96,40.72865
5200209,9.53,10.85,48.04,9.05,22.53,39.68845
5200258,6.19,13.82,44.45,20.26,15.27,40.1702
5200308,7.64,16.26,42.36,14.35,19.38,39.41995
5200506,9.01,21.61,35.45,11.44,22.49,38.3248
5200555,1.58,15.4,52.87,5.99,24.16,41.20835
5200605,14.1,26.85,37.63,9.14,12.28,35.2954
5200803,5.59,18.72,42.58,14.11,19,39.59175
5200829,16.95,21.43,30.64,11.3,19.68,35.9256
5200852,6.98,13.79,37.44,13.38,28.4,40.563
5200902,8.52,21.19,33.25,17.28,19.76,38.5967
5201108,4.1,15.55,49.56,15.5,15.29,40.2873
5201207,1.59,15.66,58.43,5.54,18.78,40.7697
5201306,5.32,12.67,31,28.13,22.87,41.47245
5201405,11.1,16.41,43.78,14.45,14.27,38.08385
5201454,5.39,6.28,40.6,23.63,24.1,42.29915
5201504,2.39,12.25,29.48,23.93,31.95,42.80665
5201603,1.92,10.37,53.76,11.65,22.29,41.98725
5201702,3.5,13.01,53.21,15.48,14.8,40.8011
5201801,5.2,19.15,34.18,11.68,29.79,40.2824
5202155,6.52,18.27,19.74,22.87,32.59,40.74015
5202353,17.8,19.43,33.62,12.23,16.92,35.83625
5202502,15.55,11.61,32.72,7.94,32.17,38.5095
5202601,19.62,17.21,38.04,8.74,16.39,35.4655
5202809,5.44,12,44.31,13.19,25.06,41.02455
5203104,6.43,20.64,41.64,10.83,20.46,39.02315
5203203,3.17,20.5,61.89,3.58,10.86,38.9587
5203302,5.39,18.67,29.99,14.93,31.02,40.53355
5203401,5.67,17.73,48.42,6.59,21.59,39.56075
5203500,11.07,11.25,42.39,16.94,18.34,39.2548
5203559,6.87,18.43,31.14,19.36,24.21,39.882
5203575,10.34,23.11,43.48,12.16,10.91,36.9492
5203609,3.29,19.26,54.82,10.31,12.31,39.51125
5203807,7.58,16.13,33.12,20.7,22.48,39.9674
5203906,12.16,16.05,37.32,19.01,15.47,38.13025
5203939,3.1,13.69,47.94,14.29,20.98,41.19015
5203962,4.32,23.55,41.54,16.05,14.54,38.99795
5204003,3.68,14.82,44.49,7.27,29.74,41.15555
5204102,8.99,11.26,30.23,15.5,34.02,40.8727
5204201,5.68,12.2,52.79,9.62,19.7,40.3873
5204250,6.28,14.4,48.55,9.6,21.16,39.9906
5204300,4.15,15.34,21.87,28.98,29.66,41.9173
5204409,11.25,17.01,31.15,18.24,22.35,38.6838
5204508,7.28,13.84,36.96,21.15,20.77,40.29125
5204557,2.5,18.05,42.28,15.45,21.72,40.80815
5204607,2.7,17.57,67.85,5.72,6.15,39.2922
5204656,4.78,15.78,59.26,9.19,10.99,39.47745
5204706,3.67,13.5,40.16,11.64,31.03,41.6433
5204805,5.45,13.36,40.54,14.39,26.25,40.95085
5204854,4.16,21.37,54.69,5.9,13.89,38.8717
5204904,4.97,13.88,51.13,11.47,18.55,40.34105
5204953,7.25,20.45,43.22,9.14,19.94,38.7096
5205000,3.72,15.04,42.29,21.27,17.67,40.89225
5205059,12.46,19.76,37.47,5.97,24.33,37.51475
5205109,5.51,14.16,49.46,14.47,16.41,40.13725
5205208,4.88,19.17,29.37,15.26,31.33,40.6421
5205307,10.13,23.47,44.92,10.6,10.9,36.8915
5205406,4.38,15.46,47.18,13.26,19.72,40.4317
5205455,1.97,13.94,49.53,12.32,22.23,41.4637
5205471,11.89,8.56,42.27,16.54,20.74,39.5829
5205497,9.1,16.02,43.06,16.83,14.99,38.85565
5205513,6.41,17.99,42.86,13.3,19.45,39.4709
5205521,7.18,25.58,35.8,9.48,21.96,38.1164
5205703,8.08,18.75,37.12,7.41,28.64,39.26335
5205802,15.54,17.67,35.24,11.32,20.23,36.9238
5205901,5.66,13.71,49.92,12.61,18.11,40.19805
5206206,7.31,14.22,37.76,15.55,25.16,40.28115
5206305,2.46,12.46,49.87,12.37,22.84,41.59765
5206404,5.5,13.36,38.32,12.52,30.3,41.1404
5206503,8.55,17.53,43.98,6.61,23.33,38.90705
5206602,4.17,18.8,42.69,8.2,26.14,40.2112
5206701,17.31,26.78,30.8,6.34,18.76,34.7305
5206800,5.25,23.35,45.01,14.2,12.2,38.5247
5206909,9.05,25.16,40.11,5.5,20.19,37.357
5207105,9.79,23.39,32.39,7.47,26.96,37.97365
5207253,3.56,27.28,36.5,13.43,19.24,38.86655
5207352,2.73,12.95,48.38,2.51,33.44,41.75105
5207402,7.33,17.63,27.56,18.31,29.17,40.16895
5207501,13.54,16.19,38.89,15.87,15.5,37.57525
5207535,7.71,27.2,34.51,7.85,22.73,37.70555
5207600,5.6,21.17,51.12,6.58,15.54,38.6446
5207808,4.69,16.97,40.83,11.4,26.11,40.482
5207907,10.2,15.75,53.04,10.59,10.42,37.98745
5208004,5.46,13.73,51.15,13.42,16.24,40.1524
5208103,16.36,14.69,36.05,14.14,18.76,37.1652
5208152,9.89,24.91,28.16,7.89,29.16,37.89475
5208301,4.52,17.47,44.78,7.44,25.79,40.254
5208400,3.52,15.77,40.21,15.46,25.03,41.0925
5208509,3.69,13.93,51.72,15.9,14.76,40.626
5208608,3.68,16.14,43.21,19.55,17.42,40.64775
5208707,8.11,19.39,46.51,11.5,14.49,38.3525
5208806,4.19,14.88,49.19,17.87,13.87,40.36985
5208905,11.49,17.45,32.07,12.99,26,38.56985
5209101,6.64,14.22,37.98,20.49,20.67,40.37675
5209150,2.43,17.18,37.39,14,29,41.4026
5209200,4.33,15.7,51.03,11.65,17.29,40.16715
5209291,6.34,28.96,44.22,9.11,11.37,37.08665
5209408,7.72,19.88,39.1,9.95,23.35,38.93865
5209457,8.77,31.18,43.04,4.53,12.49,35.94975
5209606,10.47,10.83,31.78,9.8,37.13,40.4882
5209705,8.19,15.85,44.1,12.36,19.49,39.2456
5209804,11.05,20.7,50.01,6.62,11.62,36.9123
5209903,6.37,15.04,56.96,8.01,13.62,39.27425
5209937,6.74,14.38,40.51,22.2,16.17,40.0867
5209952,4.82,14.15,35.44,26.63,18.96,41.05345
5210000,5.72,19.04,44.25,14.47,16.52,39.34995
5210109,7.33,15.11,37.27,14.12,26.18,40.1533
5210158,4.68,25.49,27.56,11.16,31.11,39.546
5210208,8.29,19.91,35.91,16.96,18.93,38.7806
5210307,6.43,15.8,44.43,9.31,24.03,39.93065
5210406,5.92,15.25,31.3,16.22,31.31,40.9765
5210562,2.54,21.46,45.54,19.86,10.61,39.7104
5210604,3.69,17.44,45.82,12.65,20.41,40.35295
5210802,3.84,15.68,29.69,25.68,25.11,41.4861
5210901,5.68,14.39,38.51,18.08,23.35,40.7034
5211008,5.83,19.66,34.54,12.28,27.69,39.9095
5211206,5.51,17.02,44.55,13.18,19.72,39.8693
5211305,5.11,12.77,42.88,10.17,29.07,41.14625
5211404,11.4,16.68,32.24,20.04,19.64,38.5826
5211503,10.99,11.22,41.67,18.71,17.41,39.30045
5211602,3.27,9.07,69.32,4.81,13.53,40.88745
5211701,4.75,20.73,27.02,14.13,33.37,40.53225
5211800,6,16.27,47.82,16.01,13.89,39.56805
5211909,6.69,13.11,44.64,15.38,20.18,40.265
5212006,3.98,14.7,51.59,7.58,22.15,40.5722
5212055,3.13,18.34,29.8,7.81,40.92,41.58845
5212105,6.75,16.1,34.9,18.75,23.5,40.18375
5212204,5.83,16.11,38.01,16.29,23.76,40.34735
5212253,7.76,14.91,32.52,14.31,30.51,40.37455
5212303,5.23,17.61,28.78,14.56,33.82,40.9167
5212501,6.92,14.79,46.24,17.31,14.74,39.65465
5212600,7.05,20.29,35.33,11.88,25.45,39.2986
5212709,19.03,16.79,33.45,8.35,22.38,36.09545
5212808,7.03,19.99,40.68,9.89,22.41,39.04685
5212907,3.57,19.41,34.17,14.24,28.61,40.7324
5212956,4.88,19.16,37.05,16.02,22.89,40.0828
5213004,4.5,11.86,26.07,31.39,26.17,42.20125
5213053,11.16,11.41,33.9,10.5,33.03,39.9483
5213087,10.24,23.39,37.83,15.23,13.31,37.24135
5213103,6.88,11.18,39.61,20.85,21.49,40.84335
5213400,6.84,14.63,58.64,3.75,16.15,39.19375
5213509,5.35,14.81,38.25,9.8,31.79,40.9468
5213707,12,17.96,29.14,16.29,24.61,38.40175
5213756,5.34,12.19,42.95,17.58,21.94,41.0032
5213772,6.78,20.45,51.16,7.38,14.22,38.3574
5213806,5.4,14.76,38.57,18.41,22.85,40.69775
5213855,13.68,26.7,35.01,6.3,18.31,35.7298
5213905,2.59,15.7,43.75,10.33,27.64,41.32365
5214002,4.63,11.31,20.46,43.81,19.79,42.36385
5214051,12.38,17.72,30.6,18.53,20.77,38.16335
5214101,6.38,21.37,30.66,14.63,26.96,39.55365
5214408,4.67,16.86,43.63,15.16,19.68,40.2232
5214507,7.9,12.94,44.27,18.06,16.83,39.8378
5214606,9.01,13.47,42.75,17.92,16.85,39.4426
5214705,6.6,20.61,33.82,10.36,28.61,39.5294
5214804,10.03,15.09,35.89,10.6,28.39,39.3924
5214838,8,11.33,27.93,11.64,41.09,41.4564
5214861,5.16,20.15,23.94,20.7,30.05,40.5677
5214879,6.2,15.57,27.47,10.58,40.19,41.2221
5214903,3.71,27.2,40.31,11.14,17.64,38.6173
5215009,6.02,24.13,32.71,20.68,16.47,38.7826
5215207,7.54,18.46,45.6,7.45,20.94,38.91665
5215231,11.51,15.46,46.69,12.3,14.05,37.9994
5215256,3.37,31.46,54.8,3,7.38,36.9932
5215306,5.72,16.81,21.85,22.45,33.17,41.20905
5215405,6.51,14.98,37.79,15.58,25.15,40.396
5215504,2.82,18.76,53.82,8.59,16.01,39.90365
5215603,11.59,19.04,34.22,13.36,21.78,38.0204
5215652,4.98,9.88,41.88,8.25,35,41.94065
5215702,11.82,15.79,31.7,16.83,23.86,38.74945
5215801,9.9,15.38,37.1,10.58,27.04,39.2899
5215900,9.14,21.69,32.65,4.98,31.54,38.6192
5216007,3.63,17.03,30.57,20,28.78,41.3479
5216304,6.4,14.97,36.56,15.57,26.49,40.51325
5216403,6.72,13.15,37.6,25.38,17.14,40.4836
5216452,4.88,11.58,34.82,15,33.71,41.9271
5216809,4.35,12.09,30.91,13.89,38.75,42.30185
5216908,7.54,31.31,42.9,3.21,15.04,36.38955
5217104,8.47,17.84,42.48,7.96,23.25,38.9381
5217203,5.32,24.1,35.31,8.34,26.93,39.1558
5217302,8.64,19.22,35.87,16.18,20.09,38.8322
5217401,6.01,14.8,33.17,19.9,26.12,40.8211
5217609,6.31,16.27,43.05,15.03,19.34,39.82285
5217708,7.05,21.89,29.66,20.36,21.05,39.1364
5218003,5.91,17.99,41.56,14.55,19.99,39.70075
5218052,9.08,15.62,43.55,17.01,14.74,38.91185
5218102,1.31,10.48,45.64,13.05,29.52,42.71485
5218300,8.36,18.21,37,13.79,22.63,39.12815
5218391,8.63,20,29.64,6.35,35.38,39.34595
5218508,7.37,14.2,39.8,14.64,23.99,40.1445
5218607,10.72,13.74,43.76,12.09,19.69,38.85975
5218706,8.9,14.6,32.41,16.66,27.42,39.9829
5218789,2.89,10.93,54.65,13.72,17.8,41.4105
5218805,7.07,12,41.95,19.93,19.04,40.44585
5218904,4.61,17.35,45.71,11.95,20.38,40.07105
5219001,6.59,17.02,33.62,15.11,27.65,40.21305
5219100,1.2,13.8,56.73,17.35,10.93,41.14405
5219209,11.44,17.54,40.64,4.07,26.32,38.19555
5219258,2.92,13.24,48.29,19.88,15.67,41.1879
5219308,5.86,14.96,40.51,14.38,24.3,40.4675
5219357,5.27,21.28,36.79,12.92,23.74,39.5756
