"city_code","pop.density2010","pop.urbanDensity"
3134806,18.33,2959.67765293383
3134905,65.48,2706.56570762053
3135001,18.26,2565.85080091533
3135050,12.79,2984.21095092025
3135076,9.8,3535.31798780488
3135100,30.63,3261.89282379212
3135209,9.83,2501.89739568093
3135308,22.88,3402.2594795539
3135357,22.13,1750.50512396694
3135407,22.84,422.208698156682
3135456,25.02,2185.52170818505
3135506,23.45,4799.57517962116
3135605,6.31,2916.81382978723
3135704,11.59,750.80144766147
3135803,6.87,3337.62423227247
3135902,30.99,2576.14351701783
3136009,8.98,3939.77584683358
3136108,23.25,2070.82023305085
3136207,742.35,2687.92525082463
3136306,4.22,2557.91500849784
3136405,5.44,2116.98324197338
3136504,18.88,6589.82106179286
3136520,11.94,2148.67722222222
3136553,24.2,1387.18247172859
3136579,8.43,4273.5520661157
3136603,32.27,1680.39538807649
3136652,223.18,913.377886823198
3136702,359.59,3112.45917685814
3136801,9.53,2452.90554414784
3136900,41.92,2406.16488326848
3136959,5.36,2368.41039915966
3137007,19.62,2436.51181186531
3137106,5.15,1995.44379977247
3137205,104.51,2952.24938917976
3137304,7.04,3019.81920465567
3137403,25.71,2838.58306010929
3137502,20.41,2378.90682492582
3137536,6.98,1832.14699946893
3137601,228.27,1015.93303180624
3137700,45.4,3003.71888941623
3137809,91.76,2442.8126111294
3137908,29.11,1648.88916309013
3138005,31.55,7078.10667613636
3138104,2.02,2261.41615646259
3138203,163.26,3263.35125892522
3138302,9.1,2297.3101659751
3138351,17.15,1933.08761904762
3138401,54.22,4220.90764104842
3138500,13.32,3216.0433915212
3138609,19.03,2410.07901234568
3138625,5.22,2253.2693210394
3138658,32.4,3220.2735088662
3138674,42.87,2783.41592920354
3138682,15.54,1442.71178637201
3138708,10.84,3449.44109589041
3138807,14.92,2723.19124958568
3138906,20.99,5379.00352622061
3139003,66.03,3196.00477211296
3139102,9.95,2773.37411095306
3139201,25.8,3516.39458515284
3139250,21.69,1488.49538071066
3139300,10.16,3005.43848345387
3139409,126.65,5871.26544971789
3139508,116.91,4258.43035967818
3139607,39.57,2721.4137414966
3139706,27.38,2663.82687468546
3139805,31.62,3493.28272092317
3139904,70.06,5148.0845460012
3140001,45.4,3642.33078114004
3140100,26.57,2987.34496124031
3140159,374.82,2457.89386011746
3140209,36.05,2030.27942421677
3140308,7.35,1821.68760896638
3140407,27.51,2713.51197183099
3140506,12.03,1664.01173944166
3140530,63.33,4201.21550387597
3140555,34.61,5907.6944684529
3140605,16.38,3456.89115646259
3140704,92,923.252617936755
3140803,85.51,2637.20971450469
3140852,5.12,2986.63989276139
3140902,66.07,5318.85994925698
3141009,26.86,3687.04045245399
3141108,134.59,2084.93123126873
3141207,14.41,2167.70125786163
3141306,3.64,2799.3046728972
3141405,14.64,4181.12654723127
3141504,20.72,2299.73571428571
3141603,29.77,3843.03575418994
3141702,22.07,2583.14719178082
3141801,16.99,2387.19994509517
3141900,17.47,2598.78547071905
3142007,18.03,2364.7661632101
3142106,33.98,5881.30316205534
3142205,43.06,3864.71147426982
3142254,7.55,2054.03297491039
3142304,30.23,830.859734513274
3142403,34.67,2186.0693989071
3142502,3.63,2338.23411371237
3142601,37.69,4022.29652605459
3142700,10.55,1974.66934858472
3142809,7.56,2809.93556851312
3142908,22.12,2288.58138248848
3143005,31,3067.92168476472
3143104,34.08,2802.64302302302
3143153,12.08,4339.55024271845
3143203,35.71,2738.13586429725
3143302,101.41,3507.40535312094
3143401,72.71,2833.24966313763
3143450,6.6,2403.5597826087
3143500,3.96,1710.80628899426
3143609,6.41,1501.88223552894
3143708,7.12,2325.39927470535
3143807,32.66,3274.86934378061
3143906,119.72,4611.08296626708
3144003,21.31,2495.15648359361
3144102,49.84,2964.63691828509
3144201,13.51,1953.6844613918
3144300,26.9,3463.89797775531
3144359,49.86,4334.62324324324
3144375,7,2433.7845124283
3144409,24.68,3069.00968783638
3144508,24.17,3795.12826855124
3144607,44.17,3880.2804283054
3144656,8.86,1559.44883852691
3144672,25.43,2586.54084507042
3144706,48.43,3136.45812202853
3144805,188.78,1872.58166176909
3144904,10.08,3036.56636245111
3145000,11.53,2582.79434628975
3145059,61.17,3023.61411087113
3145109,39.41,1695.27037965616
3145208,261,3044.44725755025
3145307,18.04,1973.2839673913
3145356,13.69,3579.45251742835
3145372,18.26,1517.72120200334
3145406,11.09,2507.97542372881
3145455,2.52,2712.56034334764
3145505,46.36,3366.10557103064
3145604,43.98,2530.5643354733
3145703,19.1,1908.04542586751
3145802,12.37,1511.08871892925
3145851,50.44,6389.43629489603
3145877,59.8,2951.38677379481
3145901,136.31,2981.87167956858
3146008,59.15,2168.76548748922
3146107,56.41,1593.39542687454
3146206,34.28,3121.96756756757
3146255,13.07,2365.27423469388
3146305,34.63,4275.40287215412
3146404,7.27,1468.6989894907
3146503,19,2702.60384615385
3146552,7.07,1399.03035439137
3146602,26.67,2310.70746268657
3146701,20.68,3692.37356643357
3146750,16,4284.33626033058
3146909,25.61,2515.45370152762
3147006,10.29,3414.14961450661
3147105,152.77,2498.55130056546
3147204,47.71,2808.58880918221
3147303,58.5,3346.39352574103
3147402,36.06,3095.44269298763
3147501,18.75,1449.45021645022
3147600,56.21,2064.45553914328
3147709,19.1,1961.70018099548
3147808,8.43,3104.68946135831
3147907,79.44,3729.59472568709
3147956,12.56,1683.1839889579
3148004,43.49,3060.25445365385
3148103,28.69,2706.34548915112
3148202,48.84,3309.27809110629
3148301,34.55,3155.18084714549
3148400,22.3,2221.53700189753
3148509,14.29,4340.1312295082
3148608,17.32,2614.39254727475
3148707,14.94,3320.20448786445
3148756,38.37,3758.68267716535
3148806,20.59,3012.49944598338
3148905,11.14,1990.95869158879
3149002,31.3,3732.23507853403
3149101,52.6,2972.22841328413
3149150,6.76,3418.07142857143
3149200,9.75,2963.46079380445
3149309,200.49,2045.57101786805
3149408,15.8,1925.03791102515
3149507,34.84,1684.90913593836
3149606,19.98,1484.55828220859
3149705,35.77,1380.76561983471
3149804,5.88,2445.3
3149903,74.22,3091.53207236842
3149952,30.74,2807.21614090431
3150000,13,3100.93641354071
3150109,14.78,2150.26836734694
3150158,65.02,7280.30674157303
3150208,48.51,4248.61395348837
3150307,14.59,1631.18016838167
3150406,17.87,1433.59402035623
3150505,19.85,1411.03944315545
3150539,66.4,4380.63937875752
3150570,5.87,1558.14832254267
3150604,22.85,1520.79765395894
3150703,13.78,2002.35106035889
3150802,26.16,2604.28802698145
3150901,25.62,2672.20905172414
3151008,64.23,1436.64283761618
3151107,54.35,3698.08003114052
3151206,97.12,1808.34763121683
3151305,75.28,2728.1833737129
3151404,44.44,3919.69889049686
3151503,35.33,2921.0403310688
3151602,32.7,1720.68403076923
3151701,33.65,3133.05716120745
3151800,278.54,2725.24970474793
3151909,13,2594.75942028985
3152006,11.41,2012.39404466501
3152105,121.94,4042.79041395981
3152131,6.58,2185.94066985646
3152170,9.36,3202.76429107277
3152204,21.51,1716.10245795602
3152303,36.58,3540.4993814433
3152402,25.06,2178.33709856035
3152501,240.51,3296.75588485607
3152600,23.74,2179.08415430267
3152709,31.77,2186.9326169844
3152808,5.32,2403.5375
3152907,40.86,2911.62748710391
3153004,5.25,2243.51954976303
3153103,23.38,2146.417076326
3153202,5.62,2197.53901560624
3153301,15.64,3081.31597633136
3153400,5.3,2553.6603853993
3153509,54.63,2598.10017678256
3153608,77.08,2203.98083462133
3153707,5.94,1236.06146095718
3153806,12.12,958.960714285714
3153905,212.58,4116.08422459893
3154002,31.2,2340.39837662338
3154101,43.96,2988.11669316375
3154150,43.26,6200.11430842607
3154200,17.65,1858.76109544905
3154309,15.8,3588.03933495539
3154408,25.52,1581.83467618562
3154457,4.5,1986.54902470741
3154507,7.11,2751.98612922347
3154606,1917.9,3774.44985682469
3154705,77.68,2140.11251435132
3154804,39.55,1295.38216579537
3154903,36.95,3542.22140186916
3155009,21.99,3900.58165548098
3155108,10.87,3575.65912596401
3155207,25.44,1616.59166666667
3155306,22.79,680.444684198696
3155405,41.62,2836.60630206447
3155504,8.79,2107.11019955654
3155603,9.33,2397.22725684333
3155702,37.93,2000.58699914015
3155801,67.78,4574.36377905222
3155900,15.2,3171.8036226931
3156007,13.83,1674.92023919043
3156106,12.17,1303.88971098266
3156205,26.65,2703.94121532365
3156304,94.49,2414.05157894737
3156403,8.82,2496.41500904159
3156452,38.21,4344.96447602132
3156502,7,2939.82599231754
3156601,10.28,4661.40499709471
3156700,417.87,4179.82047223995
3156809,17.07,2780.38528698464
3156908,7.78,2638.22843287392
3157005,20.75,2561.70759493671
3157104,7.31,3702.35388440025
3157203,40.75,2668.55381402287
3157252,71.53,5322.01916243655
3157278,6.67,2200.58657465496
3157302,23.49,2804.18299492386
3157336,2206.17,5445.09043927649
3157377,7.46,1331.17099767981
3157401,19.29,1886.8768226333
3157500,34.86,1895.93411619283
3157609,1.36,1840.06089030207
3157658,21.9,3656.82825484765
3157708,15.66,2794.12546863284
3157807,862.38,3373.51368500094
3157906,58.7,4005.35569807597
3158003,17.66,3372.89036885246
3158102,11.99,3807.89890329013
3158201,23.07,2001.8856109906
3158300,41.93,3467.37886231416
3158409,22.43,4666.94018126888
3158508,6.38,1916.52828456684
3158607,21.13,2617.59713261649
3158706,11,2320
3158805,43.39,3724.06966292135
3158904,24.71,5117.64316546763
3158953,98.76,1918.61451327434
3159001,5.94,521.660250865052
3159100,19.44,1442.61166666667
3159209,17.95,2639.43190127971
3159308,11.86,2390.69271814187
3159357,96.06,5129.8965034965
3159407,11.05,2286.12653061225
3159506,11.74,3387.43013100437
3159605,106.96,3575.60968875502
3159704,11.34,2541.57336621455
3159803,6.04,1945.75708536585
3159902,35.48,3025.80342427093
3160009,17.51,2352.2643062201
3160108,31.37,4009.06417556346
3160207,13.52,1992.90916530278
3160306,23.39,5166.78884462151
3160405,23.07,2704.30072992701
3160454,8.73,2125.63010204082
3160504,16.57,1255.12475795297
3160603,7.52,1457.44770523594
3160702,72.62,3797.8280078719
3160801,56.93,4392.58109125118
3160900,31.93,818.993906366113
3160959,88.85,4151.69030769231
3161007,23.34,2340.07160547469
3161056,20.8,2469.37344110855
3161106,16.27,2415.8473180593
3161205,20.46,2321.7166424066
3161304,5.12,2209.05172413793
3161403,31.46,3446.52325581395
3161502,55.3,2562.87812206573
3161601,28.81,2446.05439429929
3161650,12.41,2558.07111534795
3161700,2.33,2193.19980554205
3161809,39.13,1913.5858000858
3161908,26.87,1077.14890885751
3162005,46.27,3118.37280741073
3162104,36.74,2337.05108859668
3162203,12.57,3038.28576512455
3162252,4.67,3200.68164794007
3162302,22.66,2790.42569659443
3162401,13.7,2437.79173098126
3162450,17.27,3741.83796033994
3162500,57.68,2962.03460581204
3162559,71.6,3855.46963890936
3162575,37.61,2104.74717232202
3162609,65.55,4522.79114917916
3162658,9.76,1747.41685106383
3162708,11.59,2027.24983089064
3162807,32.53,1862.47444226307
3162906,61.5,3374.3
3162922,356.88,1040.29607170846
3162948,21.57,926.229045350274
3162955,413.09,1073.60145765268
3163003,19.05,4841.41034482759
3163102,20.43,1973.72213967311
3163201,45,4128.75609756097
3163300,11.66,2938.15597484277
3163409,30.55,3506.11756373938
3163508,18.99,1556.39717987805
3163607,47.38,2774.85585585586
3163706,717.99,3355.89028776978
3163805,44.44,3529.24491833031
3163904,19.32,2159.91525157233
3164001,20.75,4378.2234375
3164100,18.08,3156.31581843191
3164209,4.22,3136.09896507115
3164308,3.19,1574.83250620347
3164407,29.6,3110.25617529881
3164431,38,2422.80469416785
3164472,71.19,3715.88203062047
3164506,20.56,1321.76355483082
3164605,14.22,1402.61271450858
3164704,79.74,2978.33019673348
3164803,12.6,1423.08199672668
3164902,22.89,2447.28210526316
3165008,18.45,2635.47142857143
3165107,25.52,4275.25265553869
3165206,18,7652.24240150094
3165305,17.85,2794.00925360105
3165404,21.89,1995.69213483146
3165503,39.42,1958.18845807033
3165537,415.46,2035.62204545455
3165552,20.36,1704.05134228188
3165560,16.12,3083.74782608696
3165578,34.54,3057.90104463438
3165602,20.22,2560.77006578947
3165701,43.42,1928.57308584687
3165800,19.9,1464.93302540416
3165909,4.8,2883.511908646
3166006,33.28,3213.8159351145
3166105,9.17,1666.69055415617
3166204,42.87,1714.39287433799
3166303,42.94,4566.15791962175
3166402,15.59,2177.58450704225
3166501,19.31,2525.55371428571
3166600,2.43,2082.35748031496
3166709,39.39,3317.69976503759
3166808,8.14,2938.58365690081
3166907,36.04,3264.80902977906
3166956,8.02,2473.16666666667
3167004,9.36,2060.37007874016
3167103,17.11,1868.82332299887
3167202,398.32,2997.09906963818
3167301,13.92,2101.18050847458
3167400,19.31,2905.16697247706
3167509,18.7,477.402023919043
3167608,37.61,3345.83020879609
3167707,28.19,3139.07769347496
3167806,28.83,2801.70600558659
3167905,19.32,2853.91875669882
3168002,25.88,2429.83075400396
3168051,16.25,1793.279625
3168101,3.49,664.957569109259
3168200,4.59,1846.45870646766
3168309,11.52,341.943873807777
3168408,19.53,3066.68852459016
3168507,68.1,2390.29012681159
3168606,41.56,4162.58950144509
3168705,562.7,2474.33620309051
3168804,83.82,1170.01229426928
3168903,3.3,1937.88883495146
3169000,91.01,3302.30282238443
3169059,34.44,1529.1435971223
3169109,42.14,2929.22894736842
3169208,33.45,2485.23704974271
3169307,87.88,2967.51301309308
3169356,10.57,1289.21741265179
3169406,78.08,3645.50930128061
3169505,12.58,2383.76847034339
3169604,13.26,1806.99725588304
3169703,15.66,2190.83193330187
3169802,21.08,2237.38152958153
3169901,249.16,2782.9677735495
3170008,14.24,2523.09903483005
3170057,63.69,3649.26329526917
3170107,65.43,2298.14648210038
3170206,146.78,3208.37832400899
3170305,6.67,2731.74260869565
3170404,9.18,1953.65733560157
3170438,3.85,2796.81661600811
3170479,5.41,1940.8198757764
3170503,74.15,4391.55212251478
3170529,6.55,3138.90436331256
3170578,55.38,3156.2793814433
3170602,5.28,2242.73320537428
3170651,9.63,1456.54880136986
3170701,311.29,3042.63747177793
3170750,9.29,2848.35083798883
3170800,16.13,2543.7210931602
3170909,23.46,1493.68352864583
3171006,10.31,2919.12945709282
3171030,5.31,2257.47208387942
3171071,8.78,1483.54960272418
3171105,3.38,1909.08259385666
3171154,40.69,3673.87619047619
3171204,1468.49,3148.67341247709
3171303,241.2,2701.94038324521
3171402,33.11,3903.3382045929
3171501,19.56,4201.21262002743
3171600,15.67,2259.01442770119
3171709,26.41,2740.54536222072
3171808,24.03,2421.83594048073
3171907,20.13,2281.15418620228
3172004,155.91,3179.76402165795
3172103,24.36,1686.71680136112
3172202,24.91,1257.92995169082
3200102,32.57,2269.82172243555
3200136,21.17,2743.05484693878
3200169,24.32,1935.35845588235
3200201,39.82,4710.82343096234
3200300,22.67,2329.90610484406
3200359,32.13,2861.25716057037
3200409,58.61,1397.47754178041
3200508,38.8,2608.86511627907
3200607,56.99,2820.98550645819
3200706,43.43,3421.52927550518
3200805,31.68,3013.55990350117
3200904,43.53,3643.44104825501
3201001,33.13,2995.88006509357
3201100,106.45,5580.38709677419
3201159,34.79,1804.07424765664
3201209,216.57,3387.88231617451
3201308,1245.6,4862.35707201578
3201407,52.31,2797.7419434629
3201506,78.54,4384.41268784014
3201605,23.95,3206.03251557632
3201704,31.63,4110.68456632653
3201803,25.69,4269.33166666667
3201902,25.99,2257.56330275229
3202009,40.35,6388.80434782609
3202108,10.17,2458.37507158766
3202207,60.9,2065.76897184823
3202256,30.22,3248.99265306123
3202306,59.54,4567.82259855636
3202405,176.81,3120.04117614969
3202454,92.77,6770.59928251121
3202504,55.93,3294.59669130588
3202553,27.19,3467.93145833333
3202603,61.71,3678.69917355372
3202652,63.56,4606.7249070632
3202702,26.65,3867.07743707094
3202801,55.6,2110.03489932886
3202900,36.38,2813.27860927152
3203007,59.36,5444.55441081777
3203056,37.6,3365.46283510125
3203106,67.09,3378.07179115301
3203130,57.94,3499.85857761917
3203163,23.69,2238.82534534535
3203205,40.35,3600.70630386415
3203304,42.44,3617.64941619586
3203320,252.23,3288.53033129624
3203346,49.85,2767.44000659631
3203353,35.89,4044.75241468126
3203403,29.87,3473.07361702128
3203502,16.26,3817.58909567497
3203601,10.5,2264.12
3203700,27.06,3679.52588769612
3203809,44.04,3706.44592809978
3203908,31.78,2495.14267091327
3204005,26.16,4336.63239826156
3204054,54.82,3817.66205265647
3204104,24.5,3976.16718213058
3204203,242.79,2459.65776297941
3204252,19.6,2879.17600928074
3204302,17.59,1085.65097869891
3204351,27.16,2425.50071848465
3204401,55.59,2625
3204500,17.08,1662.77152698048
3204559,46.46,2299.95198079232
3204609,31.42,2094.24185894289
3204658,26.72,4251.57545454545
3204708,73.61,4584.53355371901
3204807,38.17,3364.40502665651
3204906,46.53,2496.84532271823
3204955,32.92,2766.70960757781
3205002,739.38,3554.17684666947
3205010,40.18,4112.10018699356
3205036,46.13,1688.39713636364
3205069,108.82,2114.56771179147
3205101,208.6,2927.24784135686
3205150,20.04,1821.43847019123
3205176,29.78,3060.67709049255
3205200,1951.99,6283.83333155237
3205309,3327.73,6378.94567029343
3300100,205.45,2754.89563525836
3300159,107.92,1602.92638006022
3300209,175.55,1018.94479482885
3300225,102.99,1869.19629696207
3300233,392.16,1035.63570904727
3300258,172.91,2542.77724372979
3300308,163.7,2951.54570449975
3300407,324.94,3124.47444366567
3300456,6031.38,7249.92842397119
3300506,65.86,2563.14710262221
3300605,59.13,3204.67908055673
3300704,453.75,3301.39681313375
3300803,56.9,1925.22438812226
3300902,26.4,2713.52007684918
3300936,43.36,2390.55567218409
3300951,76.53,2457.86577805332
3301009,115.16,1964.22187910171
3301108,26.47,2919.87228840125
3301157,24.02,2227.05026792549
3301207,54.07,4280.46270928463
3301306,76.71,3753.70550554017
3301405,61.08,2517.72844940867
3301504,175.59,4118.55362027353
3301603,29.14,2538.35659464689
3301702,1828.51,5013.92205155679
3301801,99.57,2230.38552901024
3301850,142.7,2054.26056152747
3301876,439.91,1293.82087017334
3301900,506.56,1504.44444821348
3302007,395.45,2677.01810312382
3302056,47.86,2569.7754177767
3302106,53.09,2812.43332245431
3302205,86.71,3573.84177562045
3302254,117.41,1697.40993319779
3302270,1166.37,3796.92787346489
3302304,29.95,3921.95874375446
3302403,169.89,2932.3644102551
3302452,67.8,4077.5013864818
3302502,585.13,2045.16081468943
3302601,103.25,2479.15386048437
3302700,351.55,1246.64856204064
3302809,184.83,4310.74155405405
3302858,4310.48,11868.4228817683
3302908,85.21,1202.14337215752
3303005,88.15,4083.25809935205
3303104,39,2492.90708939709
3303203,8117.62,16483.6526447314
3303302,3640.8,5449.27536231884
3303401,195.07,3241.41136696126
3303500,1527.6,5396.15526683828
3303609,262.27,5395.0896271687
3303708,70.77,3172.19404255319
3303807,40.57,2312.26735326003
3303856,82.68,1272.58710545797
3303906,371.85,1709.78393581081
3303955,296.86,3977.03498888065
3304003,52.07,1847.77671221393
3304102,58.8,3923.31775
3304110,326.95,1172.71800865242
3304128,44.72,3434.32656418554
3304144,1822.6,3005.1050297096
3304151,28.4,2756.45923964441
3304201,109.35,2435.61836281809
3304300,121.7,2323.05431596091
3304409,20.73,2069.96402645114
3304508,17.9,2220.92615715823
3304524,461.38,3781.25618692608
3304557,5265.81,6999.3947993814
3304607,12.67,1802.30910763569
3304706,67.27,2585.68952630716
3304755,36.84,720.561505560308
3304805,36.39,4333.89872037226
3304904,4035.9,6227.70076003626
3305000,71.96,1023.22278452372
3305109,13024.56,13088.1684378019
3305133,27.98,3252.99428571429
3305158,91.87,960.503489572579
3305208,264.05,2091.67300011543
3305307,22.36,2456.56671899529
3305406,32.38,1712.66175186232
3305505,209.96,894.65528493436
3305554,275.53,1434.54508408933
3305604,22.77,1627.44443657698
3305703,37.67,1774.13032444587
3305752,211.21,1642.18379390569
3305802,212.49,2402.78895488044
3305901,17.44,1505.51346274264
3306008,237.42,3082.96529230276
3306107,55.06,3782.10167031926
3306156,49.85,3704.3486013986
3306206,63.94,2412.95498989899
3306305,1412.75,4013.2919287852
3500105,82.16,2815.33602991162
3500204,16.85,1957.50798798799
3500303,67.72,3460.97857378673
3500402,53.05,1229.99484978541
3500501,287.16,1018.47370783995
3500550,13.73,186.916074604028
3500600,504.1,965.252152521525
3500709,35.73,2411.46713644214
3500758,30.66,596.462328767123
3500808,32.86,2090.48537477148
3500907,12.16,4411.42112482853
3501004,16.78,3154.56199509038
3501103,12.86,1759.35465240642
3501152,200.92,1548.05934593766
3501202,10.74,2253.10972461274
3501301,67.69,2127.82273641851
3501400,30.36,3956.68401486989
3501509,35.38,4928.79306759099
3501608,1579.59,2862.21140900883
3501707,281.99,4424.28110631345
3501806,22.54,1966.83715976331
3501905,147.75,1531.78600503974
3502002,13.16,1014.84487976223
3502101,57.39,1719.17607695525
3502200,21.61,2265.94154589372
3502309,7.68,2050.31777108434
3502408,11.67,4096.09712140175
3502507,289.12,3324.192372171
3502606,24.86,3209.96675579323
3502705,25.85,1729.68363532872
3502754,116.72,1001.99262727907
3502804,155.54,2788.68794754156
3502903,106.87,675.622286377758
3503000,25.39,2669.60583029672
3503109,21.42,552.669006928406
3503158,15.9,2154.71101021566
3503208,207.8,2722.18656441338
3503307,184.3,3577.18217281633
3503356,7.27,3387.14150943396
3503406,15.53,614.200065359477
3503505,12.11,2917.09075535513
3503604,123.34,4253.96074523397
3503703,64.19,4381.70523690773
3503802,248.15,3032.84856
3503901,777.35,1991.15071156792
3503950,26.09,1834.536
3504008,206.7,2891.11163081317
3504107,264.61,1038.56415899394
3504206,32.72,2230.20662197515
3504305,9.18,2128.70342548077
3504404,33.4,3344.91897356143
3504503,68.37,2108.68437383178
3504602,134.54,1790.56969342382
3504701,40.4,2445.22444794953
3504800,54.18,2333.09834494774
3504909,16.59,2392.81171722794
3505005,20.35,2259.50241492865
3505104,32.14,2808.6844361603
3505203,71.14,2639.92337991338
3505302,235.12,3428.62395140295
3505351,12.93,2027.40320591862
3505401,7.67,2090.35084525358
3505500,71.6,2100.93571220877
3505609,195.66,4418.21845493562
3505708,3639.94,4793.9133613599
3505807,118.95,2308.84454059557
3505906,66.48,2320.19534964278
3506003,515.12,2637.17586325336
3506102,109.81,2928.95538705207
3506201,8.87,3244.64364981504
3506300,44.12,3335.56340893929
3506359,97.23,945.772121449093
3506409,44.63,2367.41528150134
3506508,204.79,3214.67875360452
3506607,90.1,2033.37221715328
3506706,19.75,4362.82277460531
3506805,29.84,1968.11973232049
3506904,14.72,647.963605791686
3507001,194.07,1438.02999753107
3507100,183.08,2087.30644663788
3507159,26.73,3615.80513176144
3507209,6.8,2054.13375394322
3507308,34.95,2926.43953488372
3507407,26.31,2847.47153003247
3507456,6.59,2147.6752688172
3507506,85.88,1529.71117178612
3507605,286.26,1797.15511631127
3507704,25.7,3237.22484725051
3507753,24.41,2603.25321100917
3507803,75.51,2391.33688498903
3507902,19.59,1463.72995649021
3508009,15.52,2259.43273766976
3508108,47.19,1864.30122911694
3508207,15.21,2760.29322429907
3508306,18.19,2399.66329753632
3508405,159.91,1716.02245528526
3508504,228.91,1866.61099889915
3508603,104.49,3383.10203976908
3508702,39.44,2974.21535632184
3508801,18.05,3230.21277093073
3508900,16.11,2382.81461377871
3509007,894.84,4500.77848985689
3509106,9.13,2502.32667450059
3509205,487.92,1768.23782418577
3509254,62.43,1245.93241046183
3509304,55.22,3326.05263157895
3509403,35.41,3229.70133793699
3509452,30.09,1929.97143409354
3509502,1358.63,3215.89038135581
3509601,930.79,1717.48135874068
3509700,164.49,1457.09665793489
3509809,9.38,3290.77401574803
3509908,9.84,1749.96330513988
3509957,82.33,1116.6938755269
3510005,50.12,3130.07872954764
3510104,37.94,2546.49262202043
3510153,76.34,5244.48571428571
3510203,28.15,2724.93923217038
3510302,103.2,1644.44518495873
3510401,150.53,2487.42831674343
3510500,207.76,2094.91592281717
3510609,10680.08,11381.3972380179
3510708,18.45,1655.1306198102
3510807,32.76,1794.63841973858
3510906,13.74,1680.05122180451
3511003,16.89,1973.18156821471
3511102,388.24,2802.32084170706
3511201,48.03,3370.6999037999
3511300,40.38,1360.18311433614
3511409,34.48,3354.08411983552
3511508,309.98,3263.31442293032
3511607,81.46,1571.52937347437
3511706,85.79,1832.20881955534
3511904,41.85,3092.64116930572
3512001,41.11,1897.43936525612
3512100,8.22,2581.19016676251
3512209,138.02,3935.68111759288
3512308,34.95,2094.51079756424
3512407,153.22,1518.94452289104
3512506,21.26,2465.26703703704
3512605,16.45,4003.91747368421
3512704,13.9,1577.89493487699
3512803,380.37,3403.94255225764
3512902,16.25,2233.99823555359
3513009,622.55,2633.66950056793
3513108,101.84,2747.4525854948
3513207,19.7,1318.73986412448
3513306,15.26,2256.57846153846
3513405,252.01,5007.56758983459
3513504,833.81,2946.98006821821
3513603,15.54,2132.33565851119
3513702,41.2,2610.72161107168
3513801,12519.1,14821.1449311819
3513850,19.12,3265.0501216545
3513900,50.46,3381.90255057168
3514007,53.02,4073.90805043647
3514106,39.12,1903.20225119381
3514205,26.76,2770.30013908206
3514304,41.82,3054.79263711495
3514403,88.64,3006.32863229655
3514502,46.31,2694.72986144291
3514601,73.19,2684.91992720655
3514700,12.26,3290.18574231524
3514809,8.85,3319.40277044855
3514908,77.83,2529.54593639576
3514924,33.2,3334.51054852321
3514957,29.15,5144.74682926829
3515004,3412.5,7339.79139797006
3515103,405.11,2401.96548461623
3515129,13.45,2797.72196162047
3515152,142.99,5138.57508493771
3515186,107.61,3200.89044220199
3515194,21.92,4666.28252656435
3515202,27.69,2261.4246628131
3515301,10.09,2538.25576251455
3515350,16.66,3257.94340222575
3515400,35.7,3558.14903711973
3515509,117.62,2427.68751148855
3515608,32.43,2664.66702997275
3515657,15.51,2571.11104815864
3515707,5624.82,10633.3315250151
3515806,7.78,2721.31604938272
3515905,14.7,2649.54951245937
3516002,24.47,3309.16716596765
3516101,12.54,1662.36260869565
3516200,526.09,4189.19615096974
3516309,3130.45,6422.82932695985
3516408,981.28,3531.65403834521
3516507,19.55,3419.80147058823
3516606,19.69,3225.42259887006
3516705,77.6,3580.36334689545
3516804,23.17,4996.64598540146
3516853,18.13,3252.65180102916
3516903,21.63,2307.66454005935
3517000,15.86,3563.78278955954
3517109,16.69,1081.30252230083
3517208,39.48,2178.63955885384
3517307,24.88,4123.11118475559
3517406,29.72,3068.66011033821
3517505,54.81,3369.33963878327
3517604,44.08,3585.61382235529
3517703,54.78,3592.80227192048
3517802,14.8,2847.32112616427
3517901,15.55,2385.9857496289
3518008,23.03,2969.97328881469
3518107,13.89,2842.00295591182
3518206,31.99,3043.53629524197
3518305,95.5,1057.21768530559
3518404,148.95,2509.54533949866
3518503,25.72,4866.32327672328
3518602,131.29,4367.26376274328
3518701,2034.91,6077.97003672162
3518800,3828.36,6868.34956087141
3518859,16.86,3507.59615137909
3518909,18.86,4094.9880455408
3519006,23.85,2214.12894943673
3519055,172.3,1344.92746078023
3519071,3082.92,4057.96856197353
3519105,18.29,2761.74656357388
3519204,19.9,4115.09499596449
3519253,15.89,2218.93178973717
3519303,105.74,3802.64007322546
3519402,40.07,2217.53313729467
3519501,29.45,3625.97722192656
3519600,77.12,2742.53910351659
3519709,67.34,712.448233446045
3519808,20.58,3008.77921964051
3519907,12.81,2727.50932721713
3520004,239.07,5292.48413492927
3520103,59.7,3206.62629532197
3520202,30.14,1050.66970813262
3520301,14.59,3285.82038651004
3520400,81.13,2099.6756664478
3520426,47.9,441.276103083058
3520442,38.19,2255.9964957109
3520509,647.54,2197.72411350925
3520608,38.1,3533.47600334448
3520707,13.96,1676.89765739385
3520806,41.53,3171.47637721755
3520905,65.17,3281.40663959876
3521002,166.42,2170.42012227258
3521101,31.66,1447.90262773723
3521150,32.62,2659.76739702016
3521200,3.73,3437.47230113636
3521309,30.37,3746.55440622646
3521408,173.99,3871.09265813913
