"city_code","pop.urban","pop.rural"
4304671,83.03,16.97
4304689,59.55,40.45
4304697,43.51,56.49
4304705,98.21,1.79
4304713,14.47,85.53
4304804,79.36,20.64
4304853,23.52,76.48
4304903,58.84,41.16
4304952,49.48,50.52
4305009,64.34,35.66
4305108,96.29,3.71
4305116,32.01,67.99
4305124,58.53,41.47
4305132,28.6,71.4
4305157,34.34,65.66
4305173,24.19,75.81
4305207,79.55,20.45
4305306,59.43,40.57
4305355,97.65,2.35
4305371,16.83,83.17
4305405,61.08,38.92
4305439,96.28,3.72
4305447,5.52,94.48
4305454,96.78,3.22
4305504,50.67,49.33
4305587,45.66,54.34
4305603,51.94,48.06
4305702,61.57,38.43
4305801,66.76,33.24
4305835,18.46,81.54
4305850,36.79,63.21
4305871,44.45,55.55
4305900,65.41,34.59
4305934,10.09,89.91
4305959,52.28,47.72
4305975,61.54,38.46
4306007,43.48,56.52
4306056,56,44
4306072,32.94,67.06
4306106,96.46,3.54
4306130,22.84,77.16
4306205,60.68,39.32
4306304,40.83,59.17
4306320,28.24,71.76
4306353,23.27,76.73
4306379,30.6,69.4
4306403,98.93,1.07
4306429,50.72,49.28
4306452,47.71,52.29
4306502,23.18,76.82
4306551,29.06,70.94
4306601,90.63,9.37
4306700,63.1,36.9
4306734,49.29,50.71
4306759,34.14,65.86
4306767,89.68,10.32
4306809,87.17,12.83
4306908,69.78,30.22
4306924,39.23,60.77
4306932,54.74,45.26
4306957,69.16,30.84
4306973,65.93,34.07
4307005,94.24,5.76
4307054,54.11,45.89
4307104,66.92,33.08
4307203,52.1,47.9
4307302,43.63,56.37
4307401,67.17,32.83
4307450,25.79,74.21
4307500,73.04,26.96
4307559,85.16,14.84
4307609,97.44,2.56
4307708,99.89,0.11
4307807,84.63,15.37
4307815,32.17,67.83
4307831,52.89,47.11
4307864,50.14,49.86
4307906,86.51,13.49
4308003,62.57,37.43
4308052,49.59,50.41
4308078,54.45,45.55
4308102,76.19,23.81
4308201,76.88,23.12
4308250,14.47,85.53
4308300,38.25,61.75
4308409,39.48,60.52
4308433,18.88,81.12
4308458,65.42,34.58
4308508,80.9,19.1
4308607,88.67,11.33
4308656,32.68,67.32
4308706,57.8,42.2
4308805,58.79,41.21
4308854,43.11,56.89
4308904,85.81,14.19
4309001,75.59,24.41
4309050,30,70
4309100,89.9,10.1
4309126,23.18,76.82
4309159,13.32,86.68
4309209,95.24,4.76
4309258,46.18,53.82
4309308,97.75,2.25
4309407,91.26,8.74
4309506,61.98,38.02
4309555,57.73,42.27
4309571,13,87
4309605,79.4,20.6
4309654,48.14,51.86
4309704,59.18,40.82
4309753,24.09,75.91
4309803,60.49,39.51
4309902,53.23,46.77
4309951,58.88,41.12
4310009,79.45,20.55
4310108,95.36,4.64
4310207,90.67,9.33
4310306,53.8,46.2
4310330,99.95,0.05
4310363,49.59,50.41
4310405,62.81,37.19
4310413,59.37,40.63
4310439,48.42,51.58
4310462,34.93,65.07
4310504,55.17,44.83
4310538,79.2,20.8
4310553,34.41,65.59
4310579,23.81,76.19
4310603,87.3,12.7
4310652,8.2,91.8
4310702,41.45,58.55
4310751,32.7,67.3
4310801,90.88,9.12
4310850,36.29,63.71
4310876,22.42,77.58
4310900,70.82,29.18
4311007,93.46,6.54
4311106,56.92,43.08
4311122,58.18,41.82
4311130,17.15,82.85
4311155,25.08,74.92
4311205,82.26,17.74
4311239,14.43,85.57
4311254,26.76,73.24
4311270,50.5,49.5
4311304,87.69,12.31
4311403,99.63,0.37
4311429,28.39,71.61
4311502,61.96,38.04
4311601,22.44,77.56
4311627,82.02,17.98
4311643,25.62,74.38
4311700,61.43,38.57
4311718,27.65,72.35
4311734,18.91,81.09
4311759,75.82,24.18
4311775,29.89,70.11
4311791,29.8,70.2
4311809,86.78,13.22
4311908,53.02,46.98
4311981,16.93,83.07
4312005,52.17,47.83
4312054,37.98,62.02
4312104,51.22,48.78
4312138,21.09,78.91
4312153,41.94,58.06
4312179,26.63,73.37
4312203,60.56,39.44
4312252,96.19,3.81
4312302,42.62,57.38
4312351,41.76,58.24
4312377,20.79,79.21
4312385,28.84,71.16
4312401,90.26,9.74
4312427,21.83,78.17
4312443,40.85,59.15
4312450,42.52,57.48
4312476,85.29,14.71
4312500,67.16,32.84
4312609,84.41,15.59
4312617,32.46,67.54
4312625,28.02,71.98
4312658,87.64,12.36
4312674,36.96,63.04
4312708,75.08,24.92
4312757,41.86,58.14
4312807,71.98,28.02
4312906,62.38,37.62
4312955,29.49,70.51
4313003,47.46,52.54
4313011,25.77,74.23
4313037,77.05,22.95
4313060,83.23,16.77
4313086,29.88,70.12
4313102,48.61,51.39
4313201,74.21,25.79
4313300,81.73,18.27
4313334,27.49,72.51
4313359,47.41,52.59
4313375,85.73,14.27
4313391,14.14,85.86
4313409,98.27,1.73
4313425,39.57,60.43
4313441,28.72,71.28
4313466,31.53,68.47
4313490,32.83,67.17
4313508,93.99,6.01
4313607,53.1,46.9
4313656,89.37,10.63
4313706,86.9,13.1
4313805,49.03,50.97
4313904,90.81,9.19
4313953,84.02,15.98
4314001,56.02,43.98
4314027,38.88,61.12
4314035,27.94,72.06
4314050,94.43,5.57
4314068,10.77,89.23
4314076,23.77,76.23
4314100,97.45,2.55
4314134,27.05,72.95
4314159,50.94,49.06
4314175,34.72,65.28
4314209,93.47,6.53
4314308,67.25,32.75
4314407,93.27,6.73
4314423,87.98,12.02
4314456,51.33,48.67
4314464,22.44,77.56
4314472,42.38,57.62
4314498,20.35,79.65
4314506,76.56,23.44
4314555,28.18,71.82
4314605,58.31,41.69
4314704,56.37,43.63
4314753,42.69,57.31
4314779,40.42,59.58
4314787,29.26,70.74
4314803,81.75,18.25
4314902,100,0
4315008,43.06,56.94
4315057,37.53,62.47
4315073,23.76,76.24
4315107,49.35,50.65
4315131,33.71,66.29
4315149,60.83,39.17
4315156,30.39,69.61
4315172,21.35,78.65
4315206,38.08,61.92
4315305,92.57,7.43
4315313,51.61,48.39
4315321,31.44,68.56
4315354,53.68,46.32
4315404,29.37,70.63
4315453,34.06,65.94
4315503,56.67,43.33
4315552,20.88,79.12
4315602,96.05,3.95
4315701,68.14,31.86
4315750,63.46,36.54
4315800,64.18,35.82
4315909,74.03,25.97
4315958,23.88,76.12
4316006,78.57,21.43
4316105,67.19,32.81
4316204,41.99,58.01
4316303,42.86,57.14
4316402,87.97,12.03
4316428,30.25,69.75
4316436,67.17,32.83
4316451,85.93,14.07
4316477,40.99,59.01
4316501,59.42,40.58
4316600,69.58,30.42
4316709,79.11,20.89
4316733,29,71
4316758,50.11,49.89
4316808,88.86,11.14
4316907,95.14,4.86
4316956,72.06,27.94
4316972,23.47,76.53
4317004,45.17,54.83
4317103,90.23,9.77
4317202,88.01,11.99
4317251,36.45,63.55
4317301,86.77,13.23
4317400,91.16,8.84
4317509,94.14,5.86
4317558,31.84,68.16
4317608,70.84,29.16
4317707,60.55,39.45
4317756,62.05,37.95
4317806,81.47,18.53
4317905,54.12,45.88
4317954,35.43,64.57
4318002,89.41,10.59
4318051,59.74,40.26
4318101,70.09,29.91
4318200,63.32,36.68
4318309,88.99,11.01
4318408,77.05,22.95
4318424,48.48,51.52
4318432,51.39,48.61
4318440,52.31,47.69
4318457,30.44,69.56
4318465,39.34,60.66
4318481,64.61,35.39
4318499,37.82,62.18
4318507,68.16,31.84
4318606,64.06,35.94
4318614,34.58,65.42
4318622,62.67,37.33
4318705,99.6,0.4
4318804,56.22,43.78
4318903,88.29,11.71
4319000,87.54,12.46
4319109,59.61,40.39
4319125,29.43,70.57
4319158,50.22,49.78
4319208,64.47,35.53
4319307,34.55,65.45
4319356,43.11,56.89
4319364,28.21,71.79
4319372,42.08,57.92
4319406,72.88,27.12
4319505,80.28,19.72
4319604,79.09,20.91
4319703,48.02,51.98
4319711,34.41,65.59
4319737,19.27,80.73
4319752,69.6,30.4
4319802,69.68,30.32
4319901,96.41,3.59
4320008,99.63,0.37
4320107,84.28,15.72
4320206,54.35,45.65
4320230,52.51,47.49
4320263,25.24,74.76
4320305,69.99,30.01
4320321,31.27,68.73
4320354,24.66,75.34
4320404,84.57,15.43
4320453,23.24,76.76
4320503,53.81,46.19
4320552,21.85,78.15
4320578,23.26,76.74
4320602,36.41,63.59
4320651,44.55,55.45
4320677,14.27,85.73
4320701,79.44,20.56
4320800,79.99,20.01
4320859,30.16,69.84
4320909,88.73,11.27
4321006,84.42,15.58
4321105,87.06,12.94
4321204,82.84,17.16
4321303,83.84,16.16
4321329,39.24,60.76
4321352,61.65,38.35
4321402,64.49,35.51
4321436,52.59,47.41
4321451,85.52,14.48
4321469,42.73,57.27
4321477,32.47,67.53
4321493,20.7,79.3
4321501,96.2,3.8
4321600,97.58,2.42
4321626,38.33,61.67
4321634,35.97,64.03
4321667,73.42,26.58
4321709,86.15,13.85
4321808,79.92,20.08
4321832,13.21,86.79
4321857,47.71,52.29
4321907,79.51,20.49
4321956,50.1,49.9
4322004,65.35,34.65
4322103,68.41,31.59
4322152,31.29,68.71
4322186,30.07,69.93
4322202,80.88,19.12
4322251,69.34,30.66
4322301,61.87,38.13
4322327,44.2,55.8
4322343,21.78,78.22
4322350,18.83,81.17
4322376,37.27,62.73
4322400,93.61,6.39
4322509,93.47,6.53
4322525,27.11,72.89
4322533,11.28,88.72
4322541,89.21,10.79
4322558,50.45,49.55
4322608,62.78,37.22
4322707,55.54,44.46
4322806,86.99,13.01
4322855,20.57,79.43
4322905,49.76,50.24
4323002,93.97,6.03
4323101,44.48,55.52
4323200,42.29,57.71
4323309,42.03,57.97
4323358,17.01,82.99
4323408,53.28,46.72
4323457,51.98,48.02
4323507,41.84,58.16
4323606,29.51,70.49
4323705,34.98,65.02
4323754,19.2,80.8
4323770,40.46,59.54
4323804,99.56,0.44
5000203,66.54,33.46
5000252,68.64,31.36
5000609,64.43,35.57
5000708,82.54,17.46
5000807,50.89,49.11
5000856,83.73,16.27
5000906,83.19,16.81
5001003,90.04,9.96
5001102,78.76,21.24
5001243,52.26,47.74
5001508,68.57,31.43
5001904,76.81,23.19
5002001,76.18,23.82
5002100,81.65,18.35
5002159,72.35,27.65
5002209,82.5,17.5
5002308,67.76,32.24
5002407,71.06,28.94
5002605,71.9,28.1
5002704,98.66,1.34
5002803,59.99,40.01
5002902,90.66,9.34
5002951,85.39,14.61
5003108,38.5,61.5
5003157,72.58,27.42
5003207,90.12,9.88
5003256,85.54,14.46
5003306,90.63,9.37
5003454,82.77,17.23
5003488,45.4,54.6
5003504,61.26,38.74
5003702,92.33,7.67
5003751,79.94,20.06
5003801,89.14,10.86
5003900,52.25,47.75
5004007,77.26,22.74
5004106,84.75,15.25
5004304,73.99,26.01
5004403,63.52,36.48
5004502,63.7,36.3
5004601,40.83,59.17
5004700,77.32,22.68
5004809,18.11,81.89
5004908,28.17,71.83
5005004,93.41,6.59
5005103,46.65,53.35
5005152,66.53,33.47
5005202,94.75,5.25
5005251,42.17,57.83
5005400,86.15,13.85
5005608,60.82,39.18
5005681,89.6,10.4
5005707,92.31,7.69
5005806,49.04,50.96
5006002,74.77,25.23
5006200,85.09,14.91
5006259,53.85,46.15
5006309,88.96,11.04
5006358,50.71,49.29
5006408,77.17,22.83
5006606,79.7,20.3
5006903,65.44,34.56
5007109,61.9,38.1
5007208,80.09,19.91
5007307,72.78,27.22
5007406,86.27,13.73
5007505,58.62,41.38
5007554,48.52,51.48
5007695,86.93,13.07
5007703,83.25,16.75
5007802,75.9,24.1
5007901,65.94,34.06
5007935,90.35,9.65
5007950,36.88,63.12
5007976,69.76,30.24
5008008,42.43,57.57
5008305,95.36,4.64
5008404,71.9,28.1
5100102,53.06,46.94
5100201,80.36,19.64
5100250,86.89,13.11
5100300,88.35,11.65
5100359,60.57,39.43
5100409,91.35,8.65
5100508,63.41,36.59
5100607,90.72,9.28
5100805,74.44,25.56
5101001,68.47,31.53
5101209,86.13,13.87
5101258,79.42,20.58
5101308,94.51,5.49
5101407,62.61,37.39
5101605,45.08,54.92
5101704,81.77,18.23
5101803,90.08,9.92
5101852,49.83,50.17
5101902,65.36,34.64
5102504,87.07,12.93
5102603,33.69,66.31
5102637,92.77,7.23
5102678,80.64,19.36
5102686,77.88,22.12
5102694,56.23,43.77
5102702,78.94,21.06
5102793,41.63,58.37
5102850,47.64,52.36
5103007,61.93,38.07
5103056,76.55,23.45
5103106,66.43,33.57
5103205,81.3,18.7
5103254,56.81,43.19
5103304,69.22,30.78
5103353,56.64,43.36
5103361,60.65,39.35
5103379,34.25,65.75
5103403,98.13,1.87
5103437,59.47,40.53
5103452,85.56,14.44
5103502,78.14,21.86
5103601,80.26,19.74
5103700,74.3,25.7
5103809,52.95,47.05
5103858,34.9,65.1
5103908,46.91,53.09
5103957,68.48,31.52
5104104,74.31,25.69
5104203,82.3,17.7
5104500,74.3,25.7
5104526,67.83,32.17
5104542,60.1,39.9
5104559,81.18,18.82
5104609,38.7,61.3
5104807,92.11,7.89
5104906,38.28,61.72
5105002,59.02,40.98
5105101,79.35,20.65
5105150,86.51,13.49
5105176,60.72,39.28
5105200,74.37,25.63
5105234,53.31,46.69
5105259,93.19,6.81
5105309,91.45,8.55
5105507,35.64,64.36
5105580,61.85,38.15
5105606,77.09,22.91
5105622,84.87,15.13
5105903,84.67,15.33
5106000,81.87,18.13
5106109,36.54,63.46
5106158,34.89,65.11
5106174,36.94,63.06
5106182,54.82,45.18
5106190,57.32,42.68
5106208,79.77,20.23
5106216,56.21,43.79
5106224,81.72,18.28
5106232,90.41,9.59
5106240,64.33,35.67
5106257,80.16,19.84
5106265,39.32,60.68
5106273,47.4,52.6
5106281,61.52,38.48
5106299,52.9,47.1
5106307,76.8,23.2
5106315,67.13,32.87
5106372,72.25,27.75
5106422,64.27,35.73
5106455,75.35,24.65
5106505,72.57,27.43
5106653,82.52,17.48
5106703,85.35,14.65
5106752,83.71,16.29
5106778,48.19,51.81
5106802,50.72,49.28
5106828,38.1,61.9
5106851,40.18,59.82
5107008,67.75,32.25
5107040,94.63,5.37
5107065,45.82,54.18
5107107,76.36,23.64
5107156,63.06,36.94
5107180,62.66,37.34
5107198,70.67,29.33
5107206,81.76,18.24
5107248,75.42,24.58
5107263,51.52,48.48
5107297,48.27,51.73
5107305,76.9,23.1
5107354,72.19,27.81
5107404,89.06,10.94
5107578,26.36,73.64
5107602,96.19,3.81
5107701,60.26,39.74
5107743,65.84,34.16
5107750,55.89,44.11
5107768,54.88,45.12
5107776,40.21,59.79
5107792,56.45,43.55
5107800,38.78,61.22
5107859,58.15,41.85
5107875,83.59,16.41
5107883,59.56,40.44
5107909,82.89,17.11
5107925,87.74,12.26
5107941,52.79,47.21
5107958,91,9
5108006,62.8,37.2
5108055,44.98,55.02
5108105,70.22,29.78
5108204,76.44,23.56
5108303,62.18,37.82
5108352,23.36,76.64
5108402,98.46,1.54
5108501,71.8,28.2
5108600,65.3,34.7
5108808,39.33,60.67
5108857,66.32,33.68
5108907,51.91,48.09
5108956,49.09,50.91
5200050,73.89,26.11
5200100,68.4,31.6
5200134,87.26,12.74
5200159,89.1,10.9
5200175,41.98,58.02
5200209,70.84,29.16
5200258,99.85,0.15
5200308,82.62,17.38
5200506,86.25,13.75
5200555,85.75,14.25
5200605,75.8,24.2
5200803,85.02,14.98
5200829,32.06,67.94
5200852,85.66,14.34
5200902,60.16,39.84
5201108,98.25,1.75
5201207,93.63,6.37
5201306,85.53,14.47
5201405,99.9,0.1
5201454,80.35,19.65
5201504,66.82,33.18
5201603,88.3,11.7
5201702,96.24,3.76
5201801,66.08,33.92
5202155,69.23,30.77
5202353,58.56,41.44
5202502,82.42,17.58
5202601,76.71,23.29
5202809,76.61,23.39
5203104,29.46,70.54
5203203,71.72,28.28
5203302,73.12,26.88
5203401,75.38,24.62
5203500,92.89,7.11
5203559,93.17,6.83
5203575,37.14,62.86
5203609,67.14,32.86
5203807,82.47,17.53
5203906,92.91,7.09
5203939,67.77,32.23
5203962,56.76,43.24
5204003,74.86,25.14
5204102,79.43,20.57
5204201,82.64,17.36
5204250,64.9,35.1
5204300,80.82,19.18
5204409,73.22,26.78
5204508,96.09,3.91
5204557,57.68,42.32
5204607,70.15,29.85
5204656,59.44,40.56
5204706,80.96,19.04
5204805,73.94,26.06
5204854,84.75,15.25
5204904,88.03,11.97
5204953,89.16,10.84
5205000,79.01,20.99
5205059,91.92,8.08
5205109,93.56,6.44
5205208,78.19,21.81
5205307,50.49,49.51
5205406,95.5,4.5
5205455,74.16,25.84
5205471,83.96,16.04
5205497,78.07,21.93
5205513,37.02,62.98
5205521,71.67,28.33
5205703,62.04,37.96
5205802,61.92,38.08
5205901,77.09,22.91
5206206,82.48,17.52
5206305,84.31,15.69
5206404,78.16,21.84
5206503,75.25,24.75
5206602,81.61,18.39
5206701,56.29,43.71
5206800,79.43,20.57
5206909,68.09,31.91
5207105,60.75,39.25
5207253,62.29,37.71
5207352,68.82,31.18
5207402,84.66,15.34
5207501,88.28,11.72
5207535,55.12,44.88
5207600,64.5,35.5
5207808,75.8,24.2
5207907,26.27,73.73
5208004,91.94,8.06
5208103,73.87,26.13
5208152,33.4,66.6
5208301,70.35,29.65
5208400,90.61,9.39
5208509,86.19,13.81
5208608,93.47,6.53
5208707,99.63,0.37
5208806,98.21,1.79
5208905,75.38,24.62
5209101,92.15,7.85
5209150,78.7,21.3
5209200,81.09,18.91
5209291,60.69,39.31
5209408,41.4,58.6
5209457,49.2,50.8
5209606,74.07,25.93
5209705,60.18,39.82
5209804,73.96,26.04
5209903,74.84,25.16
5209937,84.49,15.51
5209952,83.63,16.37
5210000,93.49,6.51
5210109,86.26,13.74
5210158,44.73,55.27
5210208,91.27,8.73
5210307,77.9,22.1
5210406,84.2,15.8
5210562,87.92,12.08
5210604,83.15,16.85
5210802,73.88,26.12
5210901,90.34,9.66
5211008,70.66,29.34
5211206,81.28,18.72
5211305,64.73,35.27
5211404,75.35,24.65
5211503,95.76,4.24
5211602,57.64,42.36
5211701,67.39,32.61
5211800,84.38,15.62
5211909,92.05,7.95
5212006,78.6,21.4
5212055,79.74,20.26
5212105,90.92,9.08
5212204,79.4,20.6
5212253,61.88,38.12
5212303,61.44,38.56
5212501,93.28,6.72
5212600,66.13,33.87
5212709,69.89,30.11
5212808,74.76,25.24
5212907,87.07,12.93
5212956,67.85,32.15
5213004,96.52,3.48
5213053,46.26,53.74
5213087,85.23,14.77
5213103,91.22,8.78
5213400,64.27,35.73
5213509,40.93,59.07
5213707,66.67,33.33
5213756,81.2,18.8
5213772,32.68,67.32
5213806,86.73,13.27
5213855,69.99,30.01
5213905,65.41,34.59
5214002,90.73,9.27
5214051,58.51,41.49
5214101,65.99,34.01
5214408,78.58,21.42
5214507,95.95,4.05
5214606,78.71,21.29
5214705,72.91,27.09
5214804,90.83,9.17
5214838,64.79,35.21
5214861,67.35,32.65
5214879,71.62,28.38
5214903,41.08,58.92
5215009,86.43,13.57
5215207,64.62,35.38
5215231,98.9,1.1
5215256,65.39,34.61
5215306,55.77,44.23
5215405,66.51,33.49
5215504,87.98,12.02
5215603,38.98,61.02
5215652,64.67,35.33
5215702,82.12,17.88
5215801,94.9,5.1
5215900,75.88,24.12
5216007,75.88,24.12
5216304,92.18,7.82
5216403,73.52,26.48
5216452,63.02,36.98
5216809,64.99,35.01
5216908,43.31,56.69
5217104,73.05,26.95
5217203,80.52,19.48
5217302,67.65,32.35
5217401,94.2,5.8
5217609,95.02,4.98
5217708,81.17,18.83
5218003,84.36,15.64
5218052,87.51,12.49
5218102,81.01,18.99
5218300,76.19,23.81
5218391,69.81,30.19
5218508,88.98,11.02
5218607,93.11,6.89
5218706,89.38,10.62
5218789,85.72,14.28
5218805,92.7,7.3
5218904,85.56,14.44
5219001,80.37,19.63
5219100,90.52,9.48
5219209,31.22,68.78
5219258,80.03,19.97
5219308,95.46,4.54
5219357,37.09,62.91
5219407,88.95,11.05
5219456,35.08,64.92
5219506,74.84,25.16
5219605,83.98,16.02
5219704,75.4,24.6
5219712,76.24,23.76
5219738,90.81,9.19
5219753,89.82,10.18
5219803,51.22,48.78
5219902,72.94,27.06
5220009,65.56,34.44
5220058,75.61,24.39
5220108,88.52,11.48
5220157,84.64,15.36
5220207,79.26,20.74
5220264,55.2,44.8
5220280,58.81,41.19
5220405,95.44,4.56
5220454,99.75,0.25
5220504,73.97,26.03
5220603,66.37,33.63
5220686,82.56,17.44
5220702,35.19,64.81
5221007,81.36,18.64
5221080,70.76,29.24
5221197,86.53,13.47
5221304,88.26,11.74
5221403,95.81,4.19
5221452,63.56,36.44
5221502,80.41,19.59
5221551,71.33,28.67
5221577,49.91,50.09
5221601,91.52,8.48
5221700,81.24,18.76
5221809,70.33,29.67
5221858,100,0
5221908,61.3,38.7
5222005,73.08,26.92
5222054,85.75,14.25
5222203,73.96,26.04
5222302,29.23,70.77
5300108,96.54,3.46
