"city_code","pop.edu.kindergarten","pop.edu.pre","pop.edu.literacy","pop.edu.literacy_adults","pop.edu.elem","pop.edu.elem_adults","pop.edu.high","pop.edu.high_adults","pop.edu.undergrad","pop.edu.grad","pop.edu.master","pop.edu.doc","pop.edu.public","pop.edu.private"
2513927,2.6,10.17,3.65,5.26,53.98,2.35,15.07,1.13,5.25,0.53,0,0,91.74,8.26
2513943,0.74,14.25,4.9,0,56.55,5.22,5.69,4.94,6.61,0.62,0.49,0,94.77,5.23
2513968,4.99,8.47,1.38,3.74,50.97,15.24,10.33,1.62,2.85,0.42,0,0,98.26,1.74
2513984,10.81,5.14,2.23,11.68,49.15,2.44,12.74,0.28,4.23,1.3,0,0,95.56,4.44
2514008,2.64,6.39,7.99,3,57.45,1.79,12.25,1.45,6.81,0.24,0,0,96.32,3.68
2514107,3.18,8.29,8.28,5.92,58.91,1.42,9.26,2.94,1.79,0,0,0,99,1
2514206,4.78,2.2,4.93,6.28,58.56,4.49,9.04,2.29,6.92,0.5,0,0,94.9,5.1
2514305,0.76,11.18,6.01,1.13,60.02,1.5,12.91,0.73,5.18,0.29,0.29,0,94.48,5.52
2514404,3.89,4.75,9.15,1.5,56.27,4.35,11.01,4.22,4.21,0.36,0,0.27,95.87,4.13
2514453,0.94,8.8,4.62,6.38,59.33,5.34,8.95,1.84,2.03,1.65,0.13,0,96.83,3.17
2514503,0.95,11.75,2.85,2.42,58.97,2.42,12.99,1.13,6.07,0.43,0,0,86.12,13.88
2514552,0.85,8.96,6.23,0.76,60.75,2.96,16.55,0.69,2.04,0.2,0,0,98.38,1.62
2514602,3.18,9.93,5.65,5,56.28,1.23,14.67,1.15,2.91,0,0,0,96.7,3.3
2514651,6.71,9.32,7.42,1.52,43.22,12.78,9.2,3.3,6.02,0.5,0,0,97.97,2.03
2514701,2.2,10.03,4.28,3.47,56.98,3.03,12.9,2.12,4.99,0,0,0,93.47,6.53
2514800,0.49,6.59,10.24,5.28,59.76,3.25,9.12,2.86,2.42,0,0,0,95.93,4.07
2514909,2.97,13.37,4.92,2.05,51.94,2.88,10.18,1.12,9.57,0.72,0.14,0.14,93.21,6.79
2515005,2.31,10.27,2.04,4.46,62.08,5.42,9.54,2.46,1.18,0,0.25,0,93.93,6.07
2515104,0.73,13.11,4.39,1.79,60.21,2.74,11.03,0.86,3.77,1.38,0,0,90.92,9.08
2515203,1.65,6.46,2.97,11.21,53.87,5.57,12.92,1.38,3.69,0.27,0,0,98.94,1.06
2515302,1.37,10.45,4.52,2.94,59.45,2.77,11.25,2.67,4.09,0.38,0.12,0,84.58,15.42
2515401,2.38,9.77,3.86,0.72,66.8,1.03,10.96,0.87,3.21,0.38,0,0,97.17,2.83
2515500,3.03,7.65,3.5,2.44,57.79,3.54,13.73,1.23,6.54,0.53,0,0,89.07,10.93
2515609,0.27,9.27,1.62,10.41,52.79,4.71,10.4,3.57,6.83,0,0.13,0,93.43,6.57
2515708,5.6,8.09,2.92,0.3,55.58,3.08,14.59,0.65,7.73,1.48,0,0,97.94,2.06
2515807,0.95,10.87,3.57,3.69,57.27,3.55,12.9,2.12,4.77,0.31,0,0,92.19,7.81
2515906,0.32,12.92,4.87,1.44,65.21,1.14,10.82,0.37,2.9,0,0,0,94.38,5.62
2515930,2.74,9.53,1.73,12.38,52.76,1.44,12.68,1.47,4.64,0.64,0,0,94.35,5.65
2515971,1.29,9.24,2.11,2.04,64.56,1.73,13.73,1.6,3.57,0.14,0,0,93.77,6.23
2516003,1.54,8.53,5.7,2.36,59.48,3.05,11.44,2.19,5.21,0.11,0.39,0,83.54,16.46
2516102,2.56,9.53,3.63,0.34,62.63,2.47,11.14,1.52,5.22,0.46,0.39,0.13,87.38,12.62
2516151,3.73,11.47,2.78,2.53,58.39,2.13,12.87,0,5.84,0,0.26,0,97.44,2.56
2516201,0.55,7.1,4.77,2.36,55.41,2.65,14.03,2.65,9.97,0.33,0.12,0.06,79.24,20.76
2516300,3.16,5.76,4.71,1.4,53.09,5.29,12.7,3.17,9.91,0.82,0,0,89.8,10.2
2516409,7.02,6.18,6.84,3.22,57.09,3.63,10.64,2.52,2.33,0.37,0.18,0,94.81,5.19
2516508,1.5,8.47,7.42,2.07,58,4.14,8.85,2.01,7.01,0.43,0.11,0,88.21,11.79
2516607,1.21,11.09,3.55,6.21,54.33,2.19,16.57,0.93,3.11,0.8,0,0,97.01,2.99
2516706,2.15,13.8,3.75,0.51,60.27,2.48,9.41,2.17,4.96,0.51,0,0,82.66,17.34
2516755,0.56,13.53,0.97,2.32,59.68,3.07,11.85,1.34,6.33,0.35,0,0,94.54,5.46
2516805,3.09,7.64,3.59,3.83,57.6,2.75,14.43,0.95,4.47,1.4,0.25,0,88.32,11.68
2516904,1.43,7.29,4.18,4.94,52.1,3.54,14.03,1.77,9.64,0.98,0.1,0,83.67,16.33
2517001,0.69,10.4,2.75,5.59,53.63,2.46,17.24,1.04,5.42,0.76,0.04,0,89.81,10.19
2517100,4.96,8.1,3.07,1.18,45.68,3.51,14.67,6.16,10.57,2.09,0,0,89.04,10.96
2517209,3.9,7.3,3.28,3.5,60.34,1.54,14.87,0.69,4.09,0.27,0.22,0,98.19,1.81
2517407,3.1,5.95,3.54,7.79,52.54,6.07,12.54,2.66,5.61,0.2,0,0,95.12,4.88
2600054,2.05,9.98,5.05,1.62,50.25,4.22,14.36,3.93,7.87,0.59,0.07,0,64.84,35.16
2600104,3.07,11.04,6.68,0.78,50.47,3.36,16.44,2.22,5.28,0.66,0,0,84.68,15.32
2600203,0.6,11.49,3.11,0.58,57.96,2.7,15.64,1.78,5.67,0.45,0,0,92.12,7.88
2600302,1.99,11.34,4.66,1.68,53.85,6.32,12.13,4.39,3.32,0.14,0.17,0,87.92,12.08
2600401,0.97,7.21,5.73,1.83,63.34,2.26,13.12,3.15,2.22,0.17,0,0,91.24,8.76
2600500,0.31,8.26,8.24,1.91,61.46,4.16,8.34,2.8,4.05,0.39,0.07,0,88.87,11.13
2600609,2.19,11.44,5.68,3.32,53.08,5.57,10.98,2.89,4.5,0.35,0,0,91.25,8.75
2600708,2.21,10.34,5.09,2.44,56.28,5.18,12.52,2.14,3.51,0.27,0,0,86.42,13.58
2600807,1.7,10.38,5.04,0.8,59.47,3.03,12.99,3.09,3.21,0.27,0,0,84.17,15.83
2600906,2.1,7.62,7.38,1.12,62.35,3.9,10.61,2.99,1.72,0.09,0.1,0,86.85,13.15
2601003,2.46,7.51,8.76,0.67,58.59,3.57,12.84,2.24,3.05,0.31,0,0,94.63,5.37
2601052,2.34,11.5,4.28,1.58,58.01,5.56,11.18,3.54,1.6,0.41,0,0,87.34,12.66
2601102,1.63,8.21,5.31,3.2,58.13,4.62,9.83,2.73,5.75,0.49,0.03,0.08,86.26,13.74
2601201,2.48,11.47,4.66,1.18,53.4,4.16,11.28,3.53,7.28,0.52,0,0.04,72.59,27.41
2601300,0.72,8.8,1.97,2.13,61.65,1.81,16.68,3.8,2.3,0.13,0,0,93.41,6.59
2601409,1.99,8.21,10.24,6.33,51,3.7,10.98,3.42,3.85,0.19,0.08,0,83.29,16.71
2601508,0.14,6.16,2.03,2.02,67.2,4.52,13.26,1.97,2.71,0,0,0,95.43,4.57
2601607,5.75,6.69,5.4,1.63,49.05,6.6,12.99,3.98,7.82,0.07,0,0,86.21,13.79
2601706,1.27,9.93,5.04,2.31,52.23,5.14,13.61,3.58,5.74,1,0.05,0.11,76.03,23.97
2601805,4.96,9.47,6.05,4.31,52.57,3.46,13.12,2.87,2.81,0.4,0,0,95.8,4.2
2601904,3.4,9.05,4.6,1.13,54.02,4.54,12.84,4.75,5.45,0.23,0,0,84.47,15.53
2602001,5.11,5.51,3.21,3.3,57.27,5.43,11.56,3.29,4.51,0.82,0,0,90.1,9.9
2602100,0.95,7.42,4.57,1.04,65.54,4.19,10.18,1.93,3.09,1.08,0,0,87.84,12.16
2602209,1.85,9.17,5.62,3.46,53.05,3.59,17.4,2.36,3.2,0.19,0.1,0,88.94,11.06
2602308,1.52,9.57,4.61,2.87,60.78,2.45,12.78,2.26,2.46,0.7,0,0,89.4,10.6
2602407,3.39,8.71,7.28,0.73,59.36,5.08,11.51,1.72,1.69,0.55,0,0,92.6,7.4
2602506,3.92,9.81,1.96,1.4,58.39,3.74,13.11,1.64,5.26,0.77,0,0,93.39,6.61
2602605,3.68,8.46,5.73,2.37,57.99,4.12,12.32,2.56,1.89,0.87,0,0,84.62,15.38
2602704,3.35,11.35,4.3,2.03,57.29,5.06,8.18,2.49,4.69,1.27,0,0,87.5,12.5
2602803,1.39,10.99,6.44,2.81,61.3,2.23,12.11,1.09,1.27,0.32,0.07,0,95.53,4.47
2602902,2.29,10.68,5.21,1.21,51.59,4.07,15.24,3.57,5.36,0.66,0.07,0.04,72.54,27.46
2603009,2.59,11.09,7.34,3.35,50.03,4.32,13.28,3.36,4.29,0.35,0,0,90.35,9.65
2603108,1.4,10.69,3.52,1.85,62.74,2.04,9.21,3.55,4.5,0.4,0.09,0,83.54,16.46
2603207,1.18,10.51,3.93,0.59,61.27,5.7,11.73,1.64,3.12,0.33,0,0,94.24,5.76
2603306,2.54,11.16,2.36,1.1,63.68,2.27,12.21,1.02,2.93,0.63,0.09,0,94.71,5.29
2603405,2.05,6.48,3.96,1.49,61.66,4.59,13.87,2.12,3.6,0.18,0,0,93.85,6.15
2603454,2.48,10.05,5.99,1.19,47.95,3.93,15.13,4.42,7.9,0.76,0.15,0.04,67.34,32.66
2603504,2.69,11.18,4.73,1.01,57.68,3.65,12.59,3.21,3.15,0.1,0,0,86.34,13.66
2603603,1.69,6.4,5.7,5.25,55.51,5.11,9.4,3.94,6.38,0.62,0,0,80.32,19.68
2603702,0.89,9.19,4.07,2.22,64.6,3.7,10.16,1.56,2.96,0.49,0.17,0,93.48,6.52
2603801,1.46,4.08,7.54,1.66,65.7,2.7,13.07,1.1,2.48,0.13,0,0.08,95.78,4.22
2603900,2.35,8.3,4.51,6.14,49.79,8.16,13.9,3,2.79,0.99,0,0.07,96.15,3.85
2603926,5.47,5.32,5.49,3.37,53.4,5.43,12.55,2.84,5.98,0.15,0,0,95.61,4.39
2604007,1.96,10.86,6.37,0.83,51.55,2.78,13.57,3.51,7.5,0.86,0.19,0.03,70.9,29.1
2604106,2.81,9.79,5.66,1.14,50.83,4.23,13.44,3.43,8,0.53,0.12,0.01,67.61,32.39
2604155,0.55,11.25,4.17,3.85,54.49,4.15,16.35,3.05,1.99,0.14,0,0,95.22,4.78
2604205,2.14,7.72,3.95,2.04,59.53,3.86,13.44,3.34,3.2,0.77,0,0,84.87,15.13
2604304,2.67,8.59,2.99,5.46,51.65,4.16,15.26,4.24,4.55,0.43,0,0,89.77,10.23
2604403,2.57,12.54,4.02,3.99,52.41,5.49,13.03,2.45,2.99,0.51,0,0,92.6,7.4
2604502,2.31,11.29,4.51,1.82,61.31,1.48,11.28,2.18,3.58,0.24,0,0,84.51,15.49
2604601,0.93,13.57,4.03,2.23,52.2,4.86,12.77,4.57,4.42,0.24,0.17,0,80.59,19.41
2604700,3.26,4.04,6.6,1.22,65.43,2.69,8.41,2.89,5.21,0.25,0,0,91.52,8.48
2604809,2.4,10.4,5.03,2.7,56.63,4.12,12.85,3.18,2.32,0.37,0,0,93.16,6.84
2604908,0.97,10,5.78,6.03,54.61,2.31,12.47,2.7,4.42,0.7,0,0,89.29,10.71
2605004,1.76,7.71,4.91,1.89,61.01,2.89,10.46,3.71,4.83,0.81,0,0,82.62,17.38
2605103,1.45,9.88,5.33,3.03,53.34,5.2,11.56,4.45,4.78,0.86,0.12,0,88.75,11.25
2605152,2.79,10.25,9.35,2.86,49.94,4.26,13.67,2.42,3.19,1.28,0,0,93.99,6.01
2605202,1.32,11.21,6.91,1.96,52.31,3.36,16,3.35,3.13,0.3,0.14,0,80.9,19.1
2605301,3.89,5.67,6.39,3.44,57.64,2.47,13.63,2.58,4.15,0.15,0,0,93.46,6.54
2605400,2.06,7.48,4.55,2.97,58.67,4.59,9.99,3.43,5.79,0.46,0,0,84.73,15.27
2605459,12.23,10.68,3.3,0.54,35.9,0.65,18.87,1.86,14.18,1.46,0.34,0,82.65,17.35
2605509,2.55,14.1,1.55,0.86,60.15,2.09,11.84,2.42,3.42,1.02,0,0,82.22,17.78
2605608,3.53,7.83,6.14,2.56,58.68,2.8,12.61,2.26,2.94,0.65,0,0,93.81,6.19
2605707,5.63,8.56,3.4,1.5,54.1,3.43,12.78,3.55,6.42,0.62,0,0,87.33,12.67
2605806,4.61,10.96,3.31,3.26,54.33,3.42,13.86,2.67,2.71,0.88,0,0,94.78,5.22
2605905,3.03,9.2,8.2,1.72,51.96,4.5,16.11,3,1.92,0.29,0.07,0,93.35,6.65
2606002,2.12,9.36,5.17,0.81,53.23,3.56,12.74,3.2,8.66,0.92,0.15,0.08,73.44,26.56
2606101,0.77,8.93,5.78,6.43,54.81,4.52,10.84,4.96,2.41,0.57,0,0,86.13,13.87
2606200,2.12,10.14,4.36,2.27,50.56,6.11,14.07,4.78,4.86,0.58,0.16,0,77.12,22.88
2606309,7.18,9.8,5.77,2.4,52.5,3.28,9.06,3.41,6.61,0,0,0,94.85,5.15
2606408,1.76,10.64,5.73,1.18,56.68,4.23,11.48,2.63,5.17,0.46,0.04,0,74.4,25.6
2606507,3.21,9.21,6.67,0.82,60.39,3.88,12.38,1.18,2.02,0.25,0,0,94.42,5.58
2606606,3.02,8.57,4.27,2.1,57.6,3.86,13.49,2.59,4.29,0.22,0,0,93.12,6.88
2606705,4.02,9.23,4.46,2.34,59.49,3.58,13.62,1.39,1.87,0,0,0,96.45,3.55
2606804,1.92,9.85,5.29,1.91,51.74,4.58,14.83,3.58,5.92,0.28,0.06,0.04,74.4,25.6
2606903,0.47,10.95,10.49,1.75,46.29,6.34,15.89,2.86,4.97,0,0,0,92.44,7.56
2607000,2.76,11.79,4.9,1.11,57.96,5.01,10.31,3.04,2.4,0.72,0,0,94.21,5.79
2607109,0.93,13.87,8.18,1.17,49.64,3.92,16.44,2.19,3.46,0.2,0,0,94.35,5.65
2607208,1.11,11.75,6.38,2.05,55.72,5.01,10.93,4.35,2.21,0.38,0.07,0.03,84.35,15.65
2607307,2.66,9.24,4.66,1.97,60.71,4.83,9.8,2.88,2.71,0.52,0,0,91.11,8.89
2607406,10.6,8.47,2.98,2.61,49.62,5.59,8.74,3.31,6.75,1.35,0,0,91.22,8.78
2607505,0.8,7.49,5.71,3.12,63.05,4.07,9.9,2.58,2.73,0.55,0,0,95.65,4.35
2607604,1.94,11.52,5.39,1.61,49.28,6.15,11.81,5.56,5.64,0.94,0.08,0.09,78.16,21.84
2607653,2.47,9.77,4.82,2.51,58.62,3.64,11.52,2.81,3.42,0.29,0.12,0,85.95,14.05
2607703,2.66,8.67,4.57,0,61.09,2.19,12.53,3.24,4.05,0.89,0.12,0,91.17,8.83
2607752,2.47,10.22,5.07,2.09,47.73,8.42,15.31,3.88,3.89,0.76,0.08,0.08,82.46,17.54
2607802,2.02,12.87,2.87,4.04,55.53,4.44,12.42,2.62,2.87,0.33,0,0,83.01,16.99
2607901,2.25,10.44,6.28,1.84,46.01,4.25,14.98,4.07,8.86,0.78,0.17,0.05,63.16,36.84
2607950,1.31,9.55,3.85,4.49,59.02,3.28,11.25,4.14,2.8,0.31,0,0,93.74,6.26
2608008,2.31,10.05,4.76,2.05,64.22,2.93,8.46,1.59,3.14,0.49,0,0,89.26,10.74
2608057,1.46,9.07,4.03,5.81,50.28,3.33,16.97,3.14,5.27,0.65,0,0,92.16,7.84
2608107,1.81,10.28,3.3,2.56,59.08,2.39,14.79,2.52,2.83,0.45,0,0,88.09,11.91
2608206,1.07,10.67,5.05,1.98,57.74,4.81,12.29,3.53,2.55,0.31,0,0,90.72,9.28
2608255,2.59,8.07,4.56,1.21,61.48,3.02,12.76,3.39,2.8,0.11,0,0,96.76,3.24
2608305,1.53,11.73,4.16,1,57.82,2.79,13.09,2.08,5.52,0.28,0,0,87.14,12.86
2608404,3.76,7.85,5.98,0.93,60.42,5.89,9.36,2.95,2.76,0.11,0,0,93.49,6.51
2608453,5.46,7.82,4.69,1.02,55.72,5.62,12.71,2.58,4.12,0.06,0.2,0,84.77,15.23
2608503,1.49,10.98,3.22,2.49,59.75,2.62,12.85,1.41,4.37,0.82,0,0,81.26,18.74
2608602,2.17,8.73,7.15,1.88,61.15,3.08,8.97,2.06,4.06,0.76,0,0,92.93,7.07
2608701,1.31,7.49,6.59,4.31,58.57,3.67,11.43,2.19,3.29,1.09,0.08,0,89.47,10.53
2608750,1.67,9.87,4.13,3.49,58.74,4.33,9.7,5.17,2.75,0.15,0,0,91.88,8.12
2608800,3.13,12.19,3.35,1.67,55.26,3.82,12.18,2.02,6.03,0.35,0,0,83.96,16.04
2608909,1.86,8.09,4.58,1.47,53.45,3.63,15.08,4.19,6.64,0.71,0.31,0,76.72,23.28
2609006,3.6,8.41,6.15,3.28,51.46,4.49,14.91,2.42,4.98,0.31,0,0,88.46,11.54
2609105,2.37,7.5,3.89,4.37,55.77,2.49,14.98,2.92,5.44,0.28,0,0,87.05,12.95
2609154,2.36,6.62,9.19,2.68,60.73,4.84,9.49,3.19,0.8,0.09,0,0,98.18,1.82
2609204,0.69,8.47,3.33,2.27,66.01,3.64,9.18,2.85,3.31,0.26,0,0,91.44,8.56
2609303,3.46,7.99,6.58,2.65,55.49,3.27,12.73,3.03,4.8,0,0,0,93.72,6.28
2609402,1.47,12.31,5.85,2.09,51.76,3.87,15.4,2.72,3.74,0.55,0.2,0.06,79.06,20.94
2609501,4.04,11.9,6.28,1.24,48.3,5.45,13.53,3.13,5.46,0.66,0,0,72.47,27.53
2609600,3.02,10.08,5.33,1.11,44.25,4.5,13.87,4.2,12.19,0.98,0.42,0.07,57.07,42.93
2609709,2.69,10.97,3.94,4.66,51.54,4.28,15.26,2.3,3.67,0.42,0.15,0.11,91.76,8.24
2609808,2.16,7.25,7.54,1.09,56.59,3.29,16.95,2,2.91,0.22,0,0,92.03,7.97
2609907,1.2,7.24,6.47,4.25,59.74,3.22,12.68,1.53,3.22,0.37,0.05,0.04,89.13,10.87
2610004,3.03,10.27,7.43,2.03,50.99,4.51,13.15,2.75,5.17,0.62,0.04,0,76.47,23.53
2610103,2.73,9.53,6.38,1.6,60.65,2.07,9.73,2.72,4.36,0.21,0,0,93.79,6.21
2610202,1.98,7.98,3.06,4.15,59.49,4.59,13,1.16,4.01,0.51,0.06,0,93.78,6.22
2610301,3.2,8.62,6.39,0.68,59.43,4.79,10.71,1.14,4.88,0.17,0,0,94.63,5.37
2610400,0.55,9.9,3.11,0.99,57.65,3.8,12.31,5.35,5.08,1.16,0.09,0,90.62,9.38
2610509,1.55,9.56,4.24,5.27,54.31,2.7,15.96,2.04,4.05,0.23,0.09,0,90.41,9.59
2610608,1.18,9.09,7.33,2.44,56.57,3.15,13.34,2.4,3.83,0.52,0.14,0,81.33,18.67
2610707,2.47,10.38,5.36,0.86,45.18,3.71,15.16,4.43,11.29,0.85,0.22,0.09,55.67,44.33
2610806,2.43,11.53,7.29,3.8,53.9,3.3,11.38,2.23,3.9,0.26,0,0,91.55,8.45
2610905,2.77,9.28,5.67,2.67,54.83,4,12.58,2.46,5.2,0.54,0,0,84.16,15.84
2611002,1.61,11.33,5.84,2.45,54.92,4.46,11.16,3.23,4.28,0.61,0.12,0,90.74,9.26
2611101,2.04,8.94,6.08,1.16,51,3.35,13.81,3.48,9.23,0.63,0.25,0.03,79.04,20.96
2611200,2.75,10.26,4.12,0.45,65.98,2.69,7.13,0.98,4.3,1.22,0.13,0,93.46,6.54
2611309,2.07,9.11,5.78,2.28,57.23,3.54,15.11,1.95,2.49,0.44,0,0,81.78,18.22
2611408,2.91,12.72,7.24,2.17,51.99,4.88,10.68,4.25,2.61,0.55,0,0,85.5,14.5
2611507,2.09,7.82,8.1,2.18,54.46,4.27,14.08,3.34,3.66,0,0,0,94.15,5.85
2611533,4.45,9.39,15.69,2.25,44,1.85,15.9,1.88,4.12,0.38,0.09,0,96.46,3.54
2611606,3.27,9.38,5.43,1.19,41.87,3.32,15.41,3,14.58,1.5,0.72,0.32,58.46,41.54
2611705,1.55,10.54,4.87,0.5,61.6,3.17,11.12,1.77,4.2,0.69,0,0,86.99,13.01
2611804,3.03,11.87,5.34,2.24,52.79,3.7,13.56,4.01,3.27,0.12,0.07,0,77.63,22.37
2611903,4.18,8.63,4.68,0.91,55.06,3.94,15.27,3.55,3.55,0.23,0,0,89.28,10.72
2612000,2.88,9.21,5.33,0.45,57.71,3.2,11.16,5.44,4.5,0.12,0,0,92.72,7.28
2612109,1.44,11.7,11.17,2.65,48.71,3.31,11.41,4.86,4.12,0.61,0,0,90.31,9.69
2612208,1.39,9.79,4.68,1.58,53.14,4.23,13.13,2.84,8.4,0.75,0.07,0,79.42,20.58
2612307,2.28,8.65,4.62,6.52,57.54,3.02,10.8,1.81,4.26,0.51,0,0,93.25,6.75
2612406,3.2,10.03,3.47,0.3,58.43,2.58,16.34,1.47,3.78,0.4,0,0,89.5,10.5
2612455,0.96,9,4.85,2.8,58.89,4.83,11.29,4.08,2.92,0.37,0,0,96.8,3.2
2612471,3.17,7.18,2.84,0.81,58.42,3.7,14.74,2.97,5.6,0.57,0,0,92.76,7.24
2612505,3.49,11.3,6.15,1.68,55.1,2.68,13.39,2.45,2.84,0.79,0.08,0.05,70.35,29.65
2612554,1.95,10.13,6.76,1.99,56.69,4.46,10.19,2.96,3.92,0.95,0,0,95.46,4.54
2612604,1.22,8.61,6.09,5.13,54.03,5.39,12,2.52,4.7,0.14,0.16,0,90.88,9.12
2612703,2.88,7.88,5.51,4.08,61.01,3.69,9.1,2.37,3.17,0.3,0,0,89.25,10.75
2612802,6.64,5.91,5.97,3.13,55.11,4.19,11.88,2.9,4.26,0,0,0,92.94,7.06
2612901,1.75,8.73,4.98,2.18,60.27,2.09,13.55,2.98,2.68,0.77,0,0,95.44,4.56
2613008,1.81,5.8,3.81,2.11,63.11,3.99,13.67,2.25,3.2,0.2,0.07,0,91.86,8.14
2613107,1.38,6.61,6,1.43,60.88,4.09,14.42,2.36,2.46,0.36,0,0,82.43,17.57
2613206,0.57,7.72,4.69,1.2,63.68,2.12,13.43,2.74,3.4,0.44,0,0,93.8,6.2
2613305,1.56,10.25,6.83,1.04,60.72,1.48,10.93,3.28,3.29,0.41,0.21,0,91.18,8.82
2613404,0.89,11.54,4.38,1.36,58.21,4.75,11.98,2.35,3.94,0.61,0,0,80.06,19.94
2613503,1.03,8.73,6.14,1.57,56.6,2.67,15.67,1.97,5.36,0.27,0,0,91.88,8.12
2613602,4.86,8.83,3.41,0.54,52.23,6.11,13.9,2.72,6.65,0.59,0.16,0,85.96,14.04
2613701,1.84,10,4.89,1.77,51.87,4.85,13.99,4.61,5.41,0.48,0.25,0.04,73.14,26.86
2613800,2.51,5.93,3.99,1.93,63.55,3.38,12.14,1.66,4.37,0.44,0.1,0,88.29,11.71
2613909,1.97,8.69,5.01,1.26,54.2,3.51,13.56,2.51,8.68,0.52,0.05,0.04,79.52,20.48
2614006,2.76,5.19,5.5,3.53,58.74,2.87,13.5,2.35,5.12,0.29,0.15,0,92.57,7.43
2614105,1.57,9.79,9.6,3.09,50.75,5.99,11.83,2.49,4.55,0.2,0.14,0,88.13,11.87
2614204,0.48,11.43,8.03,2.15,53.61,4.76,12.94,3.08,3.23,0.29,0,0,88.99,11.01
2614303,5.7,8.75,3.54,1.94,53.28,2.27,16.72,2.5,4.84,0.27,0.19,0,96.57,3.43
2614402,1.39,10.19,1.04,0.96,63.03,2.62,13.49,3.74,3.13,0.42,0,0,95.47,4.53
2614501,1.38,11.85,6.97,1.12,54.35,3.9,11.74,3.32,4.97,0.38,0,0,78.94,21.06
2614600,3.02,12.07,5.96,0.73,50.37,4.69,14.37,3.09,5,0.58,0.12,0,91.55,8.45
2614709,1.77,11.09,7.31,4.06,54.48,4.01,10.82,4.56,1.43,0.49,0,0,90.76,9.24
2614808,2.31,8.41,6.71,4.91,49.89,3.18,18.58,2.87,3.15,0,0,0,97.41,2.59
2614857,2.51,9.23,6.17,2.17,58.08,5.68,9.25,4.04,2.55,0.32,0,0,90.12,9.88
2615003,1.9,13.18,3.93,0.41,57.52,4.39,9.94,2.71,5.39,0.48,0.14,0,78.03,21.97
2615102,4.05,10.45,4.28,0.7,60.86,1.93,11.52,3.52,2.69,0,0,0,95.92,4.08
2615201,2.24,10.49,4.86,3.21,55.69,1.8,12.45,4.35,4.47,0.43,0,0,94.12,5.88
2615300,2.26,12.73,4.15,1.71,55.1,3.57,12.69,2.92,4.29,0.46,0.12,0,79.96,20.04
2615409,0.95,11.71,5.8,0.83,61.63,3.21,9.53,2.92,3.02,0.25,0.15,0,76.51,23.49
2615508,1.32,13.29,7.48,2.28,56.4,1.85,12.01,2.18,2.2,0.87,0.13,0,83.49,16.51
2615607,2.29,10.47,7.76,2.54,58.57,2.62,9.85,2.29,2.72,0.83,0,0.05,89.73,10.27
2615706,3.95,8.82,4.4,0.81,49.45,2.49,15.66,3.97,9.9,0.57,0,0,88.4,11.6
2615805,1.25,11.84,3.64,2.71,63.24,3.96,9.4,1.17,2.36,0.44,0,0,97.13,2.87
2615904,4.67,11.03,3.83,0.14,55.32,1.63,15.17,2.49,5.06,0.66,0,0,94.39,5.61
2616001,3.51,10.22,8.11,1.12,57.55,2.16,11.66,2.33,3.09,0.2,0.04,0,91.12,8.88
2616100,5.75,10.34,1.22,2.74,56.36,2.48,12.69,3.76,3.45,1.22,0,0,94.34,5.66
2616183,4.62,7.68,3.2,4.71,58.04,2.82,15.23,2.66,0.58,0.47,0,0,97.84,2.16
2616209,2.97,9.5,9.86,1.9,59.37,1.12,8.79,2.29,3.69,0.52,0,0,85.41,14.59
2616308,2.14,10.26,5.59,2.57,50.75,2.62,19.12,2.73,4.02,0.21,0,0,88.05,11.95
2616407,1.67,10.84,5.67,2.05,51.17,4.5,13.33,3.56,6.61,0.45,0.13,0.03,74.63,25.37
2616506,2.13,8.1,3.27,2.53,61.79,3.47,12.01,2.48,3.4,0.58,0.1,0.14,90.94,9.06
2700102,1.26,9.34,5.74,1.4,63.76,1.5,12.74,0.7,3.24,0.23,0.08,0,95.8,4.2
2700201,2.31,10.95,3.35,7.31,57.6,0.78,13.84,0.24,3.45,0.17,0,0,91.32,8.68
2700300,2.09,8.88,4.19,0.49,56.08,2.52,14.99,2.02,8.09,0.59,0.01,0.06,73.96,26.04
2700409,4.54,7.77,6.08,1.16,61.28,3.24,11.61,1.51,2.64,0.08,0,0.09,92.35,7.65
2700508,3.02,8.6,5.06,1.61,63.05,2.76,10.29,2.14,2.61,0.78,0.08,0,88.93,11.07
2700607,4.29,8.78,6.11,1.24,62.27,2.45,8.89,1.03,4.81,0.12,0,0,82.52,17.48
2700706,4.13,7.99,8.23,1.04,55.36,2.48,13.74,2.3,4.55,0.18,0,0,84.63,15.37
2700805,2.47,9.08,3.81,0.25,60.24,4.58,11.48,2.7,4.73,0.66,0,0,94.89,5.11
2700904,2.95,7.48,6.07,1.28,64.75,3.43,10.71,0.95,2.28,0.11,0,0,97.39,2.61
2701001,2.85,8.61,3.3,3.48,55.27,2.31,15.63,1.94,6.13,0.48,0,0,83.33,16.67
2701100,3.29,7.02,4.08,3.18,63.68,3.4,10.77,0.26,3.96,0.36,0,0,94.3,5.7
2701209,4.82,5.67,2.29,1.64,64.54,1.26,13.13,0.65,5.84,0.16,0,0,93.67,6.33
2701308,4.93,9.81,4.36,1.03,61.12,1.7,11.15,3.08,2.73,0.07,0,0,96.91,3.09
2701357,1.62,9.93,3.07,0.77,66.34,2.73,9.39,2.44,2.76,0.95,0,0,90.76,9.24
