"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1304062,0.053349624821031,0.508686086519793,0.0511963748941178,0.321240901628899,0.0655270121361589,0.10065981915615,0.1169215037404,8.27459372286317
1304104,0.463737258245021,0.359896247873849,0.0314609737670345,0.131407239215718,0.0134982808983771,0.189913199982082,0.0714289905293897,14.3079368749639
1304203,0.169923068771402,0.294774949128195,0.22755887053353,0.259006798250074,0.0487363133167989,0.152166072295135,0.0952937835833136,15.5303221730891
1304237,0.134070072403667,0.642860878856485,0.0367323455351072,0.165265666913243,0.0210710362914976,0.143830914494997,0.0528153252448031,7.19145620634068
1304260,0.424581660151465,0.337744852635727,0.0367478670259791,0.173109082581511,0.0278165376053173,0.107395980616118,0.127981814339699,14.0259953686412
1304302,0.610915769980271,0.236011087038091,0.0231605320809983,0.112882629903533,0.0170299809971072,0.249082991945257,0.021328864360318,20.1718854910578
1304401,0.141616221122807,0.56793767395447,0.0438590690768315,0.21615139073405,0.0304356451118418,0.091330537925769,0.134520355044122,7.38123973909571
1400027,0.190045142203835,0.685312872010655,0.0260716853482314,0.085393020048796,0.0131772803884823,0.0987611796929082,0.112751812136957,13.6909795062127
1400050,0.286333421392719,0.536338776355341,0.0404371077489879,0.122128847540644,0.0147618469623082,0.103973410401342,0.0816960273352179,17.9123928891163
1400100,0.00947914492520406,0.36944576995448,0.11798733272683,0.409853224215754,0.0932345281777322,0.0815264421587751,0.0982464952753528,26.7526680057756
1400159,0.385039454041373,0.432558470178432,0.0474692542830739,0.119606170469894,0.0153266510272268,0.156109981090004,0.0785607973444018,22.9534143754589
1400175,0.110574756312412,0.644177011982315,0.0682474234483889,0.106458978169615,0.0705418300872694,0.109598880320694,0.0857122136189705,15.0256883814641
1400209,0.103901866937145,0.622558271548731,0.0524177397929339,0.173706701552275,0.0474154201689147,0.119786505840686,0.0416531099858626,16.0934427749954
1400233,0.256463294318131,0.539071258800843,0.0478328624602,0.133369209381587,0.0232633750392394,0.142017303471471,0.0779525305847864,17.9288442211055
1400282,0.143763094530786,0.695819131304919,0.0306451108539979,0.114400075049251,0.0153725882610463,0.106389048169155,0.0811141323089422,13.7840517241379
1400308,0.13198112201882,0.541430449628029,0.0697684184683768,0.189261129254733,0.0675588806300413,0.110177823949506,0.0762427498940332,17.6612848014605
1400407,0.150657354684874,0.712034346619412,0.0302357095391351,0.0978344430401188,0.00923814611646058,0.106071513500906,0.0759343629298166,13.8971480307832
1400456,0.0346380901607673,0.715529426725424,0.037015118093291,0.177279330128095,0.0355380348924224,0.0725522674290551,0.118971779830676,13.1230423620026
1400472,0.104726674886971,0.520052975293419,0.0664109238708499,0.215757409690825,0.0930520162579349,0.141340444559493,0.0538969166329217,18.5360444248806
1400506,0.149271366679795,0.445028976537444,0.0727226692173522,0.192978112867833,0.139998874697575,0.134901845848118,0.12664345673364,22.0727769498261
1400605,0.219437134187555,0.538130779297353,0.0511813854494729,0.136826437723802,0.054424263341818,0.109615607165267,0.114604232263013,17.693893129771
1400704,0.0444512486154012,0.875606746935872,0.0124186126095296,0.0590401916374738,0.00848320020172366,0.121163449283772,0.0444836084654809,10.7547699757869
1500107,0.113374375282034,0.394767292999622,0.0465654480923557,0.371458399052791,0.0738344845731972,0.153569877038449,0.0583770423341616,9.04613159982597
1500131,0.188602359810242,0.378749543851113,0.0846125775453108,0.283748935652597,0.0642865831407371,0.0443887961584399,0.072718194176695,11.1365483608778
1500206,0.541723277127623,0.260619247337941,0.0449481590387489,0.131279385478405,0.0214299310172818,0.0777421908570604,0.125667314638478,16.4671698521067
1500305,0.309095583550374,0.475858195191201,0.0474676115849365,0.14120398833011,0.0263746213433787,0.150385533972065,0.0326513574437446,9.20783264287368
1500347,0.340873848830393,0.221561146725667,0.190796316257257,0.121489760027231,0.125278928159452,0.15964490991733,0.0370425656210573,15.5298263646709
1500404,0.327416796495246,0.388647659645043,0.0376923389081696,0.216973991351035,0.0292692136005067,0.074660642521752,0.030044740224731,10.0349327195467
1500503,0.10562133928345,0.267669058546109,0.271387881707616,0.234196269344219,0.121125451118605,-0.0379747651217633,0.0756468566164281,17.3271923144514
1500602,0.0859598443378518,0.151001393671395,0.254723752583288,0.422672175721612,0.0856428336858531,0.306061743992332,-0.0526029574528888,24.0497018419541
1500701,0.16613640979025,0.575027318705335,0.0451121275711012,0.172813778297827,0.0409103656354863,0.136686482869844,0.0454805329920296,7.16649918569597
1500800,0.00133396105886416,0.219160657240328,0.134211688295462,0.522541230375713,0.122752463029633,0.0869954928662362,0.0653202388929257,14.3149632967125
1500859,0.262260821481138,0.306685207321932,0.0531959590045511,0.303947478985902,0.0739105332064762,0.220487789521516,0.06888191195689,13.5826736865358
1500909,0.140298907623747,0.611488750911403,0.0367471317358025,0.184069158762388,0.0273960509666598,0.1658905466075,0.0212198061322051,6.71954916952281
1500958,0.27952446490801,0.477302438631667,0.0495892165018804,0.165129982403208,0.0284538975552344,0.0385254375565882,0.00461071366376564,8.4426139306059
1501006,0.29434780399397,0.556699808601094,0.0284303595928115,0.109470011348431,0.0110520164636935,0.118625606516301,0.0641138745618774,7.21263209333578
1501105,0.311435675228555,0.521758994310777,0.0310719112038743,0.120339333548142,0.0153940857086521,0.133617545925591,0.121005071139141,6.92915458695725
1501204,0.227922815637561,0.530798198416406,0.0300167817165793,0.185273611183198,0.0259885930462564,0.126729364826127,0.0410378285033677,7.47169079627715
1501253,0.594453828828829,0.239263411138411,0.0215243652743653,0.120981777231777,0.0237766175266175,0.147995821620446,0.046307131930384,23.6084592145015
1501303,0.0182352324083969,0.112345799665526,0.399316782995225,0.23697823385618,0.233123951074672,0.198753735808388,-0.0492800205566357,38.7393249055555
1501402,0.00220236081798071,0.157141196480212,0.120999973002889,0.569503586645641,0.150152883053278,0.0921566012693527,0.0252546074411981,21.1914732939723
1501451,0.228114478114478,0.472046333986632,0.0546698326549073,0.20975300266345,0.0354163525805317,0.0497387948121419,0.0436237998587492,9.03268270540173
1501501,0.00228383452735129,0.141907828941989,0.284154050331159,0.371463075597376,0.200191210602125,0.156571968548239,0.0976878341837106,25.7723419086061
1501576,0.274248802686074,0.360972395025537,0.102903663809021,0.220447792567848,0.0414273459115209,0.0914159249111186,0.0938752372874885,10.4518140252954
1501600,0.125780652981633,0.35525310284856,0.232891512292814,0.155959313815911,0.130115418061082,0.0874346454261483,0.206875975829235,9.46477116847487
1501709,0.130400627043744,0.373771093567127,0.0649449563410153,0.364916051326793,0.0659672717213202,0.139170385303507,0.0490199015158976,8.92018096111867
1501725,0.365578163771712,0.260129032258064,0.0448952853598015,0.274858560794045,0.0545389578163772,0.148421225229214,0.0645877328152209,16.5816326530612
1501758,0.29823484267076,0.390086978766948,0.0409056024558711,0.226566896904579,0.0442056792018419,0.127929371817209,0.0674921937923478,10.5762987012987
1501782,0.156645622385919,0.42114362238943,0.104812453159363,0.233400204650804,0.0839980974144846,-0.00590930914233823,0.0319464751966161,8.80087429330532
