"city_code","time.5min","time.6_30min","time.30_60min","time.1_2h","time.2hplus","time.avg"
4110102,22.53,66.93,8.83,1.28,0.43,18.8154
4110201,23.06,50.97,17.68,7.28,1.01,26.0476
4110300,25.37,46.64,19.42,7.76,0.81,26.3587
4110409,42.6,45.77,8.09,2.68,0.86,17.4531
4110508,35.06,53.28,10.14,1.19,0.33,17.3734
4110607,27.61,56.16,11.63,3.77,0.83,21.1118
4110656,30.87,55.41,10.24,2.6,0.87,19.5093
4110706,14.52,69.89,12.4,2.55,0.64,21.9492
4110805,31.34,60.38,4.48,3.11,0.67,18.0544
4110904,32.71,41.14,13.72,10.58,1.85,26.9567
4110953,34.73,59.42,5.2,0.64,0,15.3481
4111001,21.05,50.78,20.15,7.8,0.22,26.5444
4111100,16.41,46.95,27.73,8.74,0.17,29.82
4111209,34.41,58.39,6.28,0.78,0.14,15.9267
4111258,9.22,34.56,25.84,26.52,3.86,46.8098
4111308,14.35,61.5,18.9,3.84,1.41,25.4405
4111407,17.05,64.31,14.57,3.73,0.35,22.7618
4111506,22.72,60.3,11.87,3.26,1.86,22.4975
4111555,18.97,58.53,15.18,5.73,1.59,25.3799
4111605,26.34,49.1,19.92,4.02,0.62,23.481
4111704,31.08,61.67,5.56,1.68,0,16.6686
4111803,14.07,61.3,19.49,4.67,0.47,25.275
4111902,19.35,68.52,8.7,2.96,0.47,20.4441
4112009,15.06,65.21,15.79,2.66,1.27,23.5143
4112108,22.83,62.65,11.86,2.22,0.45,20.2935
4112207,28.66,59.77,7.09,3.32,1.16,19.7621
4112306,22.42,61.16,12.59,3.47,0.36,21.3503
4112405,22.44,62.59,12.72,2.25,0,20.1372
4112504,22.76,59.97,11.52,4.98,0.77,22.5226
4112603,46.63,44.16,4.71,4.14,0.36,16.5578
4112702,17.38,48.57,27.46,6.21,0.38,28.0136
4112751,21.42,57.42,13.68,7.24,0.23,24.3546
4112801,24.76,66.53,6.71,1.62,0.37,18.1349
4112900,23.07,52.25,20.34,3.22,1.11,23.9415
4112959,33.74,58.16,3.08,4.26,0.75,18.2758
4113007,21.57,67.49,9.73,1.21,0,18.6942
4113106,31.26,58.35,9.83,0.35,0.21,17.0565
4113205,16.12,64.94,12.39,5.27,1.28,24.3497
4113254,29.03,57.99,10.08,2.66,0.24,19.1077
4113304,18.73,63.44,14.81,2.09,0.93,22.0172
4113403,41.88,43.95,8.76,4.57,0.85,19.08
4113429,37.01,51.66,9.38,1.25,0.7,17.3353
4113452,22.84,41.62,18.09,14.87,2.57,33.2411
4113502,26,65.65,6.34,1.57,0.44,17.911
4113601,22,65.12,11.92,0.65,0.3,19.1306
4113700,10.15,58.67,25.04,5.82,0.32,27.9581
4113734,27.74,51.01,14.58,5.09,1.58,23.6068
4113759,27.42,56.57,12.16,3.85,0,20.4906
4113809,28.08,51.34,12.97,7.03,0.59,23.5167
4113908,24.52,62.21,10.63,2.2,0.45,19.7273
4114005,32.84,58.23,7.44,1.18,0.31,16.9054
4114104,12.49,60.69,24.32,2.5,0,24.7427
4114203,16,63.02,14.96,5.61,0.42,24.4286
4114302,17.44,44.54,18.23,16.06,3.73,36.0227
4114351,44.14,38.54,11.95,3.69,1.68,19.8587
4114401,32.52,59.51,6.73,0.97,0.26,16.5513
4114500,27.64,61.41,9.96,0.89,0.09,17.8268
4114609,27.17,68.18,4.12,0.41,0.13,16.0099
4114708,21.32,45.77,22.56,7.99,2.35,29.4676
4114807,20.97,63.31,13.6,2,0.12,20.5083
4114906,17.12,58.8,20.3,3.66,0.12,24.013
4115002,26,52.26,17.36,4.21,0.18,22.5238
4115101,12.14,53.35,21.24,11.32,1.95,32.296
4115200,10.79,69.14,17.1,2.59,0.37,23.4547
4115309,24.34,59.38,14.16,2.13,0,20.1944
4115358,32.13,61.24,6.19,0.28,0.16,15.8592
4115408,27.61,62.47,7.43,2.12,0.37,18.3206
4115457,46.94,39.58,11.05,2.43,0,16.6309
4115507,16.33,62.68,17.95,3.05,0,22.9214
4115606,17.11,75.68,6.07,1.04,0.1,18.2654
4115705,21.16,63.78,10.7,3.54,0.82,21.5234
4115739,28.53,59.42,10.51,1.54,0,18.2376
4115754,17.22,71.56,10.12,0.58,0.52,19.4418
4115804,22.23,66.52,10.13,0.96,0.16,18.6996
4115853,45.79,48.55,4.16,1.38,0.13,14.2985
4115903,23.61,44.16,28.38,3.85,0,25.3653
4116000,20.06,48.08,25.99,5.6,0.27,26.7169
4116059,33.51,57.49,8.19,0.54,0.27,16.5192
4116109,19.09,46.81,20.13,11.77,2.2,31.6718
4116208,20.76,61,13.84,3.53,0.88,22.479
4116307,27.43,49.04,20.17,3.14,0.22,22.3652
4116406,15.17,35.32,43.96,5.37,0.17,31.9351
4116505,29.04,45.38,23.78,1.8,0,21.9414
4116604,15.08,66.93,16.77,0.82,0.4,21.5659
4116703,26.5,60.26,11.21,2.04,0,19.0523
4116802,25.98,57.57,12.57,3.44,0.43,20.9301
4116901,21.42,58.15,13.41,6.72,0.29,23.9685
4116950,25.14,57.31,14.04,3.29,0.22,21.1158
4117008,31.86,54.33,10.92,2.54,0.35,18.9924
4117057,39,46.16,11.33,1.77,1.74,19.0383
4117107,25.91,64.22,7.22,2.09,0.56,18.6571
4117206,23.24,55.73,11.78,8.9,0.35,24.9244
4117214,29.65,57.18,9.39,2.5,1.27,19.7744
4117222,41.22,55.06,3.42,0.18,0.11,13.8048
4117255,29.1,63.29,6.06,1.08,0.47,17.1102
4117271,37.69,49.27,11.79,1.24,0,17.1746
4117297,30.11,60.7,8.58,0.62,0,16.8505
4117305,16.07,48.3,27.1,6.4,2.12,29.9965
4117404,31.56,30.32,34.98,3.14,0,25.6026
4117453,16.07,63.98,17.86,1.68,0.41,22.3609
4117503,8.6,55.42,29.97,5.97,0.04,29.3131
4117602,19.88,63.04,12.83,3.78,0.48,22.0927
4117701,20.35,64.46,11.34,3.17,0.7,21.4163
4117800,38.05,53.16,6.79,1.69,0.31,16.4198
4117909,25.65,67.79,5.57,0.79,0.2,16.9422
4118006,23.99,55.45,17.72,2.83,0,21.7015
4118105,14.39,56.64,24,3.9,1.06,26.4967
4118204,11.65,71.7,14.53,1.61,0.51,22.088
4118303,33.39,40.26,16.73,7.81,1.8,25.6338
4118402,18.38,68.07,11.04,1.97,0.55,20.5726
4118451,36.5,62.51,0.99,0,0,13.5223
4118501,17.83,69.72,11.25,0.96,0.24,19.6556
4118600,18.56,68.8,10.76,1.54,0.34,19.948
4118709,28.08,64.62,6.03,1.09,0.18,16.9461
4118808,30.89,57.37,8.67,2.73,0.33,18.6256
4118857,23.43,59.39,12.26,3.83,1.1,22.1457
4118907,21.77,72.75,4.51,0.78,0.18,17.131
4119004,34.11,55.44,8.69,1.57,0.19,17.2362
4119103,20.77,66.22,10.06,1.3,1.64,20.6231
4119152,7.55,43.25,34.51,13.62,1.07,37.234
4119202,33.76,58.54,6.42,0.84,0.44,16.3982
4119251,30.79,60.85,5.48,1.97,0.91,17.8235
4119301,24.82,61.43,9.21,3.87,0.67,20.7299
4119400,18.31,60.12,15.36,5.6,0.62,24.4331
4119509,4.3,31.32,37.68,24.43,2.27,47.5196
4119608,24.51,61.36,11.32,2.12,0.69,20.1003
4119657,33.24,42.54,19.47,4.75,0,22.3557
4119707,33.5,47.05,15,4.45,0,20.899
4119806,32.07,61.14,5.63,0.87,0.29,16.2732
4119905,10.44,56.57,25.68,6.69,0.62,29.0256
4119954,25.06,57.37,13.24,3.85,0.48,21.5786
4120002,12.11,59.59,19.96,7.9,0.43,27.9397
4120101,25.68,64.2,8.43,1.69,0,18.1545
4120150,28.52,51.9,15.07,4.14,0.37,21.7195
4120200,25.7,64.6,7.96,0.87,0.87,18.322
4120309,35.13,55.15,8.56,0.92,0.23,16.6395
4120333,13.67,71.5,13.02,1.82,0,21.0505
4120358,32.88,62.57,3.43,1.12,0,15.4581
4120408,19.67,52.32,24.72,3.29,0,24.4861
4120507,31.96,56.79,6.98,3.38,0.89,19.0712
4120606,19.91,61.43,16.09,2.39,0.19,21.6724
4120655,29.89,48.12,13.32,8.36,0.31,24.0461
4120705,28.53,62.92,6.93,1.62,0,17.3286
4120804,7.14,56.97,23.59,9.77,2.53,33.0561
4120853,34.36,62.25,3.14,0,0.25,14.636
4120903,19.91,69.32,7.05,2.95,0.77,20.2246
4121000,31.51,46.17,13.92,4.91,3.49,24.7571
4121109,25.92,47.07,14.99,9.59,2.44,28.0731
4121208,19.11,51.65,18.71,8.55,1.98,28.743
4121257,38.94,38.03,18.87,1.95,2.2,21.6789
4121307,31.37,42.22,14.09,10.66,1.66,27.0946
4121356,26.07,56.75,3.97,10.36,2.84,26.037
4121406,29.66,64.03,5.02,1.13,0.15,16.4644
4121505,20.21,65.46,12.77,1.49,0.08,19.9768
4121604,52.61,43.79,3.16,0.44,0,12.3307
4121703,19.82,57.5,16.3,4.34,2.05,25.042
4121752,32.05,59.13,7.92,0.91,0,16.6289
4121802,30.43,58.91,8.19,1.84,0.63,18.2228
4121901,24.76,51.21,13.74,8.81,1.48,26.3438
4122008,30.06,62.61,6.29,0.91,0.13,16.5783
4122107,13.33,60.21,21.98,4.04,0.44,25.5593
4122156,68.49,26.22,4.05,0.98,0.26,11.1606
4122172,25.92,62.89,8.95,2.25,0,18.6687
4122206,7.75,42.24,24.95,22.83,2.23,42.4412
4122305,13.39,69.87,13.47,3.06,0.21,22.3136
4122404,13.96,69.3,14.18,1.94,0.62,22.043
4122503,22.64,65.06,9.41,2.6,0.29,19.7653
4122602,29.28,59.9,8.75,1.83,0.24,18.1185
4122651,27.67,57.57,12.54,1.94,0.28,19.4711
4122701,31.31,53.45,13.76,1.41,0.07,18.7315
4122800,41.38,47.26,7.88,3.48,0,17.2538
4122909,31.34,53.38,10.84,4.32,0.13,20.0974
4123006,23.49,68.34,6.32,1.34,0.51,18.1377
4123105,24.06,57.01,17.39,1.54,0,20.6763
4123204,31.05,53.42,12.82,2.71,0,19.3761
4123303,30.32,50.26,11.08,7.41,0.93,23.3338
4123402,22.45,63.96,11.26,1.93,0.4,19.9193
4123501,32.95,57.94,7.36,1.12,0.63,17.1527
4123600,34.87,36.43,11.44,16.13,1.13,29.3219
4123709,33.63,55.62,7.55,2.78,0.43,18.1086
4123808,33.09,60.17,4.49,2.11,0.14,16.5726
4123824,36.09,57.68,4.79,1.22,0.22,15.7044
4123857,32.89,51.31,11.28,3.15,1.37,20.4353
4123907,21.47,63.63,12.23,2.32,0.35,20.5384
4123956,30.56,47.36,13.02,7,2.06,24.6838
4124004,21.53,61.77,7.57,7.3,1.84,24.3796
4124020,21.28,55.43,17.73,5.14,0.43,24.1619
4124053,18.66,58.6,17.53,5.05,0.16,24.1065
4124103,19.84,59.97,15.96,3.51,0.72,22.9916
4124202,29.65,29.08,23.47,11.11,6.69,35.3054
4124301,28.71,61.21,5.28,4.55,0.25,19.2243
4124400,17.53,74.06,6.87,1.18,0.35,18.7808
4124509,35.71,51.7,9.08,3.35,0.15,18.3725
4124608,34.54,46.91,12.96,5.37,0.22,21.0998
4124707,27.28,53.52,13.87,3.7,1.63,22.5251
4124806,26.53,65.25,6.87,1.16,0.18,17.423
4124905,16.96,34.78,21.9,22.16,4.2,41.9474
4125001,21.98,56.18,12.62,8.32,0.91,25.4704
4125100,23.67,53.09,21.62,1.62,0,21.9267
4125209,39.63,54.1,5.8,0.48,0,14.7615
4125308,33.05,50.67,10.51,5.45,0.32,20.7916
4125357,32.68,61.35,3.11,1.87,0.99,16.9475
4125407,31.57,55.36,5.62,3.42,4.04,21.9983
4125456,33.5,34.94,24.93,6.32,0.31,25.2427
4125506,8.7,50.56,29.41,10.59,0.73,33.1773
4125555,46.76,44.25,7.69,1.16,0.14,14.9755
4125605,15.99,72.23,9.74,1.73,0.31,20.1129
4125704,27.82,62.59,7.29,1.63,0.67,18.2087
4125753,28.36,47.68,18.27,5.14,0.54,23.4959
4125803,13.51,63.09,14.76,8.55,0.09,26.4767
4125902,42.31,51.61,5.11,0.97,0,14.5778
4126009,22.8,53.78,16.59,6.25,0.57,24.5949
4126108,22.62,65.72,11.05,0.61,0,18.4821
4126207,37.97,50.49,8.39,1.81,1.35,18.0112
4126256,8.16,58.38,29.01,4.12,0.33,28.0749
4126272,32.64,60.33,5.93,0.91,0.19,16.2069
4126306,19.81,62.5,12.98,4.52,0.19,22.3775
4126355,32.7,58.09,8.33,0.88,0,16.6317
4126405,29.62,55.8,8.33,5.36,0.88,21.1535
4126504,20.02,68.96,8.12,2.55,0.34,19.7708
4126603,20.3,66.15,11.8,1.45,0.31,19.909
4126652,36.81,52.07,8.58,1.64,0.89,17.6181
4126678,16.05,60.01,18.75,4.91,0.28,24.7968
4126702,24.19,63.34,11.42,0.92,0.14,18.7457
4126801,16.82,76.47,5.84,0.86,0,18.0076
4126900,19.13,53.85,22.05,4.47,0.5,25.195
4127007,29.65,58.84,8.32,3.19,0,18.6887
4127106,11.83,63.1,19.2,4.87,1,26.1725
4127205,17.23,66.58,10.12,5.6,0.47,23.0039
4127304,22.01,51.5,19.68,5.92,0.89,25.6225
4127403,27.29,59.89,9.79,2.71,0.33,19.3852
4127502,24.08,62.07,10.92,1.9,1.03,20.2366
4127601,21.71,55.82,19.47,2.87,0.13,22.6336
4127700,18.18,69.76,10.02,1.78,0.26,19.8888
4127809,26.43,56.45,13.03,3.73,0.36,21.135
4127858,30.97,57.75,10.15,0.95,0.17,17.57
4127882,19.9,37.93,29.98,11.79,0.4,32.4044
4127908,19.54,54.21,21.83,4.13,0.3,24.6353
4127957,27.86,60.31,9.57,1.6,0.66,18.7873
4127965,19.12,62.69,12.6,4.26,1.33,23.3402
4128005,27.04,64.77,6.42,1.77,0,17.4926
4128104,15.97,71.72,10.07,1.76,0.48,20.3996
4128203,17.43,69.81,10.05,2.05,0.65,20.5848
4128302,36.75,38.74,19.88,4.63,0,21.9237
4128401,25.92,59.54,9.96,3.71,0.87,20.8782
4128500,19.29,64.12,11.32,4.29,0.98,22.6371
4128534,29.78,53.52,10.44,5.94,0.32,21.5506
4128559,35.19,47.74,12.9,3.8,0.37,20.0217
4128609,32.7,56.73,9.41,1.15,0,17.1159
4128625,34.77,52.34,8.72,3.59,0.58,19.0107
4128633,17.4,42.51,26.66,10.86,2.57,33.3768
4128658,32.31,53.45,9.79,4.46,0,19.656
4128708,19.7,66.09,11.52,1.98,0.71,20.6992
4128807,25.73,59.54,8.81,5.3,0.61,21.4702
4200051,44.45,45.66,6.02,2.76,1.1,16.9543
4200101,22.46,67.84,8.26,1.32,0.12,18.3832
4200200,28.62,64.26,6.1,0.74,0.28,16.7448
4200309,13.05,74.36,11.06,1.23,0.29,20.4693
4200408,32.25,55.73,9.21,2.39,0.43,18.4554
4200507,33.01,53.37,12.34,1.12,0.16,18.0101
4200556,28.15,64.89,4.19,1.11,1.67,17.9762
4200606,20.28,43.38,21.92,12.97,1.45,32.0994
4200705,34.72,55.82,7.12,1.62,0.72,17.3096
4200754,42.96,42.28,10.18,4.59,0,18.4704
4200804,38.24,57.93,2.71,0.86,0.27,14.6569
4200903,22.23,67.14,8.63,2.01,0,18.8892
4201000,34.83,51.87,8.81,2.07,2.42,19.8096
4201109,37.75,51.44,9.73,1.09,0,16.5062
4201208,18.71,56.36,13.75,9.81,1.38,27.7528
4201257,23.37,64.6,10.35,1.42,0.25,19.032
4201273,37.96,41.39,17.05,3.26,0.33,20.3507
4201307,15.24,40.82,30.63,12.92,0.4,34.0011
4201406,21.92,68.38,7.94,1.62,0.13,18.5914
4201505,36.51,59.73,3.58,0.18,0,14.3499
4201604,34.04,61.29,4.22,0.44,0,15.0292
4201653,34.72,49.69,13.92,1.27,0.4,18.5672
4201703,25,66.94,7.39,0.67,0,17.2277
4201802,44.13,51.65,3.27,0.95,0,13.83
4201901,31.77,59.51,8.47,0.24,0,16.3278
4201950,14.18,70.05,11.87,3.05,0.84,22.4125
4202008,15.6,71.73,10.7,1.67,0.3,20.3694
4202057,30.52,49.32,16.84,3.31,0,20.9606
4202073,25.67,66.47,5.87,1.8,0.19,17.7376
4202081,53.46,43.88,1.88,0.45,0.33,12.2184
4202099,67.09,29.11,2.9,0.57,0.33,10.8083
4202107,24.66,60.25,11.22,2.99,0.88,20.874
4202131,25.32,65.23,6.2,2.24,1.01,19.0254
4202156,30.94,55.08,7.05,5.37,1.56,21.3389
4202206,24.12,57.5,14.51,3.75,0.13,21.6165
4202305,7.69,51.09,34.15,6.53,0.54,31.4732
4202404,10.28,59.67,25.22,4.59,0.25,27.0346
4202438,18.48,57.61,15.66,7.39,0.86,26.0238
4202453,22.21,66.86,9.26,1.67,0,18.8153
4202503,26.94,52.13,15.41,5.01,0.52,22.7979
4202537,11.34,80.29,7.19,1.17,0,19.3077
4202578,34.11,60.67,4.78,0.22,0.22,15.2391
4202602,26.99,62.16,7.84,2.72,0.3,18.8743
4202701,30.53,57.75,9.69,1.89,0.14,18.151
4202800,23.45,68.44,7.69,0.42,0,17.3302
4202859,27.59,64.95,6.27,0.87,0.33,17.071
4202875,26.09,61.22,9.5,2.43,0.76,19.6981
4202909,18.67,69.29,10.55,1.32,0.16,19.5332
4203006,15.15,69.21,12.97,2.11,0.56,21.6228
4203105,50.08,43.98,4.76,0.95,0.22,13.6814
4203154,22.71,44.69,17.45,8.25,6.9,32.7372
4203204,9.87,74.94,14.27,0.81,0.1,21.2532
4203253,36.02,35.17,21.02,4.17,3.61,25.6756
4203303,21.22,67.59,8.25,2.28,0.66,19.7837
4203402,29.54,57.55,10.11,2.39,0.41,19.0285
4203501,22.54,66.82,7.11,2.71,0.82,19.7771
4203600,25.17,60.86,11.14,2.74,0.1,19.8123
4203709,39.65,48.41,10.01,1.52,0.41,17.0608
4203808,18.16,70.21,10.1,1.25,0.28,19.5518
4203907,19.8,68.12,10.96,0.88,0.24,19.2636
4203956,14.47,74.68,10.08,0.67,0.1,19.4249
4204004,34.99,48.19,13.11,3.27,0.45,19.8062
4204103,27.87,45.05,19.53,7.56,0,25.095
4204152,30.17,63.3,5.47,0.52,0.54,16.48
4204178,37.66,47.7,9.75,2.71,2.19,19.9235
4204194,65.24,31.85,2.59,0.32,0,10.4485
4204202,15.1,70.72,12.58,1.38,0.22,20.6516
4204251,19.92,67.11,10.98,1.7,0.29,19.8948
4204301,18.85,69.1,10.19,1.79,0.07,19.661
4204350,27.19,66.43,6.38,0,0,16.1879
4204400,25.21,58.54,14.07,1.88,0.3,20.1812
4204459,32.25,55.41,7.75,2.82,1.78,19.7478
4204509,16.01,64.36,18.03,1.54,0.07,21.9688
4204558,23.17,62.39,9.04,4.59,0.81,21.5597
4204608,13.32,69.63,14.9,1.88,0.26,21.9084
4204707,29.56,64.55,4.78,0.76,0.35,16.352
4204756,40.04,45.41,10.95,3.6,0,18.3433
4204806,19.41,67.37,10.79,1.85,0.58,20.3136
4204905,33.65,58.36,6.83,1.16,0,16.3048
4205001,27.38,64.54,7.11,0.67,0.3,17.1487
4205100,30.29,62.55,6.26,0.69,0.21,16.4635
4205159,29.19,57.72,10.25,2.85,0,19.0266
4205175,41.88,35.45,2.49,12.42,7.75,30.0735
4205191,34.72,60.54,4.5,0.24,0,14.8742
4205209,31.93,60.65,6.05,1.37,0,16.469
4205308,27.23,61.1,8.84,2.56,0.27,18.9655
4205357,37.91,52.71,8.58,0.8,0,15.9643
4205407,9.64,57.44,24.76,7.53,0.64,29.5082
4205431,6.34,85.73,5.85,2.08,0,20.2529
4205456,13.73,62.28,20.97,3.02,0,24.0514
4205506,16.91,64.9,15.99,1.94,0.25,21.769
4205555,44.06,45.98,8.96,0.74,0.26,15.4894
4205605,26.16,65.41,3.69,3.66,1.09,19.3443
4205704,23.92,67.81,6.42,1.36,0.5,18.1148
4205803,24.28,63.33,9.81,2.41,0.17,19.4009
4205902,18.95,65.61,14,1.35,0.09,20.3803
4206009,22.98,45.77,20.74,10.17,0.34,28.2816
4206108,34.91,58.34,5.12,1.18,0.46,16.1647
4206207,21.35,67.43,10.63,0.46,0.13,18.5584
4206306,30.62,62.49,6.19,0.56,0.13,16.2247
4206405,29.5,65.52,3.66,0.77,0.55,16.2686
4206504,14.98,72.29,11.79,0.87,0.07,19.9337
4206603,34.65,58.41,6.6,0.34,0,15.5223
4206652,18.85,69.11,9.69,2.36,0,19.8668
4206702,13.41,73.66,11.95,0.5,0.48,20.3328
4206751,38.48,54.4,6.57,0,0.55,15.3325
4206801,29.44,57.45,11.36,1.75,0,18.5
4206900,20.96,71.61,6.41,1.02,0,17.7403
4207007,19.16,64.85,14,1.68,0.31,20.815
4207106,21.73,61.96,13.38,2.85,0.09,20.9333
4207205,25.18,61,10.73,2.62,0.47,19.9895
4207304,19.59,72.18,6.79,1.02,0.42,18.4494
4207403,38.62,57.47,3.09,0.58,0.24,14.4761
4207502,17,65.74,14.57,2.4,0.29,21.7477
4207577,46.6,52.24,1.16,0,0,12.2552
4207601,27.79,62.29,6.36,3.3,0.26,18.7457
4207650,45.68,49.76,4.16,0.4,0,13.4728
4207684,26.72,45.98,17.61,8.72,0.97,26.5489
4207700,43.23,53.44,2.86,0.47,0,13.4907
4207759,26.63,62.36,9.62,0.75,0.65,18.3403
4207809,26.91,49.54,14.56,8.33,0.65,25.0917
4207858,1.58,43.86,44.03,9.85,0.68,37.4683
4207908,35.36,56.59,5.76,2.02,0.26,16.6762
4208005,28.25,59.32,10.68,1.62,0.13,18.5101
4208104,27.93,58.71,11.08,2.12,0.15,19.0383
4208203,14.17,74.21,10.26,1.05,0.31,20.0003
4208302,19.87,66.35,11.3,2.16,0.32,20.3495
4208401,28.84,63.62,5.87,1.22,0.45,17.1731
4208450,27.37,59.4,10.46,2.1,0.66,19.4495
4208500,24.62,67.03,7.85,0.49,0,17.2699
4208609,46.79,43.45,5.3,4.35,0.1,16.5805
4208708,22.05,64.48,10.72,2.34,0.41,20.1309
4208807,24.46,63.52,9.98,1.54,0.51,19.1456
4208906,11.84,71.09,15.11,1.73,0.23,22.0207
4208955,43.2,43.45,11.89,0.7,0.76,16.8735
4209003,26.01,61.64,10.72,1.12,0.52,18.8517
4209102,9.15,57.69,27.2,5.64,0.33,28.5537
4209151,27.9,64.81,5.23,2.06,0,17.2683
4209177,13.17,70.55,14.04,2.24,0,21.6915
4209201,37.9,56.65,5.46,0,0,14.549
4209300,13.77,64.94,17.66,2.99,0.65,23.7957
4209409,17.97,62.57,15.35,3.32,0.79,23.0046
4209458,39.17,51.95,7.25,1.63,0,16.039
4209508,26.93,67.53,4.67,0.73,0.13,16.4164
4209607,17.84,60.41,17.86,3.69,0.19,23.3518
4209706,23.57,47.6,19.6,8.56,0.68,27.0865
4209805,36.36,57.34,5.42,0.87,0,15.3612
4209854,46.33,47.66,5.19,0.82,0,13.9688
4209904,19.61,69.59,9.43,1.07,0.3,19.0732
4210001,29.75,59.82,7.97,2.26,0.19,18.1036
4210035,28.38,66.14,4.38,0.95,0.15,16.3302
4210050,65.07,24.61,8.53,1.37,0.42,13.2588
4210100,18.77,63.11,15.31,2.08,0.73,21.9358
4210209,34.9,53.32,9.51,1.12,1.15,18.0101
4210308,20.81,64.98,12.64,1.37,0.19,19.8859
4210407,19.78,68.51,10.15,1.25,0.32,19.3973
4210506,26.78,67.15,5.67,0.29,0.12,16.3825
4210555,37.97,52.84,6.1,2.75,0.34,17.0377
4210605,21.53,63.06,11.55,3.39,0.48,21.2518
4210704,26.68,45.3,22,5.32,0.7,25.016
4210803,25.33,65.32,8.63,0.51,0.22,17.6306
4210852,34.68,58.83,4.79,1.71,0,16.0179
4210902,28.41,67.6,3,0.56,0.43,15.9585
4211009,31.25,64.11,3.45,1.19,0,15.7258
4211058,12.69,58.08,18.97,9.35,0.91,29.1324
4211108,26.14,55.61,12.42,5.6,0.23,22.2218
4211207,29.99,65.77,4.02,0.16,0.06,15.3631
4211256,37.27,59.51,3.23,0,0,14.0288
4211306,15.39,64.89,17.28,2.3,0.14,22.4637
4211405,41.24,54.97,3.36,0.3,0.14,13.9066
4211454,53.4,38.16,7.39,0.85,0.21,13.8813
4211504,27.54,64.44,7.05,0.71,0.26,17.0997
4211603,23.67,66.69,7.97,1.33,0.34,18.3792
4211652,21.82,57.91,16.84,1.89,1.55,22.6538
4211702,27.24,62.56,9.25,0.95,0,17.6403
4211751,14.99,71.27,11.36,2.24,0.15,20.8861
4211801,19.27,70.42,9.15,1.05,0.11,18.8336
4211850,45.18,46.44,6.97,1.4,0,15.0147
4211876,24.34,31.14,19.03,23.25,2.25,39.0107
4211892,31.59,56.08,11.13,1.21,0,17.7714
4211900,9.67,50.74,29.22,9.75,0.62,32.2847
4212007,31.73,61.1,5.88,1.29,0,16.3915
4212056,24.52,55.71,16.48,2.63,0.67,21.8408
4212106,44.71,48.42,5.07,1.8,0,14.8526
4212205,24.86,58.5,13.84,2.61,0.19,20.578
4212239,29.54,60.28,8.8,0.86,0.53,17.6974
4212254,25.45,68.61,5.55,0.25,0.14,16.5128
4212270,46.31,46.76,2.97,3.67,0.29,15.7198
4212304,27.21,51.77,12.83,7.89,0.3,23.9136
4212403,27.91,58.89,11.75,1.2,0.25,18.6632
4212502,20.03,65.17,12.46,1.61,0.71,20.6401
4212601,35.65,48.63,11.74,2.45,1.53,19.8599
4212700,28.35,64.4,5.98,1.28,0,16.8525
4212809,18.87,68.07,11.41,1.19,0.45,19.9416
4212908,29.44,65.97,4.03,0.32,0.25,15.7481
4213005,28.74,66.16,4.8,0,0.3,15.8658
4213104,29.61,58.31,10.42,1.51,0.15,18.2043
4213153,56.09,35.04,8.12,0.74,0,13.4317
4213203,17.08,67.49,13.85,1.4,0.18,20.7107
4213302,20.14,65.61,12.64,1.42,0.19,20.0108
4213351,18.82,71.61,6.81,2.76,0,19.3793
4213401,18.99,51.01,15.6,12.56,1.84,30.6633
4213500,20.18,72.05,6.6,1.08,0.09,18.028
4213609,20.5,68.44,9.84,0.8,0.41,18.9842
4213708,29.7,62.52,6.68,0.51,0.59,16.9116
4213807,30.78,63.99,4.09,1.03,0.11,15.9567
4213906,40.54,41.3,14.37,2.85,0.94,19.6205
4214003,29.75,66.01,3.46,0.78,0,15.6283
4214102,35.61,50.96,11.42,1.58,0.43,18.0303
4214151,77.17,21.45,1,0,0.37,8.6135
4214201,24.29,66,7.07,1.92,0.71,18.856
4214300,41.53,49.97,8.19,0.3,0,15.0266
4214409,35.19,57.16,6.85,0.5,0.3,15.9408
4214508,36.33,52.18,9.61,1.64,0.24,17.2974
4214607,31.52,62.08,5.45,0.96,0,16.0669
4214706,23.21,65.38,10.12,1.29,0,18.6439
4214805,16.89,75.39,6.8,0.67,0.25,18.3777
4214904,60.19,36.74,2.73,0.18,0.16,11.2052
4215000,18.55,64.03,12.48,3.44,1.5,22.9649
4215059,35.89,55.17,8.26,0.67,0,16.0451
4215075,34.44,56.57,6.3,1.74,0.96,17.4576
4215109,21.85,66.37,9.63,2.03,0.11,19.3316
4215208,61.41,32.5,5.56,0.53,0,11.8995
4215307,29.25,66.43,3.72,0.24,0.36,15.7419
4215356,47.54,37.6,10.35,3.04,1.48,18.3145
4215406,27.26,69.14,3.21,0.1,0.29,15.6907
4215455,35.16,60.07,4.07,0.5,0.2,15.0921
4215505,19.04,65.77,13.1,2.08,0,20.5576
4215554,55.56,39.38,3.54,1.52,0,12.8274
4215604,33.38,59.69,5.76,0.58,0.6,16.2472
4215653,26.33,65.98,5.34,1.2,1.15,18.0559
4215679,24.97,64.34,9.72,0.39,0.58,18.2507
4215687,45.04,44.56,6.97,3.43,0,16.4963
4215695,33.89,59.19,3.88,3.04,0,16.8307
4215703,15.39,49.61,21.48,12.83,0.69,31.7403
4215752,50.3,45.48,2.72,1.5,0,13.2754
4215802,15.39,68.04,14.52,1.76,0.29,21.4827
