"city_code","metro_class"
3129608,"non-metro/urban"
3129657,"non-metro/urban"
3129707,"non-metro/urban"
3129905,"non-metro/urban"
3130002,"non-metro/urban"
3130051,"non-metro/urban"
3130200,"non-metro/urban"
3130309,"non-metro/urban"
3130408,"non-metro/urban"
3130507,"non-metro/urban"
3130556,"non-metro/urban"
3130606,"non-metro/urban"
3130655,"non-metro/urban"
3130705,"non-metro/urban"
3130804,"non-metro/urban"
3130903,"non-metro/urban"
3131109,"non-metro/urban"
3131208,"non-metro/urban"
3131406,"non-metro/urban"
3131505,"non-metro/urban"
3131604,"non-metro/urban"
3131703,"non-metro/urban"
3131802,"non-metro/urban"
3132008,"non-metro/urban"
3132107,"non-metro/urban"
3132305,"non-metro/urban"
3132404,"non-metro/urban"
3132503,"non-metro/urban"
3132602,"non-metro/urban"
3132701,"non-metro/urban"
3132800,"non-metro/urban"
3132909,"non-metro/urban"
3133006,"non-metro/urban"
3133105,"non-metro/urban"
3133204,"non-metro/urban"
3133303,"non-metro/urban"
3133402,"non-metro/urban"
3133501,"non-metro/urban"
3133600,"non-metro/urban"
3133758,"non-metro/urban"
3133907,"non-metro/urban"
3134004,"non-metro/urban"
3134103,"non-metro/urban"
3134202,"non-metro/urban"
3134301,"non-metro/urban"
3134400,"non-metro/urban"
3134509,"non-metro/urban"
3134707,"non-metro/urban"
3134806,"non-metro/urban"
3134905,"non-metro/urban"
3135050,"non-metro/urban"
3135076,"non-metro/urban"
3135100,"non-metro/urban"
3135209,"non-metro/urban"
3135308,"non-metro/urban"
3135357,"non-metro/urban"
3135407,"non-metro/urban"
3135456,"non-metro/urban"
3135506,"non-metro/urban"
3135605,"non-metro/urban"
3135704,"non-metro/urban"
3135803,"non-metro/urban"
3135902,"non-metro/urban"
3136009,"non-metro/urban"
3136207,"non-metro/urban"
3136306,"non-metro/urban"
3136405,"non-metro/urban"
3136504,"non-metro/urban"
3136520,"non-metro/urban"
3136553,"non-metro/urban"
3136579,"non-metro/urban"
3136702,"non-metro/urban"
3136801,"non-metro/urban"
3136900,"non-metro/urban"
3136959,"non-metro/urban"
3137007,"non-metro/urban"
3137106,"non-metro/urban"
3137205,"non-metro/urban"
3137304,"non-metro/urban"
3137403,"non-metro/urban"
3137502,"non-metro/urban"
3137536,"non-metro/urban"
3137700,"non-metro/urban"
3137809,"non-metro/urban"
3137908,"non-metro/urban"
3138005,"non-metro/urban"
3138104,"non-metro/urban"
3138203,"non-metro/urban"
3138302,"non-metro/urban"
3138351,"non-metro/urban"
3138401,"non-metro/urban"
3138500,"non-metro/urban"
3138609,"non-metro/urban"
3138625,"non-metro/urban"
3138658,"non-metro/urban"
3138674,"non-metro/urban"
3138682,"non-metro/urban"
3138708,"non-metro/urban"
3138807,"non-metro/urban"
3138906,"non-metro/urban"
3139003,"non-metro/urban"
3139102,"non-metro/urban"
3139201,"non-metro/urban"
3139250,"non-metro/urban"
3139300,"non-metro/urban"
3139409,"non-metro/urban"
3139508,"non-metro/urban"
3139607,"non-metro/urban"
3139706,"non-metro/urban"
3139805,"non-metro/urban"
3139904,"non-metro/urban"
3140001,"non-metro/urban"
3140100,"non-metro/urban"
3140209,"non-metro/urban"
3140407,"non-metro/urban"
3140506,"non-metro/urban"
3140530,"non-metro/urban"
3140555,"non-metro/urban"
3140605,"non-metro/urban"
3140803,"non-metro/urban"
3140852,"non-metro/urban"
3140902,"non-metro/urban"
3141009,"non-metro/urban"
3141207,"non-metro/urban"
3141306,"non-metro/urban"
3141405,"non-metro/urban"
3141504,"non-metro/urban"
3141603,"non-metro/urban"
3141801,"non-metro/urban"
3141900,"non-metro/urban"
3142007,"non-metro/urban"
3142106,"non-metro/urban"
3142205,"non-metro/urban"
3142254,"non-metro/urban"
3142403,"non-metro/urban"
3142502,"non-metro/urban"
3142601,"non-metro/urban"
3142700,"non-metro/urban"
3142809,"non-metro/urban"
3142908,"non-metro/urban"
3143005,"non-metro/urban"
3143104,"non-metro/urban"
3143153,"non-metro/urban"
3143203,"non-metro/urban"
3143302,"non-metro/urban"
3143401,"non-metro/urban"
3143450,"non-metro/urban"
3143500,"non-metro/urban"
3143609,"non-metro/urban"
3143708,"non-metro/urban"
3143807,"non-metro/urban"
3143906,"non-metro/urban"
3144003,"non-metro/urban"
3144102,"non-metro/urban"
3144201,"non-metro/urban"
3144300,"non-metro/urban"
3144375,"non-metro/urban"
3144409,"non-metro/urban"
3144508,"non-metro/urban"
3144607,"non-metro/urban"
3144656,"non-metro/urban"
3144672,"non-metro/urban"
3144706,"non-metro/urban"
3144904,"non-metro/urban"
3145000,"non-metro/urban"
3145059,"non-metro/urban"
3145109,"non-metro/urban"
3145208,"non-metro/urban"
3145307,"non-metro/urban"
3145356,"non-metro/urban"
3145372,"non-metro/urban"
3145406,"non-metro/urban"
3145455,"non-metro/urban"
3145505,"non-metro/urban"
3145604,"non-metro/urban"
3145703,"non-metro/urban"
3145802,"non-metro/urban"
3145851,"non-metro/urban"
3145877,"non-metro/urban"
3145901,"non-metro/urban"
3146008,"non-metro/urban"
3146107,"non-metro/urban"
3146206,"non-metro/urban"
3146255,"non-metro/urban"
3146305,"non-metro/urban"
3146404,"non-metro/urban"
3146503,"non-metro/urban"
3146552,"non-metro/urban"
3146602,"non-metro/urban"
3146701,"non-metro/urban"
3146750,"non-metro/urban"
3146909,"non-metro/urban"
3147006,"non-metro/urban"
3147204,"non-metro/urban"
3147303,"non-metro/urban"
3147402,"non-metro/urban"
3147501,"non-metro/urban"
3147600,"non-metro/urban"
3147709,"non-metro/urban"
3147808,"non-metro/urban"
3147907,"non-metro/urban"
3147956,"non-metro/urban"
3148004,"non-metro/urban"
3148103,"non-metro/urban"
3148202,"non-metro/urban"
3148301,"non-metro/urban"
3148400,"non-metro/urban"
3148509,"non-metro/urban"
3148608,"non-metro/urban"
3148707,"non-metro/urban"
3148756,"non-metro/urban"
3148806,"non-metro/urban"
3148905,"non-metro/urban"
3149002,"non-metro/urban"
3149101,"non-metro/urban"
3149150,"non-metro/urban"
3149200,"non-metro/urban"
3149408,"non-metro/urban"
3149507,"non-metro/urban"
3149606,"non-metro/urban"
3149705,"non-metro/urban"
3149804,"non-metro/urban"
3149903,"non-metro/urban"
3150000,"non-metro/urban"
3150109,"non-metro/urban"
3150158,"non-metro/urban"
3150208,"non-metro/urban"
3150307,"non-metro/urban"
3150406,"non-metro/urban"
3150505,"non-metro/urban"
3150570,"non-metro/urban"
3150604,"non-metro/urban"
3150703,"non-metro/urban"
3150802,"non-metro/urban"
3150901,"non-metro/urban"
3151008,"non-metro/urban"
3151107,"non-metro/urban"
3151206,"non-metro/urban"
3151305,"non-metro/urban"
3151404,"non-metro/urban"
3151503,"non-metro/urban"
3151602,"non-metro/urban"
3151701,"non-metro/urban"
3151800,"non-metro/urban"
3151909,"non-metro/urban"
3152006,"non-metro/urban"
3152105,"non-metro/urban"
3152131,"non-metro/urban"
3152170,"non-metro/urban"
3152204,"non-metro/urban"
3152303,"non-metro/urban"
3152402,"non-metro/urban"
3152501,"non-metro/urban"
3152600,"non-metro/urban"
3152709,"non-metro/urban"
3152808,"non-metro/urban"
3152907,"non-metro/urban"
3153004,"non-metro/urban"
3153103,"non-metro/urban"
3153202,"non-metro/urban"
3153301,"non-metro/urban"
3153400,"non-metro/urban"
3153509,"non-metro/urban"
3153707,"non-metro/urban"
3153806,"non-metro/urban"
3154002,"non-metro/urban"
3154101,"non-metro/urban"
3154150,"non-metro/urban"
3154200,"non-metro/urban"
3154309,"non-metro/urban"
3154408,"non-metro/urban"
3154457,"non-metro/urban"
3154507,"non-metro/urban"
3154705,"non-metro/urban"
3154903,"non-metro/urban"
3155009,"non-metro/urban"
3155108,"non-metro/urban"
3155207,"non-metro/urban"
3155405,"non-metro/urban"
3155504,"non-metro/urban"
3155603,"non-metro/urban"
3155702,"non-metro/urban"
3155801,"non-metro/urban"
3155900,"non-metro/urban"
3156007,"non-metro/urban"
3156106,"non-metro/urban"
3156205,"non-metro/urban"
3156304,"non-metro/urban"
3156403,"non-metro/urban"
3156452,"non-metro/urban"
3156502,"non-metro/urban"
3156601,"non-metro/urban"
3156809,"non-metro/urban"
3156908,"non-metro/urban"
3157005,"non-metro/urban"
3157104,"non-metro/urban"
3157252,"non-metro/urban"
3157278,"non-metro/urban"
3157302,"non-metro/urban"
3157336,"non-metro/urban"
3157377,"non-metro/urban"
3157401,"non-metro/urban"
3157500,"non-metro/urban"
3157609,"non-metro/urban"
3157658,"non-metro/urban"
3157708,"non-metro/urban"
3157906,"non-metro/urban"
3158003,"non-metro/urban"
3158102,"non-metro/urban"
3158201,"non-metro/urban"
3158300,"non-metro/urban"
3158409,"non-metro/urban"
3158508,"non-metro/urban"
3158607,"non-metro/urban"
3158706,"non-metro/urban"
3158805,"non-metro/urban"
3158904,"non-metro/urban"
3159001,"non-metro/urban"
3159100,"non-metro/urban"
3159209,"non-metro/urban"
3159308,"non-metro/urban"
3159357,"non-metro/urban"
3159407,"non-metro/urban"
3159506,"non-metro/urban"
3159605,"non-metro/urban"
3159704,"non-metro/urban"
3159803,"non-metro/urban"
3159902,"non-metro/urban"
3160009,"non-metro/urban"
3160108,"non-metro/urban"
3160207,"non-metro/urban"
3160306,"non-metro/urban"
3160405,"non-metro/urban"
3160454,"non-metro/urban"
3160504,"non-metro/urban"
3160603,"non-metro/urban"
3160702,"non-metro/urban"
3160801,"non-metro/urban"
3160900,"non-metro/urban"
3160959,"non-metro/urban"
3161007,"non-metro/urban"
3161056,"non-metro/urban"
3161106,"non-metro/urban"
3161205,"non-metro/urban"
3161304,"non-metro/urban"
3161403,"non-metro/urban"
3161502,"non-metro/urban"
3161601,"non-metro/urban"
3161650,"non-metro/urban"
3161700,"non-metro/urban"
3161809,"non-metro/urban"
3162005,"non-metro/urban"
3162104,"non-metro/urban"
3162203,"non-metro/urban"
3162252,"non-metro/urban"
3162302,"non-metro/urban"
3162401,"non-metro/urban"
3162450,"non-metro/urban"
3162500,"non-metro/urban"
3162559,"non-metro/urban"
3162575,"non-metro/urban"
3162658,"non-metro/urban"
3162708,"non-metro/urban"
3162807,"non-metro/urban"
3162906,"non-metro/urban"
3162948,"non-metro/urban"
3163003,"non-metro/urban"
3163201,"non-metro/urban"
3163300,"non-metro/urban"
3163508,"non-metro/urban"
3163607,"non-metro/urban"
3163706,"non-metro/urban"
3163805,"non-metro/urban"
3163904,"non-metro/urban"
3164001,"non-metro/urban"
3164100,"non-metro/urban"
3164209,"non-metro/urban"
3164308,"non-metro/urban"
3164407,"non-metro/urban"
3164431,"non-metro/urban"
3164472,"non-metro/urban"
3164506,"non-metro/urban"
3164605,"non-metro/urban"
3164704,"non-metro/urban"
3164803,"non-metro/urban"
3164902,"non-metro/urban"
3165008,"non-metro/urban"
3165107,"non-metro/urban"
3165206,"non-metro/urban"
3165305,"non-metro/urban"
3165404,"non-metro/urban"
3165503,"non-metro/urban"
3165552,"non-metro/urban"
3165560,"non-metro/urban"
3165578,"non-metro/urban"
3165602,"non-metro/urban"
3165701,"non-metro/urban"
3165800,"non-metro/urban"
3165909,"non-metro/urban"
3166006,"non-metro/urban"
3166105,"non-metro/urban"
3166204,"non-metro/urban"
3166303,"non-metro/urban"
3166402,"non-metro/urban"
3166501,"non-metro/urban"
3166600,"non-metro/urban"
3166709,"non-metro/urban"
3166808,"non-metro/urban"
3166907,"non-metro/urban"
3166956,"non-metro/urban"
3167004,"non-metro/urban"
3167103,"non-metro/urban"
3167301,"non-metro/urban"
3167400,"non-metro/urban"
3167509,"non-metro/urban"
3167608,"non-metro/urban"
3167806,"non-metro/urban"
3167905,"non-metro/urban"
3168002,"non-metro/urban"
3168051,"non-metro/urban"
3168101,"non-metro/urban"
3168200,"non-metro/urban"
3168408,"non-metro/urban"
3168507,"non-metro/urban"
3168606,"non-metro/urban"
3168804,"non-metro/urban"
3168903,"non-metro/urban"
3169000,"non-metro/urban"
3169059,"non-metro/urban"
3169109,"non-metro/urban"
3169208,"non-metro/urban"
3169307,"non-metro/urban"
3169356,"non-metro/urban"
3169406,"non-metro/urban"
3169505,"non-metro/urban"
3169604,"non-metro/urban"
3169703,"non-metro/urban"
3169802,"non-metro/urban"
3169901,"non-metro/urban"
3170008,"non-metro/urban"
3170057,"non-metro/urban"
3170107,"non-metro/urban"
3170206,"non-metro/urban"
3170305,"non-metro/urban"
3170438,"non-metro/urban"
3170479,"non-metro/urban"
3170503,"non-metro/urban"
3170529,"non-metro/urban"
3170602,"non-metro/urban"
3170651,"non-metro/urban"
3170701,"non-metro/urban"
3170750,"non-metro/urban"
3170800,"non-metro/urban"
3170909,"non-metro/urban"
3171006,"non-metro/urban"
3171030,"non-metro/urban"
3171071,"non-metro/urban"
3171105,"non-metro/urban"
3171154,"non-metro/urban"
3171303,"non-metro/urban"
3171402,"non-metro/urban"
3171501,"non-metro/urban"
3171600,"non-metro/urban"
3171709,"non-metro/urban"
3171808,"non-metro/urban"
3171907,"non-metro/urban"
3172004,"non-metro/urban"
3172103,"non-metro/urban"
3172202,"non-metro/urban"
3200102,"non-metro/urban"
3200136,"non-metro/urban"
3200169,"non-metro/urban"
3200201,"non-metro/urban"
3200300,"non-metro/urban"
3200359,"non-metro/urban"
3200409,"non-metro/urban"
3200508,"non-metro/urban"
3200607,"non-metro/urban"
3200706,"non-metro/urban"
3200805,"non-metro/urban"
3200904,"non-metro/urban"
3201001,"non-metro/urban"
3201100,"non-metro/urban"
3201159,"non-metro/urban"
3201209,"non-metro/urban"
3201407,"non-metro/urban"
3201506,"non-metro/urban"
3201605,"non-metro/urban"
3201704,"non-metro/urban"
3201803,"non-metro/urban"
3201902,"non-metro/urban"
3202009,"non-metro/urban"
3202108,"non-metro/urban"
3202256,"non-metro/urban"
3202306,"non-metro/urban"
3202454,"non-metro/urban"
3202504,"non-metro/urban"
3202553,"non-metro/urban"
3202603,"non-metro/urban"
3202652,"non-metro/urban"
3202702,"non-metro/urban"
3202801,"non-metro/urban"
3202900,"non-metro/urban"
3203007,"non-metro/urban"
3203056,"non-metro/urban"
3203106,"non-metro/urban"
3203130,"non-metro/urban"
3203163,"non-metro/urban"
3203205,"non-metro/urban"
3203304,"non-metro/urban"
3203320,"non-metro/urban"
3203346,"non-metro/urban"
3203353,"non-metro/urban"
3203403,"non-metro/urban"
3203502,"non-metro/urban"
3203601,"non-metro/urban"
3203700,"non-metro/urban"
3203809,"non-metro/urban"
3203908,"non-metro/urban"
3204005,"non-metro/urban"
3204054,"non-metro/urban"
3204104,"non-metro/urban"
3204203,"non-metro/urban"
3204252,"non-metro/urban"
3204302,"non-metro/urban"
3204351,"non-metro/urban"
3204401,"non-metro/urban"
3204500,"non-metro/urban"
3204559,"non-metro/urban"
3204609,"non-metro/urban"
3204658,"non-metro/urban"
3204708,"non-metro/urban"
3204807,"non-metro/urban"
3204906,"non-metro/urban"
3204955,"non-metro/urban"
3205010,"non-metro/urban"
3205036,"non-metro/urban"
3205069,"non-metro/urban"
3205150,"non-metro/urban"
3205176,"non-metro/urban"
3300100,"non-metro/urban"
3300159,"non-metro/urban"
3300209,"non-metro/urban"
3300225,"non-metro/urban"
3300233,"non-metro/urban"
3300258,"non-metro/urban"
3300308,"non-metro/urban"
3300407,"non-metro/urban"
3300506,"non-metro/urban"
3300605,"non-metro/urban"
3300704,"non-metro/urban"
3300902,"non-metro/urban"
3300936,"non-metro/urban"
3300951,"non-metro/urban"
3301009,"non-metro/urban"
3301108,"non-metro/urban"
3301157,"non-metro/urban"
3301207,"non-metro/urban"
3301306,"non-metro/urban"
3301405,"non-metro/urban"
3301504,"non-metro/urban"
3301603,"non-metro/urban"
3301801,"non-metro/urban"
3301876,"non-metro/urban"
3302056,"non-metro/urban"
3302106,"non-metro/urban"
3302205,"non-metro/urban"
3302254,"non-metro/urban"
3302304,"non-metro/urban"
3302403,"non-metro/urban"
3302452,"non-metro/urban"
3302601,"non-metro/urban"
3302809,"non-metro/urban"
3302908,"non-metro/urban"
3303005,"non-metro/urban"
3303104,"non-metro/urban"
3303401,"non-metro/urban"
3303708,"non-metro/urban"
3303807,"non-metro/urban"
3303856,"non-metro/urban"
3303955,"non-metro/urban"
3304003,"non-metro/urban"
3304102,"non-metro/urban"
3304110,"non-metro/urban"
3304128,"non-metro/urban"
3304151,"non-metro/urban"
3304201,"non-metro/urban"
3304409,"non-metro/urban"
3304508,"non-metro/urban"
3304524,"non-metro/urban"
3304607,"non-metro/urban"
3304706,"non-metro/urban"
3304755,"non-metro/urban"
3304805,"non-metro/urban"
3305000,"non-metro/urban"
3305133,"non-metro/urban"
3305158,"non-metro/urban"
3305208,"non-metro/urban"
3305307,"non-metro/urban"
3305406,"non-metro/urban"
3305505,"non-metro/urban"
3305604,"non-metro/urban"
3305703,"non-metro/urban"
3305802,"non-metro/urban"
3305901,"non-metro/urban"
3306008,"non-metro/urban"
3306107,"non-metro/urban"
3306156,"non-metro/urban"
3306206,"non-metro/urban"
3306305,"non-metro/urban"
3500105,"non-metro/urban"
3500204,"non-metro/urban"
3500303,"non-metro/urban"
3500402,"non-metro/urban"
3500501,"non-metro/urban"
3500550,"non-metro/urban"
3500709,"non-metro/urban"
3500808,"non-metro/urban"
3500907,"non-metro/urban"
3501103,"non-metro/urban"
3501202,"non-metro/urban"
3501301,"non-metro/urban"
3501400,"non-metro/urban"
3501509,"non-metro/urban"
3501707,"non-metro/urban"
3501806,"non-metro/urban"
3501905,"non-metro/urban"
3502101,"non-metro/urban"
3502200,"non-metro/urban"
3502309,"non-metro/urban"
3502408,"non-metro/urban"
3502606,"non-metro/urban"
3502705,"non-metro/urban"
3502804,"non-metro/urban"
3503109,"non-metro/urban"
3503208,"non-metro/urban"
3503356,"non-metro/urban"
3503406,"non-metro/urban"
3503604,"non-metro/urban"
3503703,"non-metro/urban"
3503950,"non-metro/urban"
3504008,"non-metro/urban"
3504107,"non-metro/urban"
3504206,"non-metro/urban"
3504305,"non-metro/urban"
3504404,"non-metro/urban"
3504503,"non-metro/urban"
3504602,"non-metro/urban"
3504701,"non-metro/urban"
3504800,"non-metro/urban"
3505005,"non-metro/urban"
3505104,"non-metro/urban"
3505203,"non-metro/urban"
3505302,"non-metro/urban"
3505351,"non-metro/urban"
3505401,"non-metro/urban"
3505500,"non-metro/urban"
3505807,"non-metro/urban"
3506003,"non-metro/urban"
3506102,"non-metro/urban"
3506201,"non-metro/urban"
3506300,"non-metro/urban"
3506409,"non-metro/urban"
3506508,"non-metro/urban"
3506706,"non-metro/urban"
3506805,"non-metro/urban"
3506904,"non-metro/urban"
3507100,"non-metro/urban"
3507159,"non-metro/urban"
3507209,"non-metro/urban"
3507308,"non-metro/urban"
3507407,"non-metro/urban"
3507456,"non-metro/urban"
3507506,"non-metro/urban"
3507605,"non-metro/urban"
3507704,"non-metro/urban"
3507753,"non-metro/urban"
3507902,"non-metro/urban"
3508009,"non-metro/urban"
3508108,"non-metro/urban"
3508306,"non-metro/urban"
3508702,"non-metro/urban"
3508801,"non-metro/urban"
3508900,"non-metro/urban"
3509106,"non-metro/urban"
3509254,"non-metro/urban"
3509304,"non-metro/urban"
3509452,"non-metro/urban"
3509809,"non-metro/urban"
3509908,"non-metro/urban"
3510005,"non-metro/urban"
3510104,"non-metro/urban"
3510153,"non-metro/urban"
3510203,"non-metro/urban"
3510708,"non-metro/urban"
3510807,"non-metro/urban"
3511003,"non-metro/urban"
3511102,"non-metro/urban"
3511201,"non-metro/urban"
3511300,"non-metro/urban"
3511409,"non-metro/urban"
3511904,"non-metro/urban"
3512001,"non-metro/urban"
3512100,"non-metro/urban"
3512308,"non-metro/urban"
3512506,"non-metro/urban"
3512605,"non-metro/urban"
3512902,"non-metro/urban"
3513306,"non-metro/urban"
3513702,"non-metro/urban"
3513850,"non-metro/urban"
3513900,"non-metro/urban"
3514007,"non-metro/urban"
3514106,"non-metro/urban"
3514205,"non-metro/urban"
3514304,"non-metro/urban"
3514403,"non-metro/urban"
3514502,"non-metro/urban"
3514700,"non-metro/urban"
3514809,"non-metro/urban"
3514924,"non-metro/urban"
3514957,"non-metro/urban"
3515129,"non-metro/urban"
3515186,"non-metro/urban"
3515194,"non-metro/urban"
3515202,"non-metro/urban"
3515301,"non-metro/urban"
3515350,"non-metro/urban"
3515400,"non-metro/urban"
3515509,"non-metro/urban"
3515608,"non-metro/urban"
3515657,"non-metro/urban"
3515806,"non-metro/urban"
3515905,"non-metro/urban"
3516002,"non-metro/urban"
3516101,"non-metro/urban"
3516507,"non-metro/urban"
3516606,"non-metro/urban"
3516705,"non-metro/urban"
3516804,"non-metro/urban"
3516853,"non-metro/urban"
3516903,"non-metro/urban"
3517000,"non-metro/urban"
3517109,"non-metro/urban"
3517208,"non-metro/urban"
3517307,"non-metro/urban"
3517505,"non-metro/urban"
3517604,"non-metro/urban"
3517802,"non-metro/urban"
3517901,"non-metro/urban"
3518008,"non-metro/urban"
3518107,"non-metro/urban"
3518206,"non-metro/urban"
3518503,"non-metro/urban"
3518909,"non-metro/urban"
3519006,"non-metro/urban"
3519105,"non-metro/urban"
3519204,"non-metro/urban"
3519253,"non-metro/urban"
3519303,"non-metro/urban"
3519402,"non-metro/urban"
3519501,"non-metro/urban"
3519600,"non-metro/urban"
3519808,"non-metro/urban"
3519907,"non-metro/urban"
3520004,"non-metro/urban"
3520301,"non-metro/urban"
3520426,"non-metro/urban"
3520442,"non-metro/urban"
3520608,"non-metro/urban"
3520707,"non-metro/urban"
3520806,"non-metro/urban"
3520905,"non-metro/urban"
3521150,"non-metro/urban"
3521200,"non-metro/urban"
3521507,"non-metro/urban"
3521606,"non-metro/urban"
3521705,"non-metro/urban"
3521804,"non-metro/urban"
3521903,"non-metro/urban"
3522000,"non-metro/urban"
3522158,"non-metro/urban"
3522406,"non-metro/urban"
3522604,"non-metro/urban"
3522653,"non-metro/urban"
3522703,"non-metro/urban"
3522802,"non-metro/urban"
3522901,"non-metro/urban"
3523008,"non-metro/urban"
3523206,"non-metro/urban"
3523305,"non-metro/urban"
3523503,"non-metro/urban"
3523602,"non-metro/urban"
3523800,"non-metro/urban"
3524204,"non-metro/urban"
3524501,"non-metro/urban"
3524600,"non-metro/urban"
3524808,"non-metro/urban"
3525300,"non-metro/urban"
3525508,"non-metro/urban"
3525607,"non-metro/urban"
3525706,"non-metro/urban"
3525805,"non-metro/urban"
3526001,"non-metro/urban"
3526100,"non-metro/urban"
3526506,"non-metro/urban"
3526803,"non-metro/urban"
3527009,"non-metro/urban"
3527108,"non-metro/urban"
3527256,"non-metro/urban"
3527405,"non-metro/urban"
3527504,"non-metro/urban"
3527702,"non-metro/urban"
3527801,"non-metro/urban"
3527900,"non-metro/urban"
3528007,"non-metro/urban"
3528106,"non-metro/urban"
3528205,"non-metro/urban"
3528304,"non-metro/urban"
3528601,"non-metro/urban"
3528700,"non-metro/urban"
3528809,"non-metro/urban"
3528858,"non-metro/urban"
3528908,"non-metro/urban"
3529005,"non-metro/urban"
3529104,"non-metro/urban"
3529203,"non-metro/urban"
3529302,"non-metro/urban"
3529500,"non-metro/urban"
3529609,"non-metro/urban"
3529658,"non-metro/urban"
3529807,"non-metro/urban"
3529906,"non-metro/urban"
3530003,"non-metro/urban"
3530102,"non-metro/urban"
3530201,"non-metro/urban"
3530300,"non-metro/urban"
3530409,"non-metro/urban"
3530706,"non-metro/urban"
3530805,"non-metro/urban"
3531001,"non-metro/urban"
3531209,"non-metro/urban"
3531407,"non-metro/urban"
3531506,"non-metro/urban"
3531605,"non-metro/urban"
3532058,"non-metro/urban"
3532108,"non-metro/urban"
3532157,"non-metro/urban"
3532207,"non-metro/urban"
3532405,"non-metro/urban"
3532504,"non-metro/urban"
3532603,"non-metro/urban"
3532702,"non-metro/urban"
3532801,"non-metro/urban"
3532827,"non-metro/urban"
3532843,"non-metro/urban"
3532868,"non-metro/urban"
3532900,"non-metro/urban"
3533007,"non-metro/urban"
3533106,"non-metro/urban"
3533205,"non-metro/urban"
3533254,"non-metro/urban"
3533304,"non-metro/urban"
3533502,"non-metro/urban"
3533700,"non-metro/urban"
3533809,"non-metro/urban"
3533908,"non-metro/urban"
3534005,"non-metro/urban"
3534104,"non-metro/urban"
3534203,"non-metro/urban"
3534500,"non-metro/urban"
3534609,"non-metro/urban"
3534708,"non-metro/urban"
3534757,"non-metro/urban"
3534807,"non-metro/urban"
3534906,"non-metro/urban"
3535002,"non-metro/urban"
3535101,"non-metro/urban"
3535200,"non-metro/urban"
3535309,"non-metro/urban"
3535408,"non-metro/urban"
3535507,"non-metro/urban"
3535705,"non-metro/urban"
3535804,"non-metro/urban"
3535903,"non-metro/urban"
3536000,"non-metro/urban"
3536109,"non-metro/urban"
3536208,"non-metro/urban"
3536257,"non-metro/urban"
3536406,"non-metro/urban"
3536570,"non-metro/urban"
3536604,"non-metro/urban"
3536703,"non-metro/urban"
3536802,"non-metro/urban"
3536901,"non-metro/urban"
3537156,"non-metro/urban"
3537206,"non-metro/urban"
3537305,"non-metro/urban"
3537404,"non-metro/urban"
3537503,"non-metro/urban"
3537701,"non-metro/urban"
3538105,"non-metro/urban"
3538204,"non-metro/urban"
3538303,"non-metro/urban"
3538600,"non-metro/urban"
3538808,"non-metro/urban"
3538907,"non-metro/urban"
3539004,"non-metro/urban"
3539202,"non-metro/urban"
3539301,"non-metro/urban"
3539400,"non-metro/urban"
3539608,"non-metro/urban"
3539707,"non-metro/urban"
3539905,"non-metro/urban"
3540002,"non-metro/urban"
3540101,"non-metro/urban"
3540259,"non-metro/urban"
3540309,"non-metro/urban"
3540408,"non-metro/urban"
3540507,"non-metro/urban"
3540705,"non-metro/urban"
3540804,"non-metro/urban"
3540853,"non-metro/urban"
3541059,"non-metro/urban"
3541109,"non-metro/urban"
3541208,"non-metro/urban"
3541307,"non-metro/urban"
3541406,"non-metro/urban"
3541505,"non-metro/urban"
3541604,"non-metro/urban"
3541653,"non-metro/urban"
3541703,"non-metro/urban"
3541802,"non-metro/urban"
3542008,"non-metro/urban"
3542206,"non-metro/urban"
3542404,"non-metro/urban"
3542503,"non-metro/urban"
3542602,"non-metro/urban"
3542800,"non-metro/urban"
3542909,"non-metro/urban"
3543006,"non-metro/urban"
3543204,"non-metro/urban"
3543238,"non-metro/urban"
3543253,"non-metro/urban"
3543501,"non-metro/urban"
3543709,"non-metro/urban"
3543808,"non-metro/urban"
3544202,"non-metro/urban"
3544251,"non-metro/urban"
3544400,"non-metro/urban"
3544509,"non-metro/urban"
3544608,"non-metro/urban"
3544707,"non-metro/urban"
3544806,"non-metro/urban"
3545100,"non-metro/urban"
3545407,"non-metro/urban"
3545506,"non-metro/urban"
3545605,"non-metro/urban"
3545704,"non-metro/urban"
3546108,"non-metro/urban"
3546207,"non-metro/urban"
3546306,"non-metro/urban"
3546405,"non-metro/urban"
3546504,"non-metro/urban"
3546603,"non-metro/urban"
3546900,"non-metro/urban"
3547106,"non-metro/urban"
3547205,"non-metro/urban"
3547403,"non-metro/urban"
3547650,"non-metro/urban"
3547700,"non-metro/urban"
3548054,"non-metro/urban"
3548104,"non-metro/urban"
3548302,"non-metro/urban"
3548401,"non-metro/urban"
3548906,"non-metro/urban"
3549003,"non-metro/urban"
3549102,"non-metro/urban"
3549201,"non-metro/urban"
3549250,"non-metro/urban"
3549300,"non-metro/urban"
3549706,"non-metro/urban"
3549805,"non-metro/urban"
3550100,"non-metro/urban"
3550506,"non-metro/urban"
3550803,"non-metro/urban"
3551207,"non-metro/urban"
3551306,"non-metro/urban"
3551603,"non-metro/urban"
3551801,"non-metro/urban"
3551900,"non-metro/urban"
3552106,"non-metro/urban"
3552304,"non-metro/urban"
3552551,"non-metro/urban"
3552601,"non-metro/urban"
3552700,"non-metro/urban"
3552908,"non-metro/urban"
3553005,"non-metro/urban"
3553104,"non-metro/urban"
