"city_code","pop.1rooms","pop.2rooms","pop.3rooms","pop.4rooms","pop.5rooms","pop.6rooms","pop.7rooms","pop.8rooms","pop.9rooms","pop.10plusrooms","pop.room.avg"
3130606,0.3,1.64,7.55,10.6,30.64,22.76,14.33,5.39,3.42,3.36,5.662
3130655,0.13,0.87,2.69,5.81,17.15,27.3,20.86,13.13,6.19,5.87,6.482
3130705,0,1.04,4.32,9.57,33.02,21.74,14.46,8.08,4.12,3.65,5.883
3130804,0,0.44,1.34,5.6,23.63,24.5,23.68,9.64,3.95,7.21,6.4298
3130903,0,0.8,2.15,9.1,19.71,25.58,16.45,13.02,6.19,7.01,6.416
3131000,0,1.3,3.8,7.66,24.34,22.25,15.98,12.2,4.85,7.62,6.2915
3131109,0.14,1.25,6.41,9.83,27.07,22.01,16.9,7.61,4.47,4.31,5.9111
3131158,0.47,1.33,6.09,12.97,23.22,21.48,18.76,8.64,3.9,3.15,5.853
3131208,0.08,1.59,5.62,12.85,24.29,20.58,14.02,9.68,4.52,6.77,6.0041
3131307,0.05,1.24,5.35,12.74,22.41,20.33,14.75,10.51,5.49,7.13,6.1161
3131406,0,1.1,2.19,6.36,30.39,21.69,14.03,9.97,7.44,6.84,6.2963
3131505,0.31,1.16,6.99,13.13,32.04,22.54,10.99,6.52,1.7,4.63,5.6225
3131604,0.55,1.03,3.6,6.33,22.05,24.01,20.45,11.59,5.03,5.35,6.2768
3131703,0.19,1.36,4.09,8.31,20.62,20.5,16.54,11.57,6.18,10.64,6.4488
3131802,0.44,1.45,5.92,11.48,23.65,21.25,17.15,10.47,3.09,5.1,5.9539
3131901,0,1.56,3.93,9.54,20.24,21.34,14.8,12.02,6.39,10.18,6.4138
3132008,0.41,1.31,2.15,6.34,16.63,19.3,24.73,13.8,7.2,8.12,6.633
3132107,0.61,3.97,5.25,10.15,23.71,22.68,16.11,9.77,4.38,3.37,5.8358
3132206,0.26,0.69,1.41,3.1,17.12,23.94,23.81,15.46,6.61,7.6,6.7335
3132305,0.2,2.36,7.42,13.02,22.68,24.86,12.35,9.08,3.57,4.45,5.7754
3132404,0.06,1.66,5.12,11.22,25.45,20.75,12.62,9.46,4.4,9.27,6.1169
3132503,0.42,1.27,3.09,7.47,19.93,26.37,19.69,10.59,5.66,5.51,6.2857
3132602,0,0.99,1.55,6.63,17.71,33.43,17.7,11.39,5.09,5.53,6.3841
3132701,1.16,3.57,7.64,14.66,19.69,21.11,13.87,7.27,3.6,7.43,5.7692
3132800,0,0.63,2.19,5.71,18.51,24.3,14.47,11.06,9.77,13.37,6.8042
3132909,0,0.9,3.04,9.08,34.46,23.86,14.15,7.31,3.15,4.06,5.8918
3133006,0.11,0.94,3.7,10.97,27.69,23.15,14.46,7.29,5.12,6.58,6.0574
3133105,0.23,1.02,3.59,9.78,25.33,22.08,14.62,8.64,5.67,9.03,6.2408
3133204,0.14,1.65,4.33,7.64,22.26,22.84,15.04,12.16,6.21,7.72,6.3098
3133303,0.87,0.83,5.11,12.05,25.81,24.68,15.58,8,2.49,4.58,5.8446
3133402,0,0.43,2.66,7.23,25.09,21.25,15.73,13.21,5.6,8.81,6.45
3133501,0,0.94,1.29,4.5,15.77,26.61,22.04,13.79,6.86,8.19,6.705
3133600,0,2.07,10.74,17.92,26.76,19.8,10.34,6.55,2.78,3.05,5.4094
3133709,0,0.43,2.96,7.14,21.85,26.48,20.5,12.27,5.18,3.2,6.2671
3133758,0,0.41,2.32,6.57,28.79,23.39,15.06,11.05,4.44,7.97,6.3183
3133808,0,0.36,2.51,6.49,19.62,22.05,19.8,12.35,7.09,9.72,6.6302
3133907,0.2,0.22,1.27,5.49,20.02,22.11,18.98,14.6,8.22,8.9,6.7181
3134004,0.29,1.69,3.38,12.11,19.55,26.9,17.14,11.05,4.24,3.64,6.0434
3134103,0,0.58,2.76,4.41,23.34,24.41,19.9,10.85,7.41,6.35,6.4653
3134202,0.39,1.72,4.93,9.14,29.87,20.39,14.44,8,4.15,6.96,5.989
3134301,0,0.43,1.62,5.93,20.61,25.3,21.35,12.13,4.8,7.82,6.5218
3134400,0.33,1.66,6.65,13.75,27.63,18.59,13.33,7.92,4.38,5.76,5.8198
3134509,0,0.28,2.88,6.47,25.29,28.34,17,10.1,4.23,5.42,6.2364
3134608,0.33,2.09,7.24,11.01,24.03,21.4,14.46,9.72,4.13,5.59,5.9087
3134707,0.12,1.05,4.62,10.13,19.64,24.77,17.62,10.55,5.85,5.63,6.2011
3134806,0,0.53,2.44,4.94,25.07,30.45,16.65,8.84,5.94,5.14,6.2832
3134905,0,1.91,6.24,11.46,28.09,21.55,13.83,6.41,3.06,7.44,5.8816
3135001,0,2.23,2.02,7.66,21.42,24.74,13.99,11.9,6.99,9.04,6.4314
3135050,0.3,4.46,10.1,17.22,27.31,20.74,9.88,5.65,2.45,1.89,5.247
3135076,2.48,4.01,7.01,13.7,21.49,22.06,15.27,7.65,3,3.32,5.5443
3135100,0.43,1.79,5.28,11.72,26.81,22.41,13.9,8.06,4.1,5.49,5.8882
3135209,0.63,2.48,5.04,12.89,20.66,21.21,15.36,10.43,5.6,5.7,6.0119
3135308,0,0.3,0.49,2.82,17.68,28.39,25.72,13.94,6.58,4.09,6.6377
3135357,0.43,2.82,7.59,10.56,26.88,25.47,12.63,6.33,4.28,3.01,5.6597
3135407,0,0.51,2.56,6.46,20.02,26.87,18.7,11.42,7.2,6.25,6.4542
3135456,0.49,2.2,2.84,13.01,17.07,25.06,21.02,10.29,4.84,3.17,6.0588
3135506,0,0.24,1.47,5.83,18.74,26.44,15.74,15.67,8.77,7.09,6.6592
3135605,1.57,4.2,5.13,10.29,24.92,22.61,14.27,7.65,6.12,3.25,5.7545
3135704,0.25,2.19,4.49,9.58,22.91,21.55,13.87,11.62,7.31,6.23,6.1841
3135803,1.37,2.31,4.37,8.8,22.86,22.47,19.29,9.04,3.53,5.95,6.0204
3135902,0.31,1.04,4,9.5,30.31,28.22,12.74,7.13,2.07,4.69,5.8501
3136009,0.75,2.14,3.64,9.4,27.98,22.81,15.07,8.43,4,5.79,5.9714
3136108,0.32,2.04,2.47,8.54,22.59,25.25,15.88,11.43,3.88,7.61,6.2404
3136207,0.09,0.56,2.43,7.1,20.22,21.44,17.12,13.37,7.73,9.93,6.6231
3136306,0.38,0.89,4.63,11.16,26.32,24.64,12.84,8.76,5.16,5.22,5.9873
3136405,0.1,3.81,6.72,12.69,19.84,20.49,14.18,11.93,5.27,4.96,5.9251
3136504,0.52,2.15,3.93,11.93,26.57,21.43,15.67,6.46,4.77,6.58,5.9586
3136520,0,0.65,1.52,5.92,18.18,22.61,24.85,15.5,7.15,3.63,6.547
3136553,0.18,1.22,4.12,9.23,19.29,21.47,15.12,14.77,8.34,6.27,6.3893
3136579,0.29,0.82,2.15,13.2,18.3,33.85,13.99,8.01,5.31,4.07,6.0628
3136603,0,1.11,5.72,9.85,20.61,23.73,18.34,10.42,5.01,5.21,6.1314
3136652,0.4,2.53,9.13,13.94,30.56,18.83,12.86,6.61,2.74,2.4,5.4595
3136702,0.1,1.09,4.28,11.29,24.6,21.54,13.77,9.86,5.01,8.45,6.1738
3136801,0.29,2.2,2.05,5.47,33.84,24.64,13.39,8.5,3.34,6.29,6.0445
3136900,0,0.65,6.13,9.21,21.84,28.73,15.41,11.31,2.66,4.04,6.008
3136959,1.1,2.02,6.05,12.92,25.9,19.94,16.82,8.43,4.72,2.1,5.7277
3137007,1.38,2.6,4.93,14.76,22.1,21.73,14.26,9.49,4.41,4.36,5.8032
3137106,0,0.32,2.14,4.88,21.33,24.98,17.91,13.38,7.53,7.51,6.5839
3137205,0.07,0.53,2.35,6.48,25.01,24,19.08,10.4,5.57,6.52,6.3524
3137304,0.88,2.24,6.34,10.79,24.53,17.72,21.17,8.61,4.15,3.57,5.8663
3137403,0,0.29,2.24,6.13,16.86,24.05,19.77,13.66,7.76,9.24,6.7033
3137502,0.24,0.32,1.83,5.75,19.68,25.79,17.47,11.65,6.75,10.53,6.6405
3137536,0.49,1.21,3.99,9.93,25.56,26.14,15.62,8.89,4.51,3.65,5.9679
3137601,0,1.61,6.13,11.72,23.21,17.84,13.33,11.03,5.18,9.95,6.1925
3137700,0.25,0.45,3.77,9.88,24.81,25.85,14.88,8.87,4.54,6.69,6.1401
3137809,0,1.24,4.83,8.9,30,24.74,13.34,7.85,3.57,5.54,5.9472
3137908,0,0.85,1.62,3.06,16.47,21.09,23.36,13.73,11.72,8.1,6.8753
3138005,0.11,0.74,2.95,9.83,21.43,25.23,18.99,9.56,4.78,6.38,6.2452
3138104,1.97,4.21,6.07,10.59,26.63,20.24,12.79,8.8,3.84,4.88,5.6884
3138203,0.07,0.77,3.25,7.83,24.44,20.97,16.16,10.3,5.83,10.37,6.4239
3138302,0,1.59,1.35,5.66,25.44,26.2,19.51,8.05,4.42,7.78,6.3282
3138351,0.57,0.57,3.14,4.63,20.4,22.47,24.17,9.64,8.27,6.15,6.4871
3138401,0.06,1.24,4.38,8.77,26.63,21.3,16.61,9.71,5.1,6.21,6.1366
3138500,0,0.08,5.88,8.11,29.15,22.09,16.86,7.12,4.39,6.31,6.0612
3138609,0,0.67,2.98,7.2,24.06,25.74,15.85,11.73,4.09,7.67,6.3212
3138625,0.71,2.36,5.17,11.74,32.28,22.44,14.07,5.19,3.47,2.57,5.6088
3138658,0.87,2.92,7.15,10.75,30.25,18.5,12.43,9.82,2.5,4.8,5.6948
3138674,0,0.45,1.68,5.98,18.2,23.31,19.28,15.09,9.53,6.48,6.6697
3138682,0.35,2.41,3.73,14.85,21.07,23.82,13.91,9.43,4.85,5.56,5.9609
3138708,0.17,1.3,3.75,7.53,24.6,32.63,14.75,6.39,4.15,4.73,6.0194
3138807,0,0.25,2.57,5.93,22.64,28.14,15.4,12.74,4.9,7.42,6.4199
3138906,0.54,2.04,4.29,8.1,27.75,23.41,14.17,9.42,5.31,4.97,6.0114
3139003,0.07,0.64,3.67,8.44,28.41,25.63,15.73,7.88,3.24,6.29,6.0716
3139102,0,0.21,3.29,5.33,23.18,17.22,22.81,13.89,3.81,10.27,6.5861
3139201,0.39,3.15,3.67,9.18,19.16,24.88,14.73,12.38,5.34,7.11,6.2081
3139250,0,1.16,1.37,3.42,12.09,26.24,25.48,16,9.65,4.59,6.7711
3139300,0.63,3.9,3.79,10.53,20.69,22.62,15.64,11.73,4.97,5.49,6.0404
3139409,0.23,1.26,4.72,9.32,24.05,22.46,15.51,9.45,6.1,6.91,6.1737
3139508,0.2,1.18,5.82,9.66,25.77,22.45,13.33,9.49,5.6,6.51,6.0694
3139607,0.12,1.54,5.14,13.81,22.87,22.19,15.38,9.21,4.27,5.47,5.9582
3139706,0,0.64,2.18,5.96,18.4,24.9,19.56,11.33,8.27,8.76,6.6265
3139805,0,0.85,3.94,7.38,29.63,27.4,14.25,7.1,4.69,4.76,6.0195
3139904,0,0.97,5.47,8.63,26,23.96,16.7,7.61,4.86,5.81,6.0625
3140001,0.26,1.43,4.73,8.35,24.35,21.07,14.46,9.97,6.41,8.97,6.2725
3140100,0,1.52,5.01,8.87,28.75,26.28,14.5,8.12,3.2,3.76,5.8784
3140159,0.54,3.35,7.46,12.52,24.88,19.86,12.4,10.1,3.83,5.05,5.7583
3140209,0,0.74,0.97,6.6,21.38,31.93,12.83,12.99,5.54,7.01,6.4296
3140308,0.22,1.04,5.54,14.12,20.52,23.32,17.92,8.18,4.07,5.06,5.9603
3140407,0,0.36,4.16,12,28.45,24.88,15.68,8.67,3,2.79,5.8675
3140506,0.17,0.1,1.87,8.95,20.26,26.78,16.65,11.26,7.19,6.77,6.428
3140530,0,0.69,4.72,8.85,26.37,25.46,20.12,7.9,3.23,2.66,5.9526
3140555,0.32,1.61,4.97,10.08,22.71,24.35,17.8,9.5,4.98,3.69,6.0074
3140605,0,1.67,2.65,10.47,18.24,18.57,18.3,12.55,8.18,9.37,6.5161
3140704,0.43,1.56,4.6,13.33,24.71,20.95,14.21,9.18,4.27,6.77,5.9896
3140803,0.1,2.86,5.31,10.1,27.14,23.79,13.3,7.14,4.03,6.24,5.8948
3140852,1.41,4.97,7.5,15.8,24.49,18.42,15.47,6.34,2.74,2.87,5.4239
3140902,0.1,1.41,2.91,9.05,23.93,22.56,19.02,9.46,5.09,6.47,6.2219
3141009,0.14,0.83,2.04,9.06,27.68,23.97,16.19,9.56,5.74,4.79,6.1575
3141108,0.1,1.37,5.42,10.85,24.93,20.24,16.04,10.43,3.98,6.65,6.0663
3141207,0,0,1.41,3.87,17.38,23.7,22.4,14.16,6.67,10.42,6.8312
3141306,0,0.3,3.3,4.73,23.54,30.47,20.87,8.73,4.48,3.57,6.2189
3141405,0.55,0.9,2.79,9.39,24.18,24.7,16.76,9.55,4.74,6.45,6.1826
3141504,0.31,1.72,3.94,10.21,22.65,23.39,17.59,9.29,4.98,5.92,6.1147
3141603,0,0.77,2.34,7.55,23.07,25.31,18.62,9.33,5.59,7.42,6.3546
3141702,0.54,0.76,3.11,6.87,20.94,27.93,16.01,10.85,5.29,7.7,6.3463
3141801,0.67,1.22,3.5,10.97,23.11,24.7,15.66,11.84,4.04,4.3,6.0494
3141900,0,0,0.57,6.99,21.85,27.66,19.64,9.59,7.1,6.59,6.4888
3142007,0.62,3.28,8.18,10.9,29.66,20.06,13.55,7.18,2.95,3.61,5.5892
3142106,0.45,0,3.18,9.69,24.5,29.34,16.81,9.28,3.72,3.03,6.0298
3142205,0,0.76,5.13,9.6,26.62,23.47,18.81,7.32,3.66,4.63,5.987
3142254,1.16,0.27,2.95,11.55,15.82,22.56,24.12,10.79,5.98,4.8,6.2819
3142304,0.23,1.84,5.17,7.99,19.92,21.03,19.33,11.24,6.32,6.92,6.2847
3142403,0,0.72,2.03,4.87,17.72,25.59,19.88,12.92,6.22,10.05,6.6815
3142502,0.83,0.86,2.35,5.48,22.49,20.64,20.08,13.53,5.38,8.36,6.4863
3142601,0,0.46,3.67,6.11,26.96,28.43,16.22,8.94,3.56,5.65,6.1535
3142700,1.01,1.58,4.21,10.09,22.82,22.75,17.7,9.47,4.71,5.66,6.0641
3142809,0.27,0.96,4.33,9.36,30.04,24.65,13.21,8.09,3.7,5.39,5.9511
3142908,0.25,1.15,4.04,11.81,23.39,23.16,17.39,8.1,5.82,4.88,6.0553
3143005,0,1.01,5.24,8.9,30.92,26.6,15.39,6.17,3.11,2.65,5.7912
3143104,0.21,0.85,2.73,9.69,28.1,23.7,14.72,8.38,4.49,7.12,6.1325
3143153,0,1.97,3.78,10.51,26.42,21.55,17.52,10.44,4.73,3.08,5.9825
3143203,0,0.35,3.2,11.39,36.09,21.31,10.87,6.21,4.52,6.05,5.9112
3143302,0.36,1.89,6.41,12.84,25.32,19.1,12.23,8.06,4.63,9.17,5.9939
3143401,0.29,0.73,5.38,14.28,36.07,20.18,12.87,5.31,1.49,3.39,5.5632
3143450,0,0.11,2.23,3.47,18.8,23.65,21.33,15.23,8.73,6.45,6.7091
3143500,0,1.16,3.22,8.99,25.41,19.74,17.98,12.27,6.2,5.03,6.2355
3143609,0,1.02,3.29,10.14,31.22,23.88,10.38,9.15,5.47,5.44,6.0134
3143708,0,1.99,2.85,8.91,19.77,23.8,14.5,14.8,6.6,6.78,6.3692
3143807,0.25,1.14,6.89,18.24,30.63,19.89,13.47,5.74,1.37,2.37,5.4489
3143906,0.06,1.27,5.14,12.42,27.04,22.45,14.16,8.52,4.13,4.83,5.9035
3144003,0.09,0.81,3.51,10.9,22.86,22.82,17.69,9.55,6.23,5.53,6.1866
3144102,0,0,3.98,10.66,25.69,23.6,13.01,9.11,5.88,8.07,6.222
3144201,0.36,1.63,3.45,7.17,17.58,28.23,19.18,9.43,7.62,5.34,6.3161
3144300,0.55,2.18,4.86,10.46,29.18,20.99,13.12,9.45,3.69,5.53,5.8912
3144359,0.18,1.72,4.46,13.53,29.57,23.06,13.85,6.95,3.05,3.64,5.7373
3144375,0.11,2.01,4.14,9.57,27.84,30.45,12.67,7.6,2.42,3.2,5.8
3144409,0,0,1.34,4.22,27.15,29.5,20.41,9.36,3.45,4.57,6.2815
3144508,0,0.22,2.54,5.25,21.3,28.16,19.17,9.17,6.35,7.84,6.4762
3144607,0.13,0.94,4.22,7.82,27.44,32.21,13.89,5.99,2.82,4.54,5.9234
3144656,0.39,0.72,0.82,6.25,21.1,22.66,20.28,13.93,7.22,6.63,6.5543
3144672,1.39,2.97,5.21,12.65,23.25,21.89,13.24,10.86,4.23,4.31,5.8188
3144706,0,1.16,3.28,8.48,23.95,18.74,18.61,9.02,6.24,10.51,6.4196
3144805,0.09,1.77,5.73,11.57,19.92,16.65,12.84,9.96,4.89,16.58,6.4597
3144904,0,1.08,5.97,9.25,23.41,28.44,13.07,9.86,3.79,5.13,6.0054
3145000,0.55,1.51,5.02,6.86,29.83,22.82,15.95,6.71,4.57,6.19,6.005
3145059,0.7,1.14,5.18,11.25,28.77,27.37,15.11,6.41,1.85,2.22,5.6749
3145109,0,0.76,5.69,8.17,26.92,26.35,17.86,6.74,3.91,3.61,5.942
3145208,0.24,2.52,10.62,16.54,28.36,18.83,12.15,5.84,2.4,2.51,5.3655
3145307,0.6,3.69,3.17,10.94,20.09,25.25,13.92,9.81,6.24,6.28,6.0808
3145356,1.06,3.25,6.8,14.95,22.3,20.63,16.98,6.93,3.83,3.25,5.6431
3145372,0.43,0.66,3.4,6.26,20.17,28.93,19.63,10.99,5.64,3.88,6.2631
3145406,0,1.18,2.15,6.77,22.29,26.82,19.91,9.97,3.83,7.09,6.3276
3145455,1.87,4.14,6.05,8.74,18.33,21.32,17.18,9.65,6.74,5.98,6.0075
3145505,0,1.67,5.64,6.43,30.08,26.05,12.12,8.99,3.14,5.88,5.965
3145604,0,0.23,1.81,6.17,21.15,21.62,19.77,12.12,7.59,9.54,6.651
3145703,0.3,0.21,4.26,4.17,18.19,29.06,19.96,12.12,5,6.74,6.4457
3145802,0.33,0.95,2.99,4.87,20.03,22.04,20.52,14.79,8.21,5.27,6.5162
3145851,0.29,0.5,3.38,5.84,16.49,26.52,18.44,15.14,6.18,7.21,6.5428
3145877,0.13,0.11,2.51,8.5,22.64,24.21,17.41,11.62,5.84,7.04,6.3813
3145901,0,0.64,3.66,7.65,18.16,19.06,15.43,13.27,7.57,14.56,6.7592
3146008,0,0.99,5.29,13.36,30.5,21.72,11.53,6.99,3.78,5.85,5.8326
3146107,0.15,0.65,3.53,7.61,20.01,19.97,16.09,12.68,6,13.31,6.6352
3146206,0.36,2.6,5.01,11.7,20.11,24.78,15,13.02,2.14,5.28,5.9784
3146255,0,0.93,3.01,10.86,23.55,23.25,20.18,11.15,4.93,2.13,6.0771
3146305,0.26,1.83,4.96,10.6,24.8,20.75,15.98,9.97,6.13,4.71,6.0359
3146404,0,1.02,2.51,6.25,17.24,29.86,18.1,11.79,6.92,6.31,6.4633
3146503,0.18,0.35,1.87,6.06,18.01,27.74,21.43,13.14,3.59,7.64,6.5106
3146552,0.74,2.26,4.79,17.56,20.9,24.44,13.9,8.53,4.95,1.93,5.704
3146602,0.41,0.33,0.32,1.91,18.74,25.93,21.39,12.03,10.02,8.92,6.843
3146701,0,0.46,2.69,8.68,22.28,24.01,16.52,10.78,6.57,8,6.4018
3146750,0.98,1.77,3.48,13.34,19.23,27.74,18.15,9.77,3.32,2.21,5.881
3146909,0.46,1.15,5.43,7.78,22.93,25.52,16.39,7.96,4.81,7.59,6.1554
3147006,0.49,1.25,4.08,8.17,27.49,23.5,15.87,9.47,3.85,5.83,6.0616
3147105,0,0.69,2.1,7.22,20.37,23.27,20.08,12.58,5.7,8,6.5053
3147204,0,0.27,3.66,9.47,32.65,22.52,14.67,7.26,4.97,4.52,5.9847
3147303,0,0.74,5.03,9.95,29.64,22.79,14.24,7.96,4.67,4.97,5.964
3147402,0.4,2.12,4.63,12.37,29.19,17.17,14.52,8.76,3.91,6.93,5.9319
3147501,0,0.96,3.06,9.29,18.91,24.73,10.68,12.57,11.77,8.04,6.5284
3147600,0,1.07,5.25,10.29,28.71,22.4,13.37,8.3,3.63,6.99,5.9956
3147709,0,0.27,1.13,3.83,15.92,26.41,21.15,14.57,7.42,9.29,6.816
3147808,0.29,2.9,5.39,7,22.84,28.76,14.61,7.48,5.62,5.11,6.0081
3147907,0.11,0.79,4.04,11.27,27.01,21.15,13.21,9.37,4.96,8.1,6.1391
3147956,0.77,3.52,5.36,12.82,22.27,23.09,16.54,6.87,4.3,4.46,5.791
3148004,0.07,0.64,2.93,9.31,21.26,21.41,15.6,11.26,6.56,10.95,6.4996
3148103,0.13,0.98,3.7,10.49,23.76,24.68,14.14,9.27,5,7.85,6.1867
3148202,0,0.65,2.82,7.1,26.91,28.56,19.57,6.47,4.34,3.57,6.0758
3148301,0.14,0.65,2.16,7.1,16.09,24.75,22.15,12.3,7.64,7.01,6.5758
3148400,0.29,0.53,2.74,6.81,17.16,24.89,15.25,11.32,10.06,10.95,6.693
3148509,0,2.27,3.59,9.98,23.45,23.06,19.02,10.6,3.14,4.89,6.0594
3148608,0.28,0.96,3.53,9.91,18.62,23.86,17.15,10.35,6.66,8.68,6.3828
3148707,0,1.82,3.16,9.4,19.38,22.66,19.9,10.89,5.96,6.83,6.3194
3148756,0,0,1.52,4.5,12.27,22.5,18.48,14.92,11.99,13.83,7.1384
3148806,0.27,0.72,2.54,4.61,18.44,25.53,16.98,13.36,9.86,7.69,6.6453
3148905,0.33,0.64,2.14,4.49,13.18,29.2,25.37,13.06,6.59,5.01,6.5857
3149002,0.64,0.84,4.25,8.44,31.03,27.33,15.46,5.95,2.92,3.14,5.8146
3149101,0.16,0.42,3.53,7.6,25.09,28.53,14.77,9.39,3.65,6.85,6.1848
3149150,0.91,2.76,4.83,12.87,27.12,26.06,12.46,7.31,2.82,2.87,5.6414
3149200,0.22,0,2.33,3.06,19.87,27.14,16.48,14.37,5.44,11.09,6.7182
3149309,0.21,1.27,4.39,10.37,22.76,20.02,13.49,11.9,5.72,9.86,6.3103
3149408,0,1.13,2.18,5.49,25.55,30.51,19.02,9.06,4.74,2.31,6.1295
3149507,0,0.24,3.66,9.31,27.77,23.95,17.59,8.95,2.54,6,6.0884
3149606,0.24,0.52,1.06,9.13,19.55,20.49,20.33,15.5,5.09,8.1,6.5479
3149705,0,0.72,4.16,5.93,24.52,26.57,14.91,11.98,4.6,6.6,6.2727
3149804,0.14,0.6,3.57,6.3,25.72,27.75,18.15,9.07,3.62,5.06,6.1514
3149903,0,0.18,3.39,7.68,25.72,23.72,18.65,7.62,5.43,7.62,6.2875
3149952,0.22,1.46,7.43,13.26,25.86,21.96,14,9.17,2.73,3.92,5.7466
3150000,0.18,2.54,4.84,10.25,22.82,26.15,12.29,11.22,4.48,5.23,6.0019
3150109,0.35,0.69,3.5,6.57,24.7,29.42,15.75,8.41,4.04,6.57,6.1812
3150158,0.13,0.84,2.57,9.02,29.36,26.3,15.78,9.23,2.88,3.89,5.9932
3150208,0,1.83,3.82,6.66,27.62,21.88,15.69,10.84,7.04,4.63,6.1735
3150307,0,1.01,2.57,6.04,18.74,27.49,19.27,10.66,7.09,7.14,6.4791
3150406,0,1.03,3.03,5.33,12.87,23.54,23.95,16.29,7.52,6.44,6.6811
3150505,0.2,0.2,2.9,7.04,25.04,31.26,14.83,8.43,4.61,5.5,6.1796
3150539,0,1.07,5.09,10.03,25.57,29.03,15.66,6.86,4.14,2.55,5.8682
3150570,0.26,2.28,4.88,13.33,17.54,28.34,13.45,10.25,5.45,4.24,5.9812
3150604,0.15,0.47,1.05,3.21,16.93,24.81,20.77,14.38,10.08,8.15,6.8324
3150703,0.14,1.33,3.84,17.72,30.27,16.67,12.26,8.9,4.14,4.73,5.7815
3150802,0.29,0.95,1.52,5.46,17.94,21.54,20.89,13.32,8.8,9.27,6.7222
3150901,0.39,0.95,5.27,10.09,30.63,24.9,11.72,8.15,4.28,3.62,5.8297
3151008,0.18,1.22,4.29,10.8,25.95,28.21,15.96,5.85,3.23,4.3,5.8829
3151107,0,1.04,5.11,13.37,29.99,22.07,11.81,6.42,5.51,4.69,5.8378
3151206,0.4,2.2,4.92,10.77,24.48,19.52,16.18,9.47,4.64,7.42,6.0714
3151305,0.16,1.3,2.68,4.65,24.55,26.29,18.47,9.83,5.72,6.37,6.33
3151404,0.07,0.67,1.17,7.53,17.8,22.91,19.22,13,6.9,10.73,6.6944
3151503,0.07,1.12,1.85,7.63,27.52,22.28,15.12,12.24,4.86,7.31,6.3026
3151602,0.19,1.34,5.11,12.58,31.07,23.15,13.24,5.68,3.04,4.6,5.7425
3151701,0,0.76,3.66,5.39,27.82,27.08,17.64,9.76,3.99,3.9,6.1211
3151800,0,0.8,5.99,13.71,26.96,18.49,13.42,8.96,4.37,7.32,5.983
3151909,0.17,1.47,3.41,9.14,24.02,22.39,16.64,12.02,5.6,5.14,6.1878
3152006,0.31,1.35,4.11,9.39,20.85,23.3,19.27,9.14,4.97,7.31,6.2279
3152105,0.06,1.14,3.6,8.83,19.97,22.45,15.86,10.59,6.06,11.44,6.4769
3152131,1.14,4.86,7.81,11.73,23.71,20.89,15.14,8.04,4.13,2.55,5.5807
3152170,0.18,3.6,5,12.27,18.8,22.91,15.16,11.54,5.84,4.7,6.0092
3152204,0.28,1.21,2.57,8.35,25.01,25.26,17.71,9.7,4.68,5.22,6.1631
3152303,0,1.08,2,8.03,19.12,25.37,19.06,10.4,6.05,8.89,6.4807
3152402,0.71,2.22,5.53,11.24,23.86,23.94,13.77,10.06,5.1,3.58,5.8821
3152501,0.02,0.87,5.13,11.44,27.25,20.13,15.14,8.45,4.45,7.12,6.0477
3152600,0.16,0.52,3.93,9.1,32.03,21.89,15.45,6.43,4.05,6.45,6.0142
3152709,0,0.48,3.1,7.93,20.44,26.77,17.66,11.65,5.04,6.95,6.3648
3152808,0.11,0.92,4.43,10.41,24.43,25.02,12.93,9.52,5.81,6.42,6.1231
3152907,0,0.84,4.53,9.35,30.24,24.71,14.67,8.75,2.76,4.14,5.9106
3153004,0,1.92,7.94,15.31,26.94,19.58,11.39,7.1,4.06,5.76,5.7175
3153103,0,1.01,1.27,4.19,12.58,25.06,16.15,13.75,14.33,11.67,7.0457
3153202,0,1.91,4.84,7.99,23.23,19.2,14.62,12.34,8.21,7.66,6.332
3153301,0,0.68,2.91,9.94,20.51,25.22,20.14,10.01,4.22,6.38,6.2656
3153400,0.08,1,3.19,6.61,23.25,25.79,17.99,11.54,5.4,5.15,6.2743
3153509,0,0.89,1.68,6.62,22.66,26.95,17.7,13.48,4.2,5.81,6.3594
3153608,0.15,1.16,4.39,8.55,27.12,18.04,19.71,10.64,4.54,5.7,6.1463
3153707,0.3,0.6,3.68,5.86,22.13,23,24,10.83,4.67,4.93,6.306
3153806,0,0.3,1.9,6.51,16.22,21.76,19.09,11.51,10.44,12.27,6.8637
3153905,0,1.43,6.74,11.31,23.16,21.36,14.52,10.81,4.36,6.3,6.0264
3154002,0.12,0.68,3.6,7.09,21.45,24.02,17,10.86,7.03,8.15,6.4266
3154101,0,0.61,2.03,9.29,28.31,26.08,14.28,10.13,4.54,4.74,6.1176
3154150,0.37,1.24,3.05,10.58,22.38,26.73,16.97,9.85,3.75,5.08,6.0874
3154200,0,0,1.43,5.16,13.13,25.48,20.06,14.57,8.69,11.48,6.9345
3154309,0.27,2.52,4.66,12.31,24.42,22.66,13.51,9.33,4.45,5.87,5.9455
3154408,0,0,2.22,8.37,17.08,25.72,17.39,13.54,7.43,8.25,6.5928
3154457,0.1,1.37,6.14,14.65,23.72,23.88,16.91,5.9,4.13,3.22,5.7668
3154507,0.78,0.77,2.53,10.36,19.59,23.11,20.12,10.7,7.83,4.22,6.2707
3154606,0.14,2.29,9.22,16.69,26.63,18.66,11.93,7.83,3.14,3.47,5.5336
