"city_code","pop.white","pop.black","pop.asian","pop.pardos","pop.indigenous","pop.others"
3509304,68.38,3.27,0.17,27.93,0.26,0
3509403,71.21,4.96,0.38,23.38,0.07,0
3509452,72,1.37,0.43,26.15,0.05,0
3509502,66.66,6.47,1.22,25.38,0.07,0.19
3509601,65.43,4.74,0.74,28.91,0.18,0
3509700,80.77,2.76,0.75,15.68,0.04,0
3509809,70.89,2.7,0.06,26.35,0,0
3509908,58.85,4.17,0.72,35.87,0.39,0
3509957,56.15,6.14,0.24,37.39,0.08,0
3510005,74.06,3.18,0.75,21.97,0.04,0
3510104,85.21,2.12,0.64,12.03,0,0
3510153,59.23,4.03,0.47,36.27,0,0
3510203,72.78,1.63,1.69,23.8,0.1,0
3510302,74.59,2.32,0.43,22.52,0.14,0
3510401,69.29,7.91,0.08,22.69,0.03,0
3510500,66.03,4.69,0.75,28.43,0.1,0
3510609,50.72,8.17,0.67,40.26,0.1,0.07
3510708,59.58,4.62,0.82,34.98,0,0
3510807,65.3,6.8,0.18,27.61,0.11,0
3510906,73.2,6.23,0.39,20.18,0,0
3511003,54.42,4.16,1.29,40.11,0.03,0
3511102,76.12,3.93,0.51,19.35,0.1,0
3511201,66.2,2.04,0.17,31.59,0,0
3511300,85.17,2.14,0.52,12.17,0,0
3511409,79.7,2.58,0.23,17.46,0.03,0
3511508,77.66,2.51,0.35,19.36,0.12,0
3511607,75.56,2.06,0.6,21.71,0.06,0
3511706,71.88,4.5,0.19,23.38,0.04,0
3511904,57.29,3.68,0.96,38.02,0.06,0
3512001,58.75,4.46,0.65,36.1,0.05,0
3512100,47.42,10.7,2.8,38.97,0.11,0
3512209,67.1,6.91,0.4,25.59,0,0
3512308,81.93,2.34,0.06,15.53,0.13,0
3512407,72.85,5.6,0.62,20.9,0.03,0
3512506,71.5,1.89,0.13,26.48,0,0
3512605,73.34,2.53,2.05,22.03,0.06,0
3512704,73.83,4.19,0.49,21.49,0,0
3512803,59.01,5.82,0.42,34.67,0.08,0
3512902,77.3,2.19,0,20.3,0.21,0
3513009,57.28,5.82,1.34,35.38,0.16,0.02
3513108,67.33,6.7,0.23,25.66,0.09,0
3513207,63.54,5.86,0.52,29.88,0.19,0
3513306,73.51,1.9,0.47,23.82,0.31,0
3513405,72.81,5.21,0.25,21.74,0,0
3513504,41.73,7.82,0.69,49.53,0.2,0.03
3513603,71.04,1.57,0.28,27.11,0,0
3513702,77.82,2.73,0.77,18.64,0.03,0
3513801,48.78,7.93,1.1,42.12,0.06,0
3513850,63.26,1.57,0.96,34.2,0,0
3513900,79.14,2.23,0.19,18.44,0,0
3514007,49.73,4.24,0.07,45.96,0,0
3514106,73.86,3.93,0.04,22.17,0,0
3514205,69.59,4.07,0.47,25.79,0.09,0
3514304,79.4,5.68,0,14.92,0,0
3514403,69.46,3.02,3.48,24.03,0.02,0
3514502,67.72,2.37,1.47,28.35,0.08,0
3514601,69.79,3.41,0,26.8,0,0
3514700,60.1,3.83,0.43,35.6,0.05,0
3514809,40.43,13.06,1.22,45.19,0.09,0
3514908,68.39,3.79,0.8,27.02,0,0
3514924,79.55,4.12,0,16.22,0.11,0
3514957,66.15,2.24,0.53,30.91,0.16,0
3515004,44.47,8.28,0.66,46.47,0.1,0.01
3515103,54.51,5.24,0.92,39.25,0.08,0
3515129,57.77,3.08,2.22,36.93,0,0
3515152,51.41,5.88,0.81,41.9,0,0
3515186,78.44,5.53,0.3,15.66,0.07,0
3515194,65.83,3.8,0.31,29.92,0.14,0
3515202,77.96,1.77,0.32,19.96,0,0
3515301,51.74,4.9,0.24,43.12,0,0
3515350,40.73,4.84,0.56,53.87,0,0
3515400,83.13,3.19,0.27,13.38,0.03,0
3515509,76.21,2.41,1.1,20.17,0.11,0
3515608,81.36,1.94,0.11,16.58,0,0
3515657,68.46,1.5,0.44,29.6,0,0
3515707,47.43,8.39,0.51,43.54,0.12,0
3515806,53.5,5.41,1.05,39.57,0.46,0
3515905,79.92,3.31,0.26,16.51,0,0
3516002,59.21,3.35,1.37,35.99,0.08,0
3516101,70.85,4.11,0.77,24.27,0,0
3516200,69.15,6.3,0.58,23.84,0.12,0
3516309,42.47,8.17,0.3,48.93,0.13,0
3516408,51.58,7.23,0.5,37.89,0.09,2.7
3516507,72.05,1.55,2.03,24.37,0,0
3516606,63.39,5.25,1,30.36,0,0
3516705,61.21,6.3,1.45,30.96,0.09,0
3516804,55.14,2.42,0.07,42.37,0,0
3516853,57.54,8.17,0.06,34.23,0,0
3516903,67.33,4.13,0.32,28.22,0,0
3517000,54.18,4.98,1.41,39.38,0.05,0
3517109,63.12,3.12,1.05,32.71,0,0
3517208,55.75,5.23,1.54,37.48,0,0
3517307,47.83,4.55,2.33,45.24,0.06,0
3517406,64.86,5.08,1.4,28.58,0.08,0
3517505,70.66,3.2,0.34,25.74,0.06,0
3517604,56.64,1.11,0.76,41.44,0.06,0
3517703,47.68,11.27,1.22,39.83,0,0
3517802,60.12,3.84,3.27,32.77,0,0
3517901,61.4,5.53,0.37,32.51,0.2,0
3518008,74.13,2.11,0.61,23.15,0,0
3518107,58.03,3.45,0.77,37.72,0.03,0
3518206,57.58,4.02,1.63,36.65,0.11,0
3518305,68.55,4.19,1.35,25.85,0.06,0
3518404,70.21,4.03,0.35,25.35,0.06,0
3518503,75.7,3.77,0.2,20.21,0.12,0
3518602,48.55,6.66,0.3,44.45,0.03,0
3518701,47.19,6.39,0.72,45.51,0.18,0.01
3518800,53.34,5.86,1.19,39.41,0.16,0.05
3518859,54.86,5.55,7.13,32.47,0,0
3518909,60.02,1.87,0.24,37.8,0.06,0
3519006,50.62,4.43,1.09,43.81,0.05,0
3519055,69.06,3.28,0.55,27.02,0.09,0
3519071,53.03,7.27,0.67,38.95,0.08,0
3519105,71.29,3.16,0.49,25.02,0.05,0
3519204,55.56,2.76,2.62,39.06,0,0
3519253,55.71,6.52,0.1,37.67,0,0
3519303,61.49,4.5,0.74,33.18,0.08,0
3519402,77.52,1.59,0.64,20.25,0,0
3519501,78.2,3.97,0.67,17.11,0.04,0
3519600,76.32,3.46,0.51,19.64,0.07,0
3519709,66.27,2.75,3.32,27.52,0.14,0
3519808,55.6,6.62,1,36.55,0.23,0
3519907,74.54,2.47,0.52,22.43,0.04,0
3520004,64.41,6.68,0.14,28.49,0.28,0
3520103,54.42,7.1,0.88,37.57,0.04,0
3520202,69.85,4.16,0.57,25.43,0,0
3520301,59.68,3.25,1.15,35.14,0.79,0
3520400,49.56,5.57,0.76,43.79,0.32,0
3520426,57.71,6.33,1.11,34.85,0,0
3520442,56.62,3.87,1.63,37.69,0.2,0
3520509,68.8,4.69,1.48,24.92,0.09,0.01
3520608,65.06,5.27,0.14,29.46,0.07,0
3520707,73.9,4.25,0.3,21.45,0.09,0
3520806,55.12,4.01,1.72,39.16,0,0
3520905,69.2,5.65,0.5,24.65,0,0
3521002,60.06,6.41,0.4,33.14,0,0
3521101,63.42,5.43,0,30.98,0.17,0
3521150,78.9,2.95,0.49,17.61,0.05,0
3521200,24.94,12.41,0.12,62.45,0.08,0
3521309,57.24,4.43,0.9,37.25,0.17,0
3521408,70.48,4.35,0.27,24.9,0,0
3521507,70.79,3.31,0.09,25.81,0,0
3521606,48.52,6.23,3.14,42.11,0,0
3521705,74.9,2.02,0.84,22.11,0.13,0
3521804,68.42,3.91,1.16,26.49,0.03,0
3521903,85.16,1.94,0.39,12.51,0,0
3522000,71.57,3.17,0.06,25.19,0,0
3522109,59.4,4.47,0.69,34.95,0.49,0
3522158,30.57,3.67,0.19,65.57,0,0
3522208,46.58,7.19,1.02,45.02,0.16,0.03
3522307,77.5,2.64,1.21,18.49,0.16,0
3522406,74.66,2.08,0.81,22.37,0.08,0
3522505,44.96,7.98,0.47,46.2,0.09,0.29
3522604,77.95,4.91,0.3,16.8,0.03,0
3522653,54.74,2.07,0.73,42.46,0,0
3522703,80.31,2.35,0.58,16.68,0.06,0.02
3522802,78.5,1.89,1.58,17.88,0.14,0
3522901,73.84,5.66,0,20.38,0.12,0
3523008,43.13,5.94,1.25,49.6,0.07,0
3523107,42.99,7.43,0.56,48.98,0.04,0
3523206,78.04,1.57,0.24,20.05,0.1,0
3523305,48.02,6.96,1.87,42.45,0.7,0
3523404,71.35,4.26,0.89,23.43,0.07,0
3523503,70.93,3.94,0.28,24.53,0.33,0
3523602,64.79,5.74,0.16,28.95,0.36,0
3523701,55.39,6.31,0.48,37.74,0.08,0
3523800,66.56,8.85,0.21,24.38,0,0
3523909,70.15,4.47,0.55,24.6,0.07,0.16
3524006,63.83,4.72,0.88,30.45,0.1,0
3524105,66.49,5.04,1.16,27.23,0.09,0
3524204,60.7,7.22,0.62,31.46,0,0
3524303,71.3,5.44,1.09,22.05,0.12,0
3524402,69.59,4.61,1.28,24.47,0.05,0
3524501,74.71,2.12,0.27,22.9,0,0
3524600,54.51,3.07,0.85,41.56,0,0
3524709,71.42,3.46,0.75,24.27,0.1,0
3524808,77.3,2.79,1.62,18.28,0.02,0
3524907,75.1,4.18,0.3,20.41,0,0
3525003,50.49,7.89,0.53,40.69,0.18,0.22
3525102,67.44,5.01,0.31,27.24,0,0
3525201,59,4.46,0.64,35.86,0.04,0
3525300,77.63,4.85,0.34,17.14,0.05,0
3525409,52.96,10.75,1.46,34.43,0.4,0
3525508,84.31,1.83,0.88,12.83,0.15,0
3525607,56.88,5.89,0.57,36.66,0,0
3525706,76.31,2.79,0.35,20.49,0.06,0
3525805,44.68,3.45,0.35,51.53,0,0
3525854,69.08,5.68,0.06,25,0.18,0
3525904,76.4,3.82,0.87,18.84,0.06,0
3526001,62.87,3.82,2.11,31.12,0.08,0
3526100,47.61,4.03,2.22,46.05,0.1,0
3526209,62.24,4.51,0.63,32.59,0.04,0
3526308,73.91,2.91,0.32,22.65,0.21,0
3526407,76,4.24,0.05,19.64,0.06,0
3526506,52.35,8.44,2.07,36.97,0,0.17
3526605,69.88,3.14,0.15,26.84,0,0
3526704,70.24,4.75,0.52,24.38,0.02,0.09
3526803,70.43,3.43,0.78,25.34,0.02,0
3526902,71.99,4.89,0.55,22.48,0.07,0.02
3527009,76.95,3.81,0.99,18.07,0.17,0
3527108,62.21,7,2.21,28.55,0.03,0
3527207,64.34,7.14,0.51,27.9,0.06,0.05
3527256,64.23,3.99,0.64,31.13,0,0
3527306,65.42,4.87,0.86,28.8,0.05,0
3527405,67.81,2.12,1.99,28.08,0,0
3527504,65.77,2.87,0.87,30.49,0,0
3527603,60.55,6.04,0.33,33.05,0.04,0
3527702,42.7,4.17,0.12,52.96,0.05,0
3527801,55.01,6.02,0.21,38.62,0.15,0
3527900,56.48,6.01,0.6,36.9,0,0
3528007,64.24,4.69,0.21,30.79,0.07,0
3528106,86.29,1.28,0.12,12.31,0,0
3528205,76.81,2.75,0.68,19.77,0,0
3528304,73.97,2.06,0.13,23.59,0.25,0
3528403,61.37,4.75,0.68,33.09,0.12,0
3528502,65.83,4.69,0.96,28.45,0.07,0
3528601,79.11,2.88,0.07,17.89,0.04,0
3528700,38.85,5.68,0.33,55.1,0.04,0
3528809,66.33,3.11,0.42,29.78,0.37,0
3528858,87.52,2.49,0,9.99,0,0
3528908,65.11,2.43,0.92,31.54,0,0
3529005,63.34,4.47,2.94,29.12,0.12,0.01
3529104,68.44,4.98,1.06,25.52,0,0
3529203,62.11,3.65,1.02,33.19,0.03,0
3529302,68.11,4.97,0.93,25.84,0.1,0.05
3529401,56.14,6.07,0.82,36.78,0.17,0.01
3529500,78.53,1.45,0.69,19.32,0,0
3529609,74.39,3.32,0.46,21.83,0,0
3529658,60.05,1.99,0.88,37.08,0,0
3529708,58.77,5.45,1.04,34.74,0,0
3529807,69.72,3.06,0.02,27.2,0,0
3529906,49.34,3.8,0.91,44.47,1.48,0
3530003,68.68,3.1,0.95,25.97,0,1.31
3530102,58.26,4.01,4.61,33.12,0,0
3530201,48.17,3.92,2.1,45.81,0,0
3530300,75.74,4.66,0.28,19.2,0.12,0
3530409,69.82,3.95,0.41,25.73,0.09,0
3530508,70.89,4.57,1.01,23.48,0.05,0
3530607,61.63,5.87,4.19,28.15,0.16,0
3530706,79.2,3.79,0.42,16.53,0.05,0
3530805,75.86,3.88,0.79,19.31,0.13,0.03
3530904,70.09,4.17,0.11,25.54,0.09,0
3531001,74.22,3.43,0.39,21.97,0,0
3531100,59.36,5.97,0.87,33.3,0.49,0.02
3531209,80.47,3.15,0.33,16.01,0.03,0
3531308,75.53,4.15,0.77,19.55,0,0
3531407,75.86,2.64,0.1,21.23,0.15,0
3531506,73.12,3.27,0.66,22.84,0.11,0
3531605,62.54,3.47,0.9,33.08,0,0
3531704,68.15,3.48,0.66,27.61,0.1,0
3531803,55,6.67,0.26,38.04,0.03,0
3531902,47.85,7.47,0.79,43.75,0.14,0
3532009,66.23,2.24,0.74,30.8,0,0
3532058,56.71,6.35,0,36.93,0,0
3532108,60.85,2.92,2.12,34.11,0,0
3532157,49.72,5.14,0.45,44.69,0,0
3532207,45.62,6.17,1.24,46.72,0.25,0
3532306,76.85,0.9,0.35,21.78,0.11,0
3532405,71.81,4.27,0.95,22.9,0.07,0
3532504,77.62,3.1,0.39,18.89,0,0
3532603,83.71,3.63,0.28,12.38,0,0
3532702,61.58,3.1,0.06,35.25,0,0
3532801,80.97,1.92,0.58,16.53,0,0
3532827,68.62,1.55,0.34,29.49,0,0
3532843,65.15,2.26,0.54,32,0.05,0
3532868,62.57,4.9,0.41,32.12,0,0
3532900,62.3,7.06,0.54,30.1,0,0
3533007,63.77,3.68,1.23,31.32,0,0
3533106,75.3,1.78,0.28,22.64,0,0
3533205,50.39,3.01,1.29,45.31,0,0
3533254,49.78,7.15,0.55,42.53,0,0
3533304,56.37,7.77,1.49,34.27,0.09,0
3533403,71.8,3.8,0.59,23.61,0.2,0
3533502,77.81,2.35,0.25,19.6,0,0
3533601,76.62,3.23,0.22,19.93,0,0
3533700,67.38,4.53,0.32,27.77,0,0
3533809,82.73,2.92,0.24,14.11,0,0
3533908,70.28,4.08,0.56,25.07,0,0
3534005,55.78,5.33,0.74,38.15,0,0
3534104,57.96,5.32,0.28,36.4,0.03,0
3534203,54.46,6.3,1.47,37.46,0.32,0
3534302,60.87,5.37,0.21,33.54,0,0
3534401,58.43,6.24,1.09,34.11,0.08,0.06
3534500,65.91,3.69,1.33,28.82,0.24,0
3534609,66.84,2.99,1.74,28.38,0.05,0
3534708,71.12,4.3,1.24,23.3,0.05,0
3534757,60.15,2.77,1.75,35.27,0.07,0
3534807,49.39,3.46,0.24,46.85,0.06,0
3534906,56.11,4.76,3.5,35.63,0,0
3535002,71.5,2.98,0.27,25.25,0,0
3535101,51.7,8.02,0.74,39.55,0,0
3535200,72.02,3.9,1.55,22.53,0,0
3535309,82.64,1.61,0.13,15.61,0,0
3535408,55.94,2.88,0.51,40.64,0.03,0
3535507,64.16,4.67,1.23,29.84,0.08,0.02
3535606,78.25,2.22,0.76,18.77,0,0
3535705,78.89,2.52,0.18,18.37,0.04,0
3535804,70.04,3.1,0.71,26.08,0.06,0
3535903,65.75,3.63,3.74,26.88,0,0
3536000,63.49,3.34,1.73,31.39,0.05,0
3536109,72.86,3.58,0.57,22.99,0,0
3536208,58.72,3.78,1,35.78,0.72,0
3536257,70.48,4.17,0.55,24.62,0.2,0
3536307,62.4,8.15,0.56,28.7,0.19,0
3536406,54.88,2.62,1.02,41.25,0.05,0.19
3536505,63.65,5.94,1.01,29.28,0.13,0
3536570,76.65,2.55,0.26,20.41,0.13,0
3536604,49.45,13.09,0.97,36.5,0,0
3536703,66.64,4.48,0.26,28.6,0.02,0
3536802,80.43,1.25,0.42,17.89,0,0
3536901,83.84,1.65,0.46,14.06,0,0
3537008,59.89,4.55,0.1,35.46,0,0
3537107,71.75,3,0.24,24.8,0.21,0
3537156,71.61,2.17,0.23,25.99,0,0
3537206,50.63,3.78,1.47,44.07,0.06,0
3537305,70.89,3.84,0.91,24.26,0.1,0
3537404,49.12,3.85,3.74,43.26,0.04,0
3537503,78.42,2.29,0.44,18.79,0.06,0
3537602,57.33,5.87,1.24,34.77,0.79,0
3537701,61.82,4.31,1.62,32.18,0.07,0
3537800,76.34,2.07,2.99,18.45,0.15,0
3537909,71.73,2.82,3.21,22.16,0.08,0
3538006,64.43,5.18,0.84,29.39,0.16,0
3538105,76.7,4.26,0.23,18.82,0,0
3538204,78.68,2.94,0.65,17.62,0.11,0
3538303,58.13,2.52,0.67,38.69,0,0
3538501,62.55,6.2,0.12,31.12,0,0
3538600,73.42,2.92,1.15,22.43,0.07,0
3538709,72.5,5.98,0.68,20.73,0.09,0.02
3538808,84.96,1.22,0.21,13.6,0.01,0
3538907,66.01,4.43,0.53,28.95,0.08,0
3539004,74.63,3.2,0.37,21.81,0,0
3539103,44.77,6.12,0.45,48.63,0.02,0
3539202,53.24,5.56,2.66,38.32,0.21,0
3539301,74.21,4.57,0.33,20.79,0.09,0
3539400,70.71,3.39,0.72,25.01,0.17,0
3539509,52.96,4.78,0.61,41.63,0.02,0
3539608,76.27,4.34,0.06,19.34,0,0
3539707,68.72,2.59,0.08,28.09,0.53,0
3539806,53.62,6.61,0.59,39.04,0.14,0
3539905,76.57,3.15,0.48,19.73,0.07,0
3540002,56.95,4.33,3.07,35.65,0,0
3540101,78.94,2.05,0.15,18.76,0.09,0
3540200,43.92,5.27,0.36,50.35,0.11,0
3540259,57.58,7.72,0.7,34,0,0
3540309,72.07,2.85,1.2,23.88,0,0
3540408,64.52,6.13,1.09,28.27,0,0
3540507,76.17,2.75,0.11,20.97,0,0
3540606,75.42,4.83,0.36,19.36,0.04,0
3540705,67.83,5.45,0.44,26.27,0.02,0
3540754,59.31,4.79,0.31,35.54,0,0.05
3540804,77.04,1.96,0.62,20.38,0,0
3540853,57.35,6.18,0.35,36.12,0,0
3540903,61.75,5.32,0.1,32.8,0.03,0
3541000,57.17,5.28,0.89,36.52,0.14,0
3541059,70.12,3.94,0.08,25.86,0,0
3541109,66.12,3.51,0.24,30.13,0,0
3541208,67.79,3.28,2.35,26.38,0.2,0
3541307,49.29,4.08,1.58,44.94,0.1,0
3541406,64.75,4.52,2.87,27.71,0.14,0.01
3541505,58.52,3.78,3.33,33.56,0.02,0.78
3541604,63.36,3.66,1.28,31.66,0.02,0
3541653,77.74,5.95,0.82,15.49,0,0
3541703,56.09,3.94,0.35,39.5,0.12,0
3541802,43.54,2.05,0.07,54.24,0.1,0
3541901,52.23,6.97,0.12,40.48,0.21,0
3542008,52.34,3.4,1.73,42.53,0,0
3542107,70.17,6.82,0.05,22.95,0,0
3542206,62.65,4.12,1.19,31.92,0.11,0
3542305,78.25,3,1.25,17.38,0.11,0
3542404,64.53,3.29,2.12,29.95,0.12,0
3542503,66.88,5.1,0.14,27.88,0,0
3542602,59.97,3.43,3.81,32.62,0.17,0
3542701,59.11,5.21,0.13,35.42,0.13,0
3542800,61.61,2.52,0,35.87,0,0
3542909,55.32,7.41,0.19,37.03,0.04,0
3543006,64.28,1.45,0.71,33.36,0.2,0
3543105,52.08,7.94,0.91,39.07,0,0
3543204,75.21,1.57,0.12,23.1,0,0
3543238,57.81,6.59,0.49,34.97,0.13,0
3543253,79.04,0.74,0.24,19.89,0.08,0
3543303,63.7,4.8,1.29,30.13,0.09,0
3543402,69.59,6.33,0.92,22.73,0.09,0.34
3543501,69.28,1.82,0.15,28.75,0,0
3543600,63.06,3.63,0.29,33.02,0,0
3543709,56.6,5.31,0.49,37.26,0.33,0
3543808,65.12,1.93,1.24,31.71,0,0
3543907,75,4.43,0.5,19.94,0.12,0
3544004,63.91,4.12,0.32,31.56,0.09,0
3544103,44.78,9.46,0.68,44.97,0.11,0
3544202,49.41,5.77,1.55,43.28,0,0
3544251,49.16,5.69,0.94,44.01,0.2,0
3544301,59.8,3.28,0.19,36.68,0.05,0
3544400,50.91,5.43,0.69,42.96,0,0
3544509,68.46,3.63,2.1,25.82,0,0
3544608,63.49,6.18,0.35,29.98,0,0
3544707,51.89,3.52,0.92,43.67,0,0
3544806,73.91,1.55,0.19,24.3,0.05,0
3544905,78.2,4.44,0.35,16.9,0.1,0
3545001,81.78,1.54,0.51,16.1,0.06,0
3545100,50.84,4.56,0.69,43.8,0.1,0
3545159,87.12,1.66,0.16,10.98,0.08,0
3545209,68.33,4.95,0.74,25.96,0.01,0
3545308,68.47,3.7,0.98,26.57,0.28,0
3545407,66.68,4.39,0.4,28.53,0,0
3545506,41.91,5.77,2.57,49.49,0.26,0
3545605,73.88,3.27,0.41,22.26,0.18,0
3545704,68.59,4.78,0.71,25.92,0,0
3545803,71.55,3.76,0.44,24.1,0.09,0.07
3546009,69.08,4.91,0.43,25.19,0.39,0
3546108,72.37,2.58,0,24.71,0.34,0
3546207,82.76,0.7,0.26,15.83,0.44,0
3546256,68.91,4.12,0.59,26.38,0,0
3546306,58.52,4.53,0.34,36.57,0.03,0
3546405,76.81,3.16,0.6,19.43,0,0
3546504,55.13,3.75,0.06,40.93,0.13,0
3546603,72.69,2.69,1.14,23.29,0.18,0
3546702,64.92,3.67,0.15,31.26,0,0
3546801,68.18,4.93,0.65,26.1,0.15,0
3546900,58.83,5.44,0.23,35.44,0.07,0
3547007,61.77,2.79,0.2,35.18,0.05,0
3547106,50.99,4.38,2.63,41.49,0.5,0
3547205,81.59,1.29,0.33,16.8,0,0
3547304,58.92,4.95,0.94,35.13,0.03,0.03
3547403,76.06,1.59,1.82,20.53,0,0
3547502,76.27,5.56,0.36,17.75,0.06,0
3547601,64.43,4.95,0.32,30.27,0.03,0
3547650,84.52,0.63,0.29,14.57,0,0
3547700,62.67,4.39,1.82,31.01,0.11,0
3547809,70.91,4.33,1.48,23.19,0.09,0
3547908,73.65,4.56,0.21,21.58,0,0
3548005,68.23,4.52,0.63,26.63,0,0
3548054,50.98,4.95,0.86,43.17,0.04,0
3548104,78.37,4.07,0.4,17.16,0,0
3548203,82.6,1.09,0.71,15.6,0,0
3548302,52.79,2.9,1.13,43.04,0.14,0
3548401,47.1,5.42,2.89,44.51,0.08,0
3548500,71.67,4.71,1.1,22.33,0.14,0.05
3548609,84.3,3.18,0.73,11.79,0,0
3548708,64.04,5.08,1.95,28.77,0.14,0.02
3548807,85.47,2.42,1.81,10.26,0.04,0
3548906,72.34,5.28,0.74,21.56,0.09,0
3549003,75.06,2.11,0.74,21.88,0.21,0
3549102,79.41,5.07,0.17,15.27,0.08,0
3549201,76.98,5.1,0.52,17.39,0,0
3549250,57.7,3.42,0.11,38.77,0,0
3549300,72.66,1.77,0.79,24.78,0,0
3549409,60.91,8.82,0.3,29.94,0.04,0
3549508,57.44,5.7,0.17,36.69,0,0
3549607,63.43,8.3,0,28.17,0.1,0
3549706,73.13,5.22,0.18,21.41,0.07,0
3549805,76.37,3.49,1.04,18.96,0.06,0.09
3549904,72.58,4.26,1.47,21.62,0.06,0.01
3549953,61.84,3.99,1.54,32.56,0.07,0
3550001,79.98,1.16,0.09,18.78,0,0
3550100,69.8,5.02,0.46,24.73,0,0
3550209,70.67,1.68,1.96,25.69,0,0
3550308,60.63,6.37,2.22,30.63,0.12,0.03
3550407,77.61,2.29,0.39,19.63,0.08,0
3550506,72.19,3.06,0.71,23.92,0.12,0
3550605,66.64,5.05,0.84,27.01,0.18,0.28
3550704,54.22,7.08,0.59,37.98,0.13,0
3550803,69.61,4.57,0.1,25.73,0,0
3550902,69.72,5.95,0.23,24.06,0.03,0
3551009,53.14,7.32,0.71,38.69,0.14,0
3551108,67.41,1.86,1.82,28.84,0.06,0
3551207,72.49,2.66,0.59,24.13,0.13,0
3551306,74.05,1.92,0.23,23.8,0,0
3551405,58.18,7.22,0.33,34.26,0,0
3551504,50.05,7.2,0.51,42.19,0.05,0
3551603,78.97,3.14,0.21,17.47,0.21,0
3551702,57.74,5.43,0.65,36.11,0.07,0
3551801,51.14,3.53,1.79,42.33,1.22,0
3551900,53.94,4.5,0.85,40.48,0.23,0
3552007,70.25,4.82,0.75,24.18,0,0
3552106,87.65,2.09,0.38,9.72,0.16,0
3552205,74.11,4.09,0.97,20.67,0.15,0
3552304,57.28,2.97,0.98,38.6,0.16,0
3552403,58.71,4.98,0.66,35.6,0.05,0
3552502,51.25,7.15,3.24,38.19,0.17,0
3552551,49.47,3.07,0,47.46,0,0
3552601,74.35,3.11,0.09,22.42,0.04,0
3552700,67.22,3.27,0.89,28.53,0.09,0
3552809,48.52,9.04,1.32,41.01,0.09,0.02
3552908,55.02,4.73,0.32,39.94,0,0
3553005,83.41,1.27,0.08,15.2,0.04,0
3553104,73.56,2.67,0.13,23.64,0,0
3553203,78.74,3.25,1.02,16.99,0,0
3553302,65.38,4.64,0.21,29.71,0.07,0
3553401,75.36,2.91,0.33,21.35,0.04,0
3553500,62.87,4.59,2.97,29.46,0.11,0
3553609,64.82,4.93,0.25,29.96,0.04,0
3553658,69.55,4.03,1.32,25.11,0,0
3553708,66.34,4.52,1.19,27.86,0.09,0
3553807,72.88,1.79,0.95,24.39,0,0
3553856,78.84,0.78,0.38,20.01,0,0
3553906,49.35,5.15,2.24,43.02,0.25,0
3553955,58.46,3.09,0.28,38.17,0,0
3554003,80.07,2.51,0.57,16.82,0.04,0
3554102,76.99,3.14,0.85,18.95,0.07,0
3554201,73.96,2.23,0.67,23.15,0,0
3554300,44.46,5.62,1.18,48.75,0,0
3554409,67.01,4.85,3.09,25,0.05,0
3554508,76.64,5.05,0.31,17.93,0.08,0
3554607,77.55,1.79,0.25,20.29,0.13,0
3554656,84.59,0.42,0.6,14.4,0,0
3554706,80.51,1.45,0.47,17.58,0,0
3554755,55.76,6.06,0,38.18,0,0
3554805,74.86,4.46,0.84,19.8,0.04,0
3554904,71.58,2.9,0.88,24.53,0.1,0
3554953,76.42,3.08,0.41,20.09,0,0
3555000,66.14,3.29,2.88,27.5,0.19,0
3555109,74.1,2.18,0.82,22.86,0.03,0
3555208,80.06,3.69,0.31,15.93,0,0
3555307,83.1,2.24,0.08,14.58,0,0
3555356,65.62,3.97,0.95,29.45,0,0
3555406,59.44,5.43,0.96,33.73,0.44,0
3555505,65.1,3.54,0.18,31.12,0.07,0
3555604,75.41,3.76,0.34,20.5,0,0
3555703,62.82,3.16,0,34.02,0,0
3555802,72,1.5,2.95,23.18,0.37,0
3555901,87.84,2.33,0,9.83,0,0
3556008,83.31,1.55,0.23,14.88,0.03,0
3556107,69.03,1.9,0.55,28.51,0,0
3556206,79.69,2.64,0.86,16.77,0.04,0
3556305,46.21,5.8,1.29,46.7,0,0
3556354,77.68,1.66,0.55,20.11,0,0
3556404,70.86,4.26,0.29,24.59,0,0
3556453,59.51,4.13,1.74,34.55,0.06,0
3556503,62.6,5.29,0.36,31.7,0.05,0
3556602,59.74,5.53,1.18,33.52,0.04,0
3556701,72.33,4.58,0.73,22.25,0.12,0
3556800,65.68,3.77,0.49,30.05,0,0
3556909,63.35,3.57,0.34,32.74,0,0
3556958,63.78,3.01,1.46,31.75,0,0
3557006,74.62,3.07,0.54,21.71,0.06,0
3557105,76.64,2.32,0.99,19.94,0.11,0
3557154,65.81,3.05,0.76,30.38,0,0
3557204,68.41,5.07,0.34,26.15,0.03,0
3557303,78.37,2.09,0.53,19.01,0,0
4100103,67.95,4.12,0.49,26.18,1.26,0
4100202,46.67,5.75,0.54,46.67,0.37,0
4100301,73.42,2.1,0.07,24.42,0,0
4100400,64.77,3.59,0.49,31.01,0.15,0
4100459,48.75,3.23,0.65,47.22,0.14,0
4100509,64.75,2.71,0.64,31.9,0,0
4100608,59.26,4.41,1.18,34.97,0.17,0
4100707,46.14,3.41,0.7,49.53,0.23,0
4100806,59.54,2.59,0.69,37.18,0,0
4100905,38.48,10.33,0.59,50.52,0.08,0
4101002,80.05,1.82,0.59,17.52,0.03,0
